timestamp,date,event_type,message
2026-01-31T19:28:27.337672,2025-10-06,INIT_INVENTORY,Initialized 515 inventory records
2026-01-31T19:28:27.344741,2025-10-06,OPEN_DEPLOYMENT_CLEANUP,Removed 0 past-due open deployments (grace_days=100)
2026-01-31T19:28:31.265567,2025-10-06,M1_SHIPMENTS,Processed 282 shipments
2026-01-31T19:28:58.940760,2025-10-06,M5_DEPLOYMENT,Added 64 deployment plans
