date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-13,80813608,C816,158,0,50,73,0.0,135,135.0,0.0
2025-09-13,80813644,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-13,80813608,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-13,80813644,0386,0,605,0,0,605.0,0,0.0,0.0
2025-09-13,80813644,C816,0,0,60,60,0.0,0,0.0,0.0
2025-09-13,80813644,C810,38,0,100,138,0.0,0,0.0,0.0
2025-09-13,80813608,0386,101,0,0,0,100.0,1,1.0,0.0
2025-09-13,80813608,C810,32,0,100,132,0.0,0,0.0,0.0
