date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-15,80813608,C816,209,0,0,73,0,136,136,0
2025-09-15,80813644,A868,100,0,0,0,0,100,100,0
2025-09-15,80813608,A868,100,0,0,0,0,100,100,0
2025-09-15,80813644,C816,60,0,82,82,0,60,60,0
2025-09-15,80813644,C810,112,0,143,161,0,94,94,0
2025-09-15,80813608,0386,1,0,0,0,0,1,1,0
2025-09-15,80813608,C810,49,0,100,149,0,0,0,0
