date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-14,80813608,C816,135,0,147,73,0,209,209,0
2025-09-14,80813644,A868,100,0,0,0,0,100,100,0
2025-09-14,80813608,A868,100,0,0,0,0,100,100,0
2025-09-14,80813644,C816,0,0,142,82,0,60,60,0
2025-09-14,80813644,C810,0,0,273,161,0,112,112,0
2025-09-14,80813608,0386,1,0,0,0,0,1,1,0
2025-09-14,80813608,C810,0,0,208,159,0,49,49,0
