date,material,receiving,quantity,ori_deployment_uid,actual_ship_date
2025-09-11,80813644,C810,100,80813644|0386|C810|2025-09-09|net demand for normal|000022,2025-09-09
2025-09-11,80813608,C810,100,80813608|0386|C810|2025-09-09|net demand for normal|000025,2025-09-09
2025-09-11,80813644,C810,80,80813644|0386|C810|2025-09-09|net demand for AO|000021,2025-09-09
2025-09-11,80813608,C810,75,80813608|0386|C810|2025-09-09|net demand for AO|000024,2025-09-09
2025-09-11,80813644,C816,40,80813644|0386|C816|2025-09-09|net demand for AO|000020,2025-09-09
2025-09-11,80813608,C816,75,80813608|0386|C816|2025-09-09|net demand for AO|000023,2025-09-09
