date,material,location,quantity
2025-09-09,80813644,0386,2502
2025-09-09,80813644,A868,100
2025-09-09,80813644,C816,0
2025-09-09,80813644,C810,0
2025-09-09,80813608,0386,4308
2025-09-09,80813608,A868,100
2025-09-09,80813608,C816,77
2025-09-09,80813608,C810,0
