date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-05,80813644,A868,100,0,0,0,0,100,100,0
2025-09-05,80813608,A868,100,0,0,0,0,100,100,0
2025-09-05,80813644,C810,428,0,0,161,0,267,267,0
