date,material,location,quantity,type
2025-09-09,80813608,C816,73,customer_shipment
2025-09-09,80813608,C810,110,customer_shipment
2025-09-09,80813608,A668,0,customer_shipment
2025-09-09,80813644,C816,80,customer_shipment
2025-09-09,80813644,C810,108,customer_shipment
2025-09-09,80813644,A668,0,customer_shipment
