date,material,location,quantity,type
2025-09-03,80813608,A668,0,customer_shipment
2025-09-03,80813608,C810,57,customer_shipment
2025-09-03,80813608,C816,42,customer_shipment
2025-09-03,80813644,A668,0,customer_shipment
2025-09-03,80813644,C810,137,customer_shipment
2025-09-03,80813644,C816,14,customer_shipment
