date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-10,80813644,0386,2328,1213,0,0,337.0,3204,3204.0,0.0
2025-09-10,80813644,C810,0,0,71,71,0.0,0,0.0,0.0
2025-09-10,80813644,C816,38,0,120,82,0.0,76,76.0,0.0
2025-09-10,80813644,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-10,80813608,0386,4174,1826,0,0,435.0,5565,5565.0,0.0
2025-09-10,80813608,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-10,80813608,C810,0,0,42,42,0.0,0,0.0,0.0
2025-09-10,80813608,C816,0,0,50,50,0.0,0,0.0,0.0
