date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-09,80813644,0386,1552,1213,0,0,437.0,2328,2328.0,0.0
2025-09-09,80813644,C810,0,0,71,71,0.0,0,0.0,0.0
2025-09-09,80813644,C816,0,0,120,82,0.0,38,38.0,0.0
2025-09-09,80813644,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-09,80813608,0386,2783,1826,0,0,435.0,4174,4174.0,0.0
2025-09-09,80813608,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-09,80813608,C810,0,0,42,42,0.0,0,0.0,0.0
2025-09-09,80813608,C816,0,0,50,50,0.0,0,0.0,0.0
