date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,9,80813644|0386|C810|2025-09-12|push replenishment|000054,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,113,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,35,80813608|0386|C810|2025-09-12|soft push replenishment|000056,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|net demand for normal|000047,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,25,80813608|0386|C816|2025-09-12|net demand for normal|000047,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,40,80813644|0386|C816|2025-09-12|net demand for normal|000053,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|net demand for normal|000053,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|net demand for AO|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,25,80813608|0386|C816|2025-09-12|net demand for AO|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,40,80813644|0386|C816|2025-09-12|net demand for AO|000052,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|net demand for AO|000052,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|net demand for safety|000045,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|net demand for safety|000045,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,50,80813608|0386|C816|2025-09-12|net demand for safety|000045,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,20,80813644|0386|C816|2025-09-12|net demand for safety|000051,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|net demand for safety|000051,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|net demand for safety|000051,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|net demand for safety|000051,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,60,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C816,8,80813644|0386|C816|2025-09-12|push replenishment|000055,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,65,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,33,80813608|0386|C816|2025-09-12|soft push replenishment|000057,2025-09-12,2025-09-14,delivery_shipment
