date,material,location,quantity
2025-12-24,21029016,A668,75
2025-12-24,21029016,A672,450
2025-12-24,21029016,A673,218
2025-12-24,21029016,A680,64
2025-12-24,21029016,A715,18
2025-12-24,21029016,A716,27
2025-12-24,21029016,C810,5
2025-12-24,21029016,C816,156
2025-12-24,21029016,C819,7
2025-12-24,21029016,C937,30
2025-12-24,21029016,D767,22
2025-12-24,21029016,E556,84
2025-12-24,21029016,E564,47
2025-12-24,21029016,E568,4
2025-12-24,21029016,E569,22
2025-12-24,21098519,A668,455
2025-12-24,21098519,A672,1294
2025-12-24,21098519,A673,849
2025-12-24,21098519,A680,270
2025-12-24,21098519,A715,129
2025-12-24,21098519,A716,95
2025-12-24,21098519,C810,301
2025-12-24,21098519,C816,917
2025-12-24,21098519,C819,0
2025-12-24,21098519,C937,94
2025-12-24,21098519,D191,2
2025-12-24,21098519,D767,38
2025-12-24,21098519,D901,235
2025-12-24,21098519,E556,40
2025-12-24,21098519,E564,40
2025-12-24,21098519,E568,3
2025-12-24,21098519,E569,9
2025-12-24,21103371,A668,435
2025-12-24,21103371,A672,734
2025-12-24,21103371,A673,800
2025-12-24,21103371,A680,252
2025-12-24,21103371,A715,112
2025-12-24,21103371,A716,93
2025-12-24,21103371,C563,21
2025-12-24,21103371,C810,296
2025-12-24,21103371,C816,410
2025-12-24,21103371,C937,54
2025-12-24,21103371,D191,2
2025-12-24,21103371,D767,21
2025-12-24,21103371,D901,207
2025-12-24,21103371,E295,237
2025-12-24,21103371,E564,19
2025-12-24,21103371,E568,2
2025-12-24,21103371,E569,10
2025-12-24,21103372,A668,365
2025-12-24,21103372,A672,780
2025-12-24,21103372,A673,945
2025-12-24,21103372,A680,263
2025-12-24,21103372,A715,171
2025-12-24,21103372,A716,95
2025-12-24,21103372,C810,303
2025-12-24,21103372,C816,360
2025-12-24,21103372,C819,0
2025-12-24,21103372,C937,52
2025-12-24,21103372,D191,2
2025-12-24,21103372,D767,60
2025-12-24,21103372,D901,288
2025-12-24,21103372,E556,132
2025-12-24,21103372,E564,39
2025-12-24,21103372,E568,3
2025-12-24,21103372,E569,18
2025-12-24,21113405,A668,27
2025-12-24,21113405,A672,0
2025-12-24,21113405,A673,0
2025-12-24,21113405,A680,0
2025-12-24,21113405,A715,0
2025-12-24,21113405,A716,0
2025-12-24,21113405,C810,2
2025-12-24,21113405,C816,0
2025-12-24,21113405,C819,1
2025-12-24,21113405,C937,0
2025-12-24,21113405,D767,0
2025-12-24,21113405,D901,3
2025-12-24,21113405,E556,3
2025-12-24,21113405,E564,0
2025-12-24,21113405,E568,1
2025-12-24,21113405,E569,0
2025-12-24,21118864,A668,12
2025-12-24,21118864,A672,13
2025-12-24,21118864,A673,54
2025-12-24,21118864,A680,7
2025-12-24,21118864,A715,1
2025-12-24,21118864,A716,3
2025-12-24,21118864,C816,20
2025-12-24,21118864,C937,1
2025-12-24,21118864,D767,2
2025-12-24,21118864,D901,1
2025-12-24,21118864,E564,0
2025-12-24,21118867,A668,0
2025-12-24,21118867,A672,8
2025-12-24,21118867,A673,21
2025-12-24,21118867,A680,0
2025-12-24,21118867,A715,0
2025-12-24,21118867,A716,1
2025-12-24,21118867,C810,0
2025-12-24,21118867,C816,0
2025-12-24,21118867,C819,3
2025-12-24,21118867,C937,2
2025-12-24,21118867,D767,0
2025-12-24,21118867,D901,2
2025-12-24,21118867,E556,1
2025-12-24,21118867,E564,0
2025-12-24,21118867,E568,1
2025-12-24,21118867,E569,1
2025-12-24,21121751,A668,8
2025-12-24,21121751,A672,67
2025-12-24,21121751,A673,80
2025-12-24,21121751,A680,23
2025-12-24,21121751,A715,7
2025-12-24,21121751,A716,15
2025-12-24,21121751,C816,435
2025-12-24,21121751,C819,14
2025-12-24,21121751,D767,13
2025-12-24,21121751,D901,33
2025-12-24,21121751,E556,10
2025-12-24,21121751,E564,2
2025-12-24,21121752,A668,5
2025-12-24,21121752,A672,60
2025-12-24,21121752,A673,15
2025-12-24,21121752,A680,1
2025-12-24,21121752,A715,2
