date,material,location,quantity
2026-02-09,21029016,A668,0
2026-02-09,21029016,A672,0
2026-02-09,21029016,A673,0
2026-02-09,21029016,A680,0
2026-02-09,21029016,A715,0
2026-02-09,21029016,A716,0
2026-02-09,21029016,C810,0
2026-02-09,21029016,C816,0
2026-02-09,21029016,C819,4
2026-02-09,21029016,C937,0
2026-02-09,21029016,D767,0
2026-02-09,21029016,E556,0
2026-02-09,21029016,E564,0
2026-02-09,21029016,E568,4
2026-02-09,21029016,E569,0
2026-02-09,21098519,A668,285
2026-02-09,21098519,A672,671
2026-02-09,21098519,A673,511
2026-02-09,21098519,A680,225
2026-02-09,21098519,A715,143
2026-02-09,21098519,A716,164
2026-02-09,21098519,C810,153
2026-02-09,21098519,C816,502
2026-02-09,21098519,C819,0
2026-02-09,21098519,C937,36
2026-02-09,21098519,D191,2
2026-02-09,21098519,D767,12
2026-02-09,21098519,D901,75
2026-02-09,21098519,E556,0
2026-02-09,21098519,E564,9
2026-02-09,21098519,E568,3
2026-02-09,21098519,E569,5
2026-02-09,21103371,A668,338
2026-02-09,21103371,A672,901
2026-02-09,21103371,A673,357
2026-02-09,21103371,A680,250
2026-02-09,21103371,A715,134
2026-02-09,21103371,A716,73
2026-02-09,21103371,C563,10
2026-02-09,21103371,C810,119
2026-02-09,21103371,C816,381
2026-02-09,21103371,C937,13
2026-02-09,21103371,D191,2
2026-02-09,21103371,D767,6
2026-02-09,21103371,D901,84
2026-02-09,21103371,E295,142
2026-02-09,21103371,E564,9
2026-02-09,21103371,E568,2
2026-02-09,21103371,E569,9
2026-02-09,21103372,A668,218
2026-02-09,21103372,A672,568
2026-02-09,21103372,A673,649
2026-02-09,21103372,A680,198
2026-02-09,21103372,A715,136
2026-02-09,21103372,A716,90
2026-02-09,21103372,C810,98
2026-02-09,21103372,C816,570
2026-02-09,21103372,C819,0
2026-02-09,21103372,C937,26
2026-02-09,21103372,D191,2
2026-02-09,21103372,D767,17
2026-02-09,21103372,D901,76
2026-02-09,21103372,E556,5
2026-02-09,21103372,E564,21
2026-02-09,21103372,E568,3
2026-02-09,21103372,E569,11
2026-02-09,21113405,A668,142
2026-02-09,21113405,A672,243
2026-02-09,21113405,A673,634
2026-02-09,21113405,A680,60
2026-02-09,21113405,A715,93
2026-02-09,21113405,A716,123
2026-02-09,21113405,C810,23
2026-02-09,21113405,C816,406
2026-02-09,21113405,C819,6
2026-02-09,21113405,C937,3
2026-02-09,21113405,D767,18
2026-02-09,21113405,D901,7
2026-02-09,21113405,E556,4
2026-02-09,21113405,E564,19
2026-02-09,21113405,E568,8
2026-02-09,21113405,E569,6
2026-02-09,21118864,A668,69
2026-02-09,21118864,A672,107
2026-02-09,21118864,A673,392
2026-02-09,21118864,A680,45
2026-02-09,21118864,A715,15
2026-02-09,21118864,A716,27
2026-02-09,21118864,C816,110
2026-02-09,21118864,C937,1
2026-02-09,21118864,D767,2
2026-02-09,21118864,D901,1
2026-02-09,21118864,E564,0
2026-02-09,21118867,A668,45
2026-02-09,21118867,A672,73
2026-02-09,21118867,A673,90
2026-02-09,21118867,A680,20
2026-02-09,21118867,A715,22
2026-02-09,21118867,A716,27
2026-02-09,21118867,C810,3
2026-02-09,21118867,C816,19
2026-02-09,21118867,C819,5
2026-02-09,21118867,C937,3
2026-02-09,21118867,D767,4
2026-02-09,21118867,D901,6
2026-02-09,21118867,E556,2
2026-02-09,21118867,E564,1
2026-02-09,21118867,E568,2
2026-02-09,21118867,E569,2
2026-02-09,21121751,A668,15
2026-02-09,21121751,A672,183
2026-02-09,21121751,A673,239
2026-02-09,21121751,A680,78
2026-02-09,21121751,A715,10
2026-02-09,21121751,A716,50
2026-02-09,21121751,C816,288
2026-02-09,21121751,C819,30
2026-02-09,21121751,D767,19
2026-02-09,21121751,D901,32
2026-02-09,21121751,E556,11
2026-02-09,21121751,E564,2
2026-02-09,21121752,A668,9
2026-02-09,21121752,A672,87
2026-02-09,21121752,A673,85
2026-02-09,21121752,A680,10
2026-02-09,21121752,A715,4
2026-02-09,21121752,A716,13
2026-02-09,21121752,C816,137
2026-02-09,21121752,C819,7
