date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-01-30,80804134,A673,D901,3,80804134|A673|D901|2026-01-30|net demand for normal|047086,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,80807116,A673,D901,1,80807116|A673|D901|2026-01-30|net demand for normal|047506,2026-01-30,2026-02-02,delivery_shipment
2026-01-30,21103372,A673,D901,2,21103372|A673|D901|2026-01-30|net demand for forecast|046518,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21103372,A673,D901,2,21103372|A673|D901|2026-01-30|net demand for forecast|046519,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21103372,A673,D901,2,21103372|A673|D901|2026-01-30|net demand for forecast|046520,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21103372,A673,D901,2,21103372|A673|D901|2026-01-30|net demand for forecast|046521,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21132758,A673,D901,10,21132758|A673|D901|2026-01-30|net demand for forecast|046563,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21132758,A673,D901,10,21132758|A673|D901|2026-01-30|net demand for forecast|046564,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21132758,A673,D901,11,21132758|A673|D901|2026-01-30|net demand for forecast|046565,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21132758,A673,D901,11,21132758|A673|D901|2026-01-30|net demand for forecast|046566,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21133312,A673,D901,1,21133312|A673|D901|2026-01-30|net demand for forecast|046605,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21133312,A673,D901,1,21133312|A673|D901|2026-01-30|net demand for forecast|046606,2026-01-30,2026-02-02,delivery_shipment
2026-01-30,21133312,A673,D901,1,21133312|A673|D901|2026-01-30|net demand for forecast|046607,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21133312,A673,D901,1,21133312|A673|D901|2026-01-30|net demand for forecast|046608,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21139445,A673,D901,2,21139445|A673|D901|2026-01-30|net demand for forecast|046640,2026-01-30,2026-02-01,delivery_shipment
2026-01-30,21139445,A673,D901,2,21139445|A673|D901|2026-01-30|net demand for forecast|046641,2026-01-30,2026-02-01,delivery_shipment
