date,material,location,quantity
2026-02-26,21029016,A668,0
2026-02-26,21029016,A672,0
2026-02-26,21029016,A673,0
2026-02-26,21029016,A680,0
2026-02-26,21029016,A715,0
2026-02-26,21029016,A716,0
2026-02-26,21029016,C810,0
2026-02-26,21029016,C816,0
2026-02-26,21029016,C819,4
2026-02-26,21029016,C937,0
2026-02-26,21029016,D767,0
2026-02-26,21029016,E556,0
2026-02-26,21029016,E564,0
2026-02-26,21029016,E568,4
2026-02-26,21029016,E569,0
2026-02-26,21098519,A668,480
2026-02-26,21098519,A672,1287
2026-02-26,21098519,A673,1198
2026-02-26,21098519,A680,276
2026-02-26,21098519,A715,250
2026-02-26,21098519,A716,100
2026-02-26,21098519,C810,94
2026-02-26,21098519,C816,727
2026-02-26,21098519,C819,0
2026-02-26,21098519,C937,44
2026-02-26,21098519,D191,2
2026-02-26,21098519,D767,24
2026-02-26,21098519,D901,191
2026-02-26,21098519,E556,10
2026-02-26,21098519,E564,16
2026-02-26,21098519,E568,3
2026-02-26,21098519,E569,6
2026-02-26,21103371,A668,418
2026-02-26,21103371,A672,340
2026-02-26,21103371,A673,941
2026-02-26,21103371,A680,182
2026-02-26,21103371,A715,119
2026-02-26,21103371,A716,50
2026-02-26,21103371,C563,19
2026-02-26,21103371,C810,132
2026-02-26,21103371,C816,629
2026-02-26,21103371,C937,29
2026-02-26,21103371,D191,2
2026-02-26,21103371,D767,11
2026-02-26,21103371,D901,174
2026-02-26,21103371,E295,97
2026-02-26,21103371,E564,10
2026-02-26,21103371,E568,2
2026-02-26,21103371,E569,9
2026-02-26,21103372,A668,242
2026-02-26,21103372,A672,234
2026-02-26,21103372,A673,437
2026-02-26,21103372,A680,182
2026-02-26,21103372,A715,149
2026-02-26,21103372,A716,134
2026-02-26,21103372,C810,459
2026-02-26,21103372,C816,1324
2026-02-26,21103372,C819,0
2026-02-26,21103372,C937,32
2026-02-26,21103372,D191,2
2026-02-26,21103372,D767,28
2026-02-26,21103372,D901,182
2026-02-26,21103372,E556,44
2026-02-26,21103372,E564,31
2026-02-26,21103372,E568,3
2026-02-26,21103372,E569,5
2026-02-26,21113405,A668,83
2026-02-26,21113405,A672,189
2026-02-26,21113405,A673,541
