date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-21,21366842,C816,9,21366842|0386|C816|2025-12-20|net demand for forecast|000934,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,9,21366842|0386|C816|2025-12-20|net demand for forecast|000935,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,9,21366842|0386|C816|2025-12-20|net demand for forecast|000936,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,9,21366842|0386|C816|2025-12-20|net demand for forecast|000937,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,9,21366842|0386|C816|2025-12-20|net demand for forecast|000938,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,10,21366842|0386|C816|2025-12-20|net demand for forecast|000939,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,10,21366842|0386|C816|2025-12-20|net demand for forecast|000940,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21416910,C816,87,21416910|0386|C816|2025-12-20|net demand for forecast|001005,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21416910,C816,87,21416910|0386|C816|2025-12-20|net demand for forecast|001006,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21416910,C816,87,21416910|0386|C816|2025-12-20|net demand for forecast|001007,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21416910,C816,87,21416910|0386|C816|2025-12-20|net demand for forecast|001008,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21416910,C816,87,21416910|0386|C816|2025-12-20|net demand for forecast|001009,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,230,21442422|0386|C816|2025-12-20|net demand for forecast|001052,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,230,21442422|0386|C816|2025-12-20|net demand for forecast|001053,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,231,21442422|0386|C816|2025-12-20|net demand for forecast|001054,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,231,21442422|0386|C816|2025-12-20|net demand for forecast|001055,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,231,21442422|0386|C816|2025-12-20|net demand for forecast|001056,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,231,21442422|0386|C816|2025-12-20|net demand for forecast|001057,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,1,21128067|0386|C816|2025-12-20|net demand for net demand for forecast|000775,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,1,21128067|0386|C816|2025-12-20|net demand for net demand for forecast|000776,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,1,21128067|0386|C816|2025-12-20|net demand for net demand for forecast|000777,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,1,21128067|0386|C816|2025-12-20|net demand for net demand for forecast|000778,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,1,21128067|0386|C816|2025-12-20|net demand for net demand for forecast|000779,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,1,21128067|0386|C816|2025-12-20|net demand for net demand for forecast|000780,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,16,21425098|0386|C816|2025-12-20|net demand for net demand for forecast|001012,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,16,21425098|0386|C816|2025-12-20|net demand for net demand for forecast|001013,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,16,21425098|0386|C816|2025-12-20|net demand for net demand for forecast|001014,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,16,21425098|0386|C816|2025-12-20|net demand for net demand for forecast|001015,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,17,21425098|0386|C816|2025-12-20|net demand for net demand for forecast|001016,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,17,21425098|0386|C816|2025-12-20|net demand for net demand for forecast|001017,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,22,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001058,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,65,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001059,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,67,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001060,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,87,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001061,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,87,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001062,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,87,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001063,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,87,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001064,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,88,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001065,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,88,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001066,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,88,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001067,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,88,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001069,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,131,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001070,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,146,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001071,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,146,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001072,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,146,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001073,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,146,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001074,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,146,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001075,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,222,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001076,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,222,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001077,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,222,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001078,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21442422,C816,222,21442422|0386|C816|2025-12-20|net demand for net demand for forecast|001079,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,222,21128067|0386|C816|2025-12-20|net demand for safety|000783,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21366842,C816,33,21366842|0386|C816|2025-12-20|net demand for safety|000942,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21425098,C816,85,21425098|0386|C816|2025-12-20|net demand for net demand for safety|001018,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21128067,C816,261,21128067|0386|C816|2025-12-20|push replenishment|000784,20251220-0386-C816-LARGE-#1,2025-12-20
2025-12-21,21416910,C816,31,21416910|0386|C816|2025-12-20|push replenishment|001011,20251220-0386-C816-LARGE-#1,2025-12-20
