date,material,location,quantity
2026-01-17,21029016,A668,2
2026-01-17,21029016,A672,0
2026-01-17,21029016,A673,0
2026-01-17,21029016,A680,0
2026-01-17,21029016,A715,0
2026-01-17,21029016,A716,0
2026-01-17,21029016,C810,1
2026-01-17,21029016,C816,0
2026-01-17,21029016,C819,4
2026-01-17,21029016,C937,6
2026-01-17,21029016,D767,0
2026-01-17,21029016,E556,0
2026-01-17,21029016,E564,7
2026-01-17,21029016,E568,4
2026-01-17,21029016,E569,7
2026-01-17,21098519,A668,450
2026-01-17,21098519,A672,1010
2026-01-17,21098519,A673,936
2026-01-17,21098519,A680,233
2026-01-17,21098519,A715,256
2026-01-17,21098519,A716,77
2026-01-17,21098519,C810,151
2026-01-17,21098519,C816,812
2026-01-17,21098519,C819,0
2026-01-17,21098519,C937,41
2026-01-17,21098519,D191,2
2026-01-17,21098519,D767,19
2026-01-17,21098519,D901,166
2026-01-17,21098519,E556,34
2026-01-17,21098519,E564,14
2026-01-17,21098519,E568,3
2026-01-17,21098519,E569,2
2026-01-17,21103371,A668,394
2026-01-17,21103371,A672,931
2026-01-17,21103371,A673,714
2026-01-17,21103371,A680,274
2026-01-17,21103371,A715,117
2026-01-17,21103371,A716,103
2026-01-17,21103371,C563,28
2026-01-17,21103371,C810,231
2026-01-17,21103371,C816,441
2026-01-17,21103371,C937,33
2026-01-17,21103371,D191,2
2026-01-17,21103371,D767,11
2026-01-17,21103371,D901,140
2026-01-17,21103371,E295,105
2026-01-17,21103371,E564,7
2026-01-17,21103371,E568,2
2026-01-17,21103371,E569,10
2026-01-17,21103372,A668,286
2026-01-17,21103372,A672,706
2026-01-17,21103372,A673,718
2026-01-17,21103372,A680,200
2026-01-17,21103372,A715,114
2026-01-17,21103372,A716,123
2026-01-17,21103372,C810,142
2026-01-17,21103372,C816,276
2026-01-17,21103372,C819,0
2026-01-17,21103372,C937,36
2026-01-17,21103372,D191,2
2026-01-17,21103372,D767,26
2026-01-17,21103372,D901,85
2026-01-17,21103372,E556,34
2026-01-17,21103372,E564,20
2026-01-17,21103372,E568,3
2026-01-17,21103372,E569,6
2026-01-17,21113405,A668,231
2026-01-17,21113405,A672,231
2026-01-17,21113405,A673,394
2026-01-17,21113405,A680,53
2026-01-17,21113405,A715,70
2026-01-17,21113405,A716,96
2026-01-17,21113405,C810,7
2026-01-17,21113405,C816,263
2026-01-17,21113405,C819,26
2026-01-17,21113405,C937,7
2026-01-17,21113405,D767,2
2026-01-17,21113405,D901,16
2026-01-17,21113405,E556,8
2026-01-17,21113405,E564,0
2026-01-17,21113405,E568,0
2026-01-17,21113405,E569,8
2026-01-17,21118864,A668,100
2026-01-17,21118864,A672,130
2026-01-17,21118864,A673,514
2026-01-17,21118864,A680,52
2026-01-17,21118864,A715,15
2026-01-17,21118864,A716,27
2026-01-17,21118864,C816,135
2026-01-17,21118864,C937,1
2026-01-17,21118864,D767,1
2026-01-17,21118864,D901,1
2026-01-17,21118864,E564,0
2026-01-17,21118867,A668,88
2026-01-17,21118867,A672,0
2026-01-17,21118867,A673,198
2026-01-17,21118867,A680,0
2026-01-17,21118867,A715,0
2026-01-17,21118867,A716,0
2026-01-17,21118867,C810,3
2026-01-17,21118867,C816,95
2026-01-17,21118867,C819,3
2026-01-17,21118867,C937,2
2026-01-17,21118867,D767,0
