date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-27,21357021,A672,187,21357021|0386|A672|2025-12-19|net demand for forecast|000496,20251219-0386-A672-Train-#1,2025-12-19
2025-12-27,21376841,A672,106,21376841|0386|A672|2025-12-19|net demand for forecast|000589,20251219-0386-A672-Train-#1,2025-12-19
2025-12-27,21416910,A672,41,21416910|0386|A672|2025-12-19|net demand for forecast|000684,20251219-0386-A672-Train-#2,2025-12-19
2025-12-27,21357021,A672,577,21357021|0386|A672|2025-12-19|push replenishment|000504,20251219-0386-A672-Train-#2,2025-12-19
2025-12-27,21291975,A680,19,21291975|0386|A680|2025-12-19|net demand for forecast|000293,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21301637,A680,26,21301637|0386|A680|2025-12-19|net demand for forecast|000391,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21301637,A680,26,21301637|0386|A680|2025-12-19|net demand for forecast|000392,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21357021,A680,7,21357021|0386|A680|2025-12-19|net demand for forecast|000517,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21357021,A680,16,21357021|0386|A680|2025-12-19|net demand for forecast|000520,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21357021,A680,16,21357021|0386|A680|2025-12-19|net demand for forecast|000522,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21357021,A680,16,21357021|0386|A680|2025-12-19|net demand for forecast|000523,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21376841,A680,10,21376841|0386|A680|2025-12-19|net demand for forecast|000612,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21376841,A680,23,21376841|0386|A680|2025-12-19|net demand for forecast|000617,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21416910,A680,23,21416910|0386|A680|2025-12-19|net demand for forecast|000703,20251219-0386-A680-Train-#1,2025-12-19
2025-12-27,21291975,A672,5,21291975|0386|A672|2025-12-20|net demand for normal|000801,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,172,21366842|0386|A672|2025-12-20|net demand for normal|000872,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,33,21416910|0386|A672|2025-12-20|net demand for normal|000974,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000860,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000862,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000863,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000864,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000865,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000866,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000867,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000869,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000871,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000962,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000964,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000965,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,16,21416910|0386|A672|2025-12-20|net demand for forecast|000966,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000967,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000968,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000969,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000970,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000971,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000972,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000973,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21128067,A672,50,21128067|0386|A672|2025-12-20|net demand for safety|000756,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,100,21366842|0386|A672|2025-12-20|net demand for safety|000873,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,36,21416910|0386|A672|2025-12-20|net demand for safety|000975,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21128067,A672,277,21128067|0386|A672|2025-12-20|push replenishment|000757,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21366842,A672,5,21366842|0386|A672|2025-12-20|push replenishment|000874,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21416910,A672,4,21416910|0386|A672|2025-12-20|push replenishment|000976,20251220-0386-A672-Train-#1,2025-12-20
2025-12-27,21170683,A673,34,21170683|0386|A673|2025-12-21|net demand for forecast|001343,20251221-0386-A673-LARGE-#1,2025-12-21
2025-12-27,21170683,A673,53,21170683|0386|A673|2025-12-21|net demand for forecast|001351,20251221-0386-A673-LARGE-#1,2025-12-21
2025-12-27,21170683,A673,17,21170683|0386|A673|2025-12-21|net demand for net demand for forecast|001362,20251221-0386-A673-LARGE-#1,2025-12-21
2025-12-27,21170683,A673,7,21170683|0386|A673|2025-12-21|net demand for net demand for safety|001364,20251221-0386-A673-LARGE-#1,2025-12-21
2025-12-27,21170683,A673,60,21170683|0386|A673|2025-12-21|net demand for net demand for safety|001365,20251221-0386-A673-LARGE-#1,2025-12-21
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-21|net demand for forecast|001204,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-21|net demand for forecast|001205,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-21|net demand for forecast|001206,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,2,21165946|0386|A668|2025-12-21|net demand for forecast|001207,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,2,21165946|0386|A668|2025-12-21|net demand for forecast|001208,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,2,21165946|0386|A668|2025-12-21|net demand for forecast|001209,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,2,21165946|0386|A668|2025-12-21|net demand for forecast|001210,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,2,21165946|0386|A668|2025-12-21|net demand for forecast|001211,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,2,21165946|0386|A668|2025-12-21|net demand for forecast|001213,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,2,21170683|0386|A668|2025-12-21|net demand for forecast|001314,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,3,21170683|0386|A668|2025-12-21|net demand for forecast|001315,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,3,21170683|0386|A668|2025-12-21|net demand for forecast|001316,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,3,21170683|0386|A668|2025-12-21|net demand for forecast|001317,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,3,21170683|0386|A668|2025-12-21|net demand for forecast|001318,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,4,21170683|0386|A668|2025-12-21|net demand for forecast|001320,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,4,21170683|0386|A668|2025-12-21|net demand for forecast|001322,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,4,21170683|0386|A668|2025-12-21|net demand for forecast|001323,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001907,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001908,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001909,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001910,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001911,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001912,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001913,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001914,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,1,21165946|0386|A668|2025-12-22|net demand for forecast|001915,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,5,21377091|0386|A668|2025-12-22|net demand for forecast|002142,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,5,21377091|0386|A668|2025-12-22|net demand for forecast|002143,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,5,21377091|0386|A668|2025-12-22|net demand for forecast|002144,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,5,21377091|0386|A668|2025-12-22|net demand for forecast|002145,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,12,21377091|0386|A668|2025-12-22|net demand for forecast|002147,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,13,21377091|0386|A668|2025-12-22|net demand for forecast|002148,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,13,21377091|0386|A668|2025-12-22|net demand for forecast|002149,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,13,21377091|0386|A668|2025-12-22|net demand for forecast|002150,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A668,13,21377091|0386|A668|2025-12-22|net demand for forecast|002151,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,7,21165946|0386|A668|2025-12-21|net demand for safety|001214,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21170683,A668,17,21170683|0386|A668|2025-12-21|net demand for safety|001324,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21143110,A668,45,21143110|0386|A668|2025-12-22|net demand for safety|001797,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,3,21165946|0386|A668|2025-12-22|net demand for safety|001916,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21143103,A668,20,21143103|0386|A668|2025-12-22|push replenishment|001738,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21143110,A668,80,21143110|0386|A668|2025-12-22|push replenishment|001798,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165868,A668,51,21165868|0386|A668|2025-12-22|push replenishment|001867,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21165946,A668,11,21165946|0386|A668|2025-12-22|push replenishment|001917,20251222-0386-A668-Train-#1,2025-12-22
2025-12-27,21377091,A673,135,21377091|0386|A673|2025-12-22|net demand for normal|002176,20251222-0386-A673-LARGE-#1,2025-12-22
2025-12-27,21301637,A673,3,21301637|0386|A673|2025-12-22|net demand for net demand for normal|002045,20251222-0386-A673-LARGE-#1,2025-12-22
