transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80848026|A672|C819|2026-02-13|net demand for AO|060760_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,1,80848026|A672|C819|2026-02-13|net demand for AO|060760,20260217-A672-C819-SMALL-#1
80807115|A672|C819|2026-02-09|net demand for forecast|058189_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80807115,A672,C819,2026-02-17,2026-02-24,1,80807115|A672|C819|2026-02-09|net demand for forecast|058189,20260217-A672-C819-SMALL-#1
80848026|A672|C819|2026-02-09|net demand for forecast|058323_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,2,80848026|A672|C819|2026-02-09|net demand for forecast|058323,20260217-A672-C819-SMALL-#1
80848026|A672|C819|2026-02-09|net demand for forecast|058326_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,5,80848026|A672|C819|2026-02-09|net demand for forecast|058326,20260217-A672-C819-SMALL-#1
80848026|A672|C819|2026-02-09|net demand for forecast|058327_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,5,80848026|A672|C819|2026-02-09|net demand for forecast|058327,20260217-A672-C819-SMALL-#1
80848026|A672|C819|2026-02-12|net demand for forecast|060319_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,2,80848026|A672|C819|2026-02-12|net demand for forecast|060319,20260217-A672-C819-SMALL-#1
80848026|A672|C819|2026-02-13|net demand for forecast|060766_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,1,80848026|A672|C819|2026-02-13|net demand for forecast|060766,20260217-A672-C819-SMALL-#1
80848026|A672|C819|2026-02-13|net demand for forecast|060767_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80848026,A672,C819,2026-02-17,2026-02-24,1,80848026|A672|C819|2026-02-13|net demand for forecast|060767,20260217-A672-C819-SMALL-#1
21113405|A672|C819|2026-02-15|net demand for forecast|061173_transit_20260217-A672-C819-SMALL-#1,2026-02-23,21113405,A672,C819,2026-02-17,2026-02-24,1,21113405|A672|C819|2026-02-15|net demand for forecast|061173,20260217-A672-C819-SMALL-#1
80864470|A672|C819|2026-02-15|net demand for forecast|061431_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80864470,A672,C819,2026-02-17,2026-02-24,1,80864470|A672|C819|2026-02-15|net demand for forecast|061431,20260217-A672-C819-SMALL-#1
80864470|A672|C819|2026-02-15|net demand for forecast|061436_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80864470,A672,C819,2026-02-17,2026-02-24,2,80864470|A672|C819|2026-02-15|net demand for forecast|061436,20260217-A672-C819-SMALL-#1
80864470|A672|C819|2026-02-16|net demand for forecast|062027_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80864470,A672,C819,2026-02-17,2026-02-24,1,80864470|A672|C819|2026-02-16|net demand for forecast|062027,20260217-A672-C819-SMALL-#1
80864470|A672|C819|2026-02-16|net demand for forecast|062031_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80864470,A672,C819,2026-02-17,2026-02-24,1,80864470|A672|C819|2026-02-16|net demand for forecast|062031,20260217-A672-C819-SMALL-#1
21121756|A672|C819|2026-02-17|net demand for forecast|062144_transit_20260217-A672-C819-SMALL-#1,2026-02-23,21121756,A672,C819,2026-02-17,2026-02-24,1,21121756|A672|C819|2026-02-17|net demand for forecast|062144,20260217-A672-C819-SMALL-#1
80805856|A672|C819|2026-02-17|net demand for forecast|062489_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80805856,A672,C819,2026-02-17,2026-02-24,1,80805856|A672|C819|2026-02-17|net demand for forecast|062489,20260217-A672-C819-SMALL-#1
80804133|A672|C819|2026-02-09|net demand for safety|057973_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80804133,A672,C819,2026-02-17,2026-02-24,2,80804133|A672|C819|2026-02-09|net demand for safety|057973,20260217-A672-C819-SMALL-#1
21113405|A672|C819|2026-02-11|net demand for safety|059197_transit_20260217-A672-C819-SMALL-#1,2026-02-23,21113405,A672,C819,2026-02-17,2026-02-24,1,21113405|A672|C819|2026-02-11|net demand for safety|059197,20260217-A672-C819-SMALL-#1
21121751|A672|C819|2026-02-11|net demand for safety|059202_transit_20260217-A672-C819-SMALL-#1,2026-02-23,21121751,A672,C819,2026-02-17,2026-02-24,1,21121751|A672|C819|2026-02-11|net demand for safety|059202,20260217-A672-C819-SMALL-#1
80812839|A672|C819|2026-02-12|net demand for safety|060260_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80812839,A672,C819,2026-02-17,2026-02-24,7,80812839|A672|C819|2026-02-12|net demand for safety|060260,20260217-A672-C819-SMALL-#1
80804133|A672|C819|2026-02-13|net demand for safety|060608_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80804133,A672,C819,2026-02-17,2026-02-24,1,80804133|A672|C819|2026-02-13|net demand for safety|060608,20260217-A672-C819-SMALL-#1
80812840|A672|C819|2026-02-14|net demand for safety|061070_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80812840,A672,C819,2026-02-17,2026-02-24,1,80812840|A672|C819|2026-02-14|net demand for safety|061070,20260217-A672-C819-SMALL-#1
80807110|A672|C819|2026-02-15|net demand for safety|061383_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80807110,A672,C819,2026-02-17,2026-02-24,2,80807110|A672|C819|2026-02-15|net demand for safety|061383,20260217-A672-C819-SMALL-#1
80812840|A672|C819|2026-02-15|net demand for safety|061390_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80812840,A672,C819,2026-02-17,2026-02-24,2,80812840|A672|C819|2026-02-15|net demand for safety|061390,20260217-A672-C819-SMALL-#1
80807112|A672|C819|2026-02-16|net demand for safety|061901_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80807112,A672,C819,2026-02-17,2026-02-24,2,80807112|A672|C819|2026-02-16|net demand for safety|061901,20260217-A672-C819-SMALL-#1
80807116|A672|C819|2026-02-16|net demand for safety|061911_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80807116,A672,C819,2026-02-17,2026-02-24,4,80807116|A672|C819|2026-02-16|net demand for safety|061911,20260217-A672-C819-SMALL-#1
80812840|A672|C819|2026-02-16|net demand for safety|061930_transit_20260217-A672-C819-SMALL-#1,2026-02-23,80812840,A672,C819,2026-02-17,2026-02-24,1,80812840|A672|C819|2026-02-16|net demand for safety|061930,20260217-A672-C819-SMALL-#1
21121756|A672|C819|2026-02-17|net demand for safety|062149_transit_20260217-A672-C819-SMALL-#1,2026-02-23,21121756,A672,C819,2026-02-17,2026-02-24,1,21121756|A672|C819|2026-02-17|net demand for safety|062149,20260217-A672-C819-SMALL-#1
21315350|C810|C937|2026-02-16|net demand for forecast|061661_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21315350,C810,C937,2026-02-18,2026-02-24,1,21315350|C810|C937|2026-02-16|net demand for forecast|061661,20260218-C810-C937-SMALL-#1
21314593|C810|C937|2026-02-17|net demand for forecast|062239_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21314593,C810,C937,2026-02-18,2026-02-24,1,21314593|C810|C937|2026-02-17|net demand for forecast|062239,20260218-C810-C937-SMALL-#1
21315350|C810|C937|2026-02-17|net demand for forecast|062272_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21315350,C810,C937,2026-02-18,2026-02-24,4,21315350|C810|C937|2026-02-17|net demand for forecast|062272,20260218-C810-C937-SMALL-#1
80807122|C810|C937|2026-02-16|net demand for safety|061921_transit_20260218-C810-C937-SMALL-#1,2026-02-23,80807122,C810,C937,2026-02-18,2026-02-24,1,80807122|C810|C937|2026-02-16|net demand for safety|061921,20260218-C810-C937-SMALL-#1
80864469|C810|C937|2026-02-16|net demand for safety|061997_transit_20260218-C810-C937-SMALL-#1,2026-02-23,80864469,C810,C937,2026-02-18,2026-02-24,1,80864469|C810|C937|2026-02-16|net demand for safety|061997,20260218-C810-C937-SMALL-#1
21128377|C810|C937|2026-02-17|net demand for safety|062157_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21128377,C810,C937,2026-02-18,2026-02-24,1,21128377|C810|C937|2026-02-17|net demand for safety|062157,20260218-C810-C937-SMALL-#1
21137866|C810|C937|2026-02-17|net demand for safety|062192_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21137866,C810,C937,2026-02-18,2026-02-24,5,21137866|C810|C937|2026-02-17|net demand for safety|062192,20260218-C810-C937-SMALL-#1
80848025|C810|C937|2026-02-17|net demand for safety|062657_transit_20260218-C810-C937-SMALL-#1,2026-02-23,80848025,C810,C937,2026-02-18,2026-02-24,1,80848025|C810|C937|2026-02-17|net demand for safety|062657,20260218-C810-C937-SMALL-#1
21137866|C810|C937|2026-02-18|net demand for safety|062807_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21137866,C810,C937,2026-02-18,2026-02-24,1,21137866|C810|C937|2026-02-18|net demand for safety|062807,20260218-C810-C937-SMALL-#1
21170683|C810|C937|2026-02-18|net demand for safety|062848_transit_20260218-C810-C937-SMALL-#1,2026-02-23,21170683,C810,C937,2026-02-18,2026-02-24,1,21170683|C810|C937|2026-02-18|net demand for safety|062848,20260218-C810-C937-SMALL-#1
80804701|C810|C937|2026-02-18|net demand for safety|063083_transit_20260218-C810-C937-SMALL-#1,2026-02-23,80804701,C810,C937,2026-02-18,2026-02-24,2,80804701|C810|C937|2026-02-18|net demand for safety|063083,20260218-C810-C937-SMALL-#1
80804706|C810|C937|2026-02-18|net demand for safety|063125_transit_20260218-C810-C937-SMALL-#1,2026-02-23,80804706,C810,C937,2026-02-18,2026-02-24,2,80804706|C810|C937|2026-02-18|net demand for safety|063125,20260218-C810-C937-SMALL-#1
80807089|C810|C937|2026-02-18|net demand for safety|063191_transit_20260218-C810-C937-SMALL-#1,2026-02-23,80807089,C810,C937,2026-02-18,2026-02-24,7,80807089|C810|C937|2026-02-18|net demand for safety|063191,20260218-C810-C937-SMALL-#1
21127730|C810|E295|2026-02-18|net demand for forecast|062771_transit_20260218-C810-E295-SMALL-#1,2026-02-23,21127730,C810,E295,2026-02-18,2026-02-24,1,21127730|C810|E295|2026-02-18|net demand for forecast|062771,20260218-C810-E295-SMALL-#1
80863643|C810|E295|2026-02-18|net demand for forecast|063424_transit_20260218-C810-E295-SMALL-#1,2026-02-23,80863643,C810,E295,2026-02-18,2026-02-24,3,80863643|C810|E295|2026-02-18|net demand for forecast|063424,20260218-C810-E295-SMALL-#1
80863643|C810|E295|2026-02-18|net demand for forecast|063425_transit_20260218-C810-E295-SMALL-#1,2026-02-23,80863643,C810,E295,2026-02-18,2026-02-24,3,80863643|C810|E295|2026-02-18|net demand for forecast|063425,20260218-C810-E295-SMALL-#1
80804704|C810|E295|2026-02-18|net demand for safety|063099_transit_20260218-C810-E295-SMALL-#1,2026-02-23,80804704,C810,E295,2026-02-18,2026-02-24,17,80804704|C810|E295|2026-02-18|net demand for safety|063099,20260218-C810-E295-SMALL-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061579_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-16|net demand for forecast|061579,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061580_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-16|net demand for forecast|061580,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061581_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-16|net demand for forecast|061581,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061582_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-16|net demand for forecast|061582,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061583_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-16|net demand for forecast|061583,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061584_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,1,21139445|C816|A672|2026-02-16|net demand for forecast|061584,20260218-C816-A672-Train-#1
21139445|C816|A672|2026-02-16|net demand for forecast|061585_transit_20260218-C816-A672-Train-#1,2026-02-23,21139445,C816,A672,2026-02-18,2026-02-26,4,21139445|C816|A672|2026-02-16|net demand for forecast|061585,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061686_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-16|net demand for forecast|061686,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061687_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-16|net demand for forecast|061687,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061688_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-27,6,21414747|C816|A672|2026-02-16|net demand for forecast|061688,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061689_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-16|net demand for forecast|061689,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061690_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-16|net demand for forecast|061690,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061691_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-16|net demand for forecast|061691,20260218-C816-A672-Train-#1
21414747|C816|A672|2026-02-16|net demand for forecast|061692_transit_20260218-C816-A672-Train-#1,2026-02-23,21414747,C816,A672,2026-02-18,2026-02-26,6,21414747|C816|A672|2026-02-16|net demand for forecast|061692,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061702_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-27,5,21419485|C816|A672|2026-02-16|net demand for forecast|061702,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061703_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,5,21419485|C816|A672|2026-02-16|net demand for forecast|061703,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061704_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-27,5,21419485|C816|A672|2026-02-16|net demand for forecast|061704,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061705_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,5,21419485|C816|A672|2026-02-16|net demand for forecast|061705,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061706_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,5,21419485|C816|A672|2026-02-16|net demand for forecast|061706,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061707_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-26,5,21419485|C816|A672|2026-02-16|net demand for forecast|061707,20260218-C816-A672-Train-#1
21419485|C816|A672|2026-02-16|net demand for forecast|061708_transit_20260218-C816-A672-Train-#1,2026-02-23,21419485,C816,A672,2026-02-18,2026-02-27,5,21419485|C816|A672|2026-02-16|net demand for forecast|061708,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061719_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,6,21428668|C816|A672|2026-02-16|net demand for forecast|061719,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061720_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,6,21428668|C816|A672|2026-02-16|net demand for forecast|061720,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061721_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-27,6,21428668|C816|A672|2026-02-16|net demand for forecast|061721,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061722_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,6,21428668|C816|A672|2026-02-16|net demand for forecast|061722,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061723_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,6,21428668|C816|A672|2026-02-16|net demand for forecast|061723,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061724_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,6,21428668|C816|A672|2026-02-16|net demand for forecast|061724,20260218-C816-A672-Train-#1
21428668|C816|A672|2026-02-16|net demand for forecast|061725_transit_20260218-C816-A672-Train-#1,2026-02-23,21428668,C816,A672,2026-02-18,2026-02-26,7,21428668|C816|A672|2026-02-16|net demand for forecast|061725,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061731_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,4,21442422|C816|A672|2026-02-16|net demand for forecast|061731,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061732_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,4,21442422|C816|A672|2026-02-16|net demand for forecast|061732,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061733_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-27,4,21442422|C816|A672|2026-02-16|net demand for forecast|061733,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061734_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,4,21442422|C816|A672|2026-02-16|net demand for forecast|061734,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061735_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,4,21442422|C816|A672|2026-02-16|net demand for forecast|061735,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061736_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-27,4,21442422|C816|A672|2026-02-16|net demand for forecast|061736,20260218-C816-A672-Train-#1
21442422|C816|A672|2026-02-16|net demand for forecast|061737_transit_20260218-C816-A672-Train-#1,2026-02-23,21442422,C816,A672,2026-02-18,2026-02-26,4,21442422|C816|A672|2026-02-16|net demand for forecast|061737,20260218-C816-A672-Train-#1
21442896|C816|A672|2026-02-16|net demand for forecast|061746_transit_20260218-C816-A672-Train-#1,2026-02-23,21442896,C816,A672,2026-02-18,2026-02-26,5,21442896|C816|A672|2026-02-16|net demand for forecast|061746,20260218-C816-A672-Train-#1
