transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80804132|0386|A716|2026-02-06|push replenishment|055204_transit_20260206-0386-A716-Train-#1,2026-02-18,80804132,0386,A716,2026-02-06,2026-02-20,247,80804132|0386|A716|2026-02-06|push replenishment|055204,20260206-0386-A716-Train-#1
80804133|0386|A716|2026-02-06|push replenishment|055226_transit_20260206-0386-A716-Train-#1,2026-02-18,80804133,0386,A716,2026-02-06,2026-02-20,183,80804133|0386|A716|2026-02-06|push replenishment|055226,20260206-0386-A716-Train-#1
80812845|0386|A716|2026-02-06|push replenishment|055533_transit_20260206-0386-A716-Train-#1,2026-02-18,80812845,0386,A716,2026-02-06,2026-02-20,182,80812845|0386|A716|2026-02-06|push replenishment|055533,20260206-0386-A716-Train-#1
80807105|0386|A716|2026-02-07|net demand for safety|056327_transit_20260207-0386-A716-Train-#1,2026-02-18,80807105,0386,A716,2026-02-07,2026-02-21,51,80807105|0386|A716|2026-02-07|net demand for safety|056327,20260207-0386-A716-Train-#1
21132988|0386|A716|2026-02-07|push replenishment|055836_transit_20260207-0386-A716-Train-#1,2026-02-18,21132988,0386,A716,2026-02-07,2026-02-21,133,21132988|0386|A716|2026-02-07|push replenishment|055836,20260207-0386-A716-Train-#1
21141769|0386|A716|2026-02-07|push replenishment|055895_transit_20260207-0386-A716-Train-#1,2026-02-18,21141769,0386,A716,2026-02-07,2026-02-21,62,21141769|0386|A716|2026-02-07|push replenishment|055895,20260207-0386-A716-Train-#1
80807105|0386|A716|2026-02-07|push replenishment|056328_transit_20260207-0386-A716-Train-#1,2026-02-18,80807105,0386,A716,2026-02-07,2026-02-21,126,80807105|0386|A716|2026-02-07|push replenishment|056328,20260207-0386-A716-Train-#1
80807114|0386|A716|2026-02-07|push replenishment|056394_transit_20260207-0386-A716-Train-#1,2026-02-18,80807114,0386,A716,2026-02-07,2026-02-21,107,80807114|0386|A716|2026-02-07|push replenishment|056394,20260207-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057237_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057237,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057238_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057238,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057239_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057239,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057240_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057240,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057241_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057241,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057242_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057242,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057243_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057243,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057244_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057244,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057245_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057245,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057246_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-23,1,80807115|0386|A716|2026-02-08|net demand for forecast|057246,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057247_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057247,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057248_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-23,1,80807115|0386|A716|2026-02-08|net demand for forecast|057248,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057249_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-23,1,80807115|0386|A716|2026-02-08|net demand for forecast|057249,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057250_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057250,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057251_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057251,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057252_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057252,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057253_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057253,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057254_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057254,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for forecast|057255_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,1,80807115|0386|A716|2026-02-08|net demand for forecast|057255,20260208-0386-A716-Train-#1
21151196|0386|A716|2026-02-08|net demand for safety|056846_transit_20260208-0386-A716-Train-#1,2026-02-18,21151196,0386,A716,2026-02-08,2026-02-22,39,21151196|0386|A716|2026-02-08|net demand for safety|056846,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|net demand for safety|057256_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,46,80807115|0386|A716|2026-02-08|net demand for safety|057256,20260208-0386-A716-Train-#1
21103372|0386|A716|2026-02-08|push replenishment|056694_transit_20260208-0386-A716-Train-#1,2026-02-18,21103372,0386,A716,2026-02-08,2026-02-22,61,21103372|0386|A716|2026-02-08|push replenishment|056694,20260208-0386-A716-Train-#1
21151196|0386|A716|2026-02-08|push replenishment|056847_transit_20260208-0386-A716-Train-#1,2026-02-18,21151196,0386,A716,2026-02-08,2026-02-22,91,21151196|0386|A716|2026-02-08|push replenishment|056847,20260208-0386-A716-Train-#1
80807115|0386|A716|2026-02-08|push replenishment|057257_transit_20260208-0386-A716-Train-#1,2026-02-18,80807115,0386,A716,2026-02-08,2026-02-22,111,80807115|0386|A716|2026-02-08|push replenishment|057257,20260208-0386-A716-Train-#1
80848023|0386|A716|2026-02-08|push replenishment|057419_transit_20260208-0386-A716-Train-#1,2026-02-18,80848023,0386,A716,2026-02-08,2026-02-22,71,80848023|0386|A716|2026-02-08|push replenishment|057419,20260208-0386-A716-Train-#1
80848028|0386|A716|2026-02-08|push replenishment|057526_transit_20260208-0386-A716-Train-#1,2026-02-18,80848028,0386,A716,2026-02-08,2026-02-22,186,80848028|0386|A716|2026-02-08|push replenishment|057526,20260208-0386-A716-Train-#1
80864470|0386|A716|2026-02-08|push replenishment|057596_transit_20260208-0386-A716-Train-#1,2026-02-18,80864470,0386,A716,2026-02-08,2026-02-22,10,80864470|0386|A716|2026-02-08|push replenishment|057596,20260208-0386-A716-Train-#1
80848023|0386|A715|2026-02-08|push replenishment|057418_transit_20260208-0386-A715-Train-#1,2026-02-18,80848023,0386,A715,2026-02-08,2026-02-19,108,80848023|0386|A715|2026-02-08|push replenishment|057418,20260208-0386-A715-Train-#1
80804136|0386|A715|2026-02-09|net demand for safety|057996_transit_20260209-0386-A715-Train-#1,2026-02-18,80804136,0386,A715,2026-02-09,2026-02-19,29,80804136|0386|A715|2026-02-09|net demand for safety|057996,20260209-0386-A715-Train-#1
21137866|0386|A715|2026-02-09|push replenishment|057709_transit_20260209-0386-A715-Train-#1,2026-02-18,21137866,0386,A715,2026-02-09,2026-02-19,298,21137866|0386|A715|2026-02-09|push replenishment|057709,20260209-0386-A715-Train-#1
21148509|0386|A715|2026-02-09|push replenishment|057761_transit_20260209-0386-A715-Train-#1,2026-02-18,21148509,0386,A715,2026-02-09,2026-02-19,130,21148509|0386|A715|2026-02-09|push replenishment|057761,20260209-0386-A715-Train-#1
21155895|0386|A715|2026-02-09|push replenishment|057793_transit_20260209-0386-A715-Train-#1,2026-02-18,21155895,0386,A715,2026-02-09,2026-02-19,7,21155895|0386|A715|2026-02-09|push replenishment|057793,20260209-0386-A715-Train-#1
21170683|0386|A715|2026-02-09|push replenishment|057813_transit_20260209-0386-A715-Train-#1,2026-02-18,21170683,0386,A715,2026-02-09,2026-02-19,3,21170683|0386|A715|2026-02-09|push replenishment|057813,20260209-0386-A715-Train-#1
80804127|0386|A715|2026-02-09|push replenishment|057957_transit_20260209-0386-A715-Train-#1,2026-02-18,80804127,0386,A715,2026-02-09,2026-02-20,6,80804127|0386|A715|2026-02-09|push replenishment|057957,20260209-0386-A715-Train-#1
80804136|0386|A715|2026-02-09|push replenishment|057997_transit_20260209-0386-A715-Train-#1,2026-02-18,80804136,0386,A715,2026-02-09,2026-02-20,27,80804136|0386|A715|2026-02-09|push replenishment|057997,20260209-0386-A715-Train-#1
80807120|0386|A715|2026-02-09|push replenishment|058222_transit_20260209-0386-A715-Train-#1,2026-02-18,80807120,0386,A715,2026-02-09,2026-02-19,30,80807120|0386|A715|2026-02-09|push replenishment|058222,20260209-0386-A715-Train-#1
80812103|0386|A715|2026-02-09|push replenishment|058240_transit_20260209-0386-A715-Train-#1,2026-02-18,80812103,0386,A715,2026-02-09,2026-02-19,11,80812103|0386|A715|2026-02-09|push replenishment|058240,20260209-0386-A715-Train-#1
80812110|0386|A715|2026-02-09|push replenishment|058253_transit_20260209-0386-A715-Train-#1,2026-02-18,80812110,0386,A715,2026-02-09,2026-02-20,9,80812110|0386|A715|2026-02-09|push replenishment|058253,20260209-0386-A715-Train-#1
80804136|0386|A716|2026-02-09|net demand for safety|057998_transit_20260209-0386-A716-Train-#1,2026-02-18,80804136,0386,A716,2026-02-09,2026-02-23,72,80804136|0386|A716|2026-02-09|net demand for safety|057998,20260209-0386-A716-Train-#1
80812103|0386|A716|2026-02-09|net demand for safety|058241_transit_20260209-0386-A716-Train-#1,2026-02-18,80812103,0386,A716,2026-02-09,2026-02-23,4,80812103|0386|A716|2026-02-09|net demand for safety|058241,20260209-0386-A716-Train-#1
21137866|0386|A716|2026-02-09|push replenishment|057710_transit_20260209-0386-A716-Train-#1,2026-02-18,21137866,0386,A716,2026-02-09,2026-02-24,343,21137866|0386|A716|2026-02-09|push replenishment|057710,20260209-0386-A716-Train-#1
21148509|0386|A716|2026-02-09|push replenishment|057762_transit_20260209-0386-A716-Train-#1,2026-02-18,21148509,0386,A716,2026-02-09,2026-02-23,140,21148509|0386|A716|2026-02-09|push replenishment|057762,20260209-0386-A716-Train-#1
21155895|0386|A716|2026-02-09|push replenishment|057794_transit_20260209-0386-A716-Train-#1,2026-02-18,21155895,0386,A716,2026-02-09,2026-02-23,50,21155895|0386|A716|2026-02-09|push replenishment|057794,20260209-0386-A716-Train-#1
21170683|0386|A716|2026-02-09|push replenishment|057814_transit_20260209-0386-A716-Train-#1,2026-02-18,21170683,0386,A716,2026-02-09,2026-02-23,60,21170683|0386|A716|2026-02-09|push replenishment|057814,20260209-0386-A716-Train-#1
80804127|0386|A716|2026-02-09|push replenishment|057958_transit_20260209-0386-A716-Train-#1,2026-02-18,80804127,0386,A716,2026-02-09,2026-02-24,4,80804127|0386|A716|2026-02-09|push replenishment|057958,20260209-0386-A716-Train-#1
80804136|0386|A716|2026-02-09|push replenishment|057999_transit_20260209-0386-A716-Train-#1,2026-02-18,80804136,0386,A716,2026-02-09,2026-02-24,64,80804136|0386|A716|2026-02-09|push replenishment|057999,20260209-0386-A716-Train-#1
80807120|0386|A716|2026-02-09|push replenishment|058223_transit_20260209-0386-A716-Train-#1,2026-02-18,80807120,0386,A716,2026-02-09,2026-02-24,34,80807120|0386|A716|2026-02-09|push replenishment|058223,20260209-0386-A716-Train-#1
80812103|0386|A716|2026-02-09|push replenishment|058242_transit_20260209-0386-A716-Train-#1,2026-02-18,80812103,0386,A716,2026-02-09,2026-02-23,43,80812103|0386|A716|2026-02-09|push replenishment|058242,20260209-0386-A716-Train-#1
80812110|0386|A716|2026-02-09|push replenishment|058254_transit_20260209-0386-A716-Train-#1,2026-02-18,80812110,0386,A716,2026-02-09,2026-02-23,39,80812110|0386|A716|2026-02-09|push replenishment|058254,20260209-0386-A716-Train-#1
21315352|0386|A715|2026-02-10|net demand for safety|058565_transit_20260210-0386-A715-Train-#1,2026-02-18,21315352,0386,A715,2026-02-10,2026-02-20,8,21315352|0386|A715|2026-02-10|net demand for safety|058565,20260210-0386-A715-Train-#1
80848026|0386|A715|2026-02-10|net demand for safety|059084_transit_20260210-0386-A715-Train-#1,2026-02-18,80848026,0386,A715,2026-02-10,2026-02-20,311,80848026|0386|A715|2026-02-10|net demand for safety|059084,20260210-0386-A715-Train-#1
21103371|0386|A715|2026-02-10|push replenishment|058429_transit_20260210-0386-A715-Train-#1,2026-02-18,21103371,0386,A715,2026-02-10,2026-02-20,42,21103371|0386|A715|2026-02-10|push replenishment|058429,20260210-0386-A715-Train-#1
21314593|0386|A715|2026-02-10|push replenishment|058539_transit_20260210-0386-A715-Train-#1,2026-02-18,21314593,0386,A715,2026-02-10,2026-02-20,77,21314593|0386|A715|2026-02-10|push replenishment|058539,20260210-0386-A715-Train-#1
21315352|0386|A715|2026-02-10|push replenishment|058566_transit_20260210-0386-A715-Train-#1,2026-02-18,21315352,0386,A715,2026-02-10,2026-02-20,16,21315352|0386|A715|2026-02-10|push replenishment|058566,20260210-0386-A715-Train-#1
21315474|0386|A715|2026-02-10|push replenishment|058577_transit_20260210-0386-A715-Train-#1,2026-02-18,21315474,0386,A715,2026-02-10,2026-02-20,253,21315474|0386|A715|2026-02-10|push replenishment|058577,20260210-0386-A715-Train-#1
21414747|0386|A715|2026-02-10|push replenishment|058593_transit_20260210-0386-A715-Train-#1,2026-02-18,21414747,0386,A715,2026-02-10,2026-02-20,964,21414747|0386|A715|2026-02-10|push replenishment|058593,20260210-0386-A715-Train-#1
80804128|0386|A715|2026-02-10|push replenishment|058678_transit_20260210-0386-A715-Train-#1,2026-02-18,80804128,0386,A715,2026-02-10,2026-02-20,94,80804128|0386|A715|2026-02-10|push replenishment|058678,20260210-0386-A715-Train-#1
80807089|0386|A715|2026-02-10|push replenishment|058811_transit_20260210-0386-A715-Train-#1,2026-02-18,80807089,0386,A715,2026-02-10,2026-02-20,166,80807089|0386|A715|2026-02-10|push replenishment|058811,20260210-0386-A715-Train-#1
80807095|0386|A715|2026-02-10|push replenishment|058834_transit_20260210-0386-A715-Train-#1,2026-02-18,80807095,0386,A715,2026-02-10,2026-02-20,315,80807095|0386|A715|2026-02-10|push replenishment|058834,20260210-0386-A715-Train-#1
80848026|0386|A715|2026-02-10|push replenishment|059085_transit_20260210-0386-A715-Train-#1,2026-02-18,80848026,0386,A715,2026-02-10,2026-02-20,21,80848026|0386|A715|2026-02-10|push replenishment|059085,20260210-0386-A715-Train-#1
80804134|0386|A715|2026-02-11|net demand for safety|059454_transit_20260211-0386-A715-Train-#1,2026-02-18,80804134,0386,A715,2026-02-11,2026-02-21,1,80804134|0386|A715|2026-02-11|net demand for safety|059454,20260211-0386-A715-Train-#1
80807096|0386|A715|2026-02-11|net demand for safety|059636_transit_20260211-0386-A715-Train-#1,2026-02-18,80807096,0386,A715,2026-02-11,2026-02-21,43,80807096|0386|A715|2026-02-11|net demand for safety|059636,20260211-0386-A715-Train-#1
21132758|0386|A715|2026-02-11|push replenishment|059231_transit_20260211-0386-A715-Train-#1,2026-02-18,21132758,0386,A715,2026-02-11,2026-02-21,72,21132758|0386|A715|2026-02-11|push replenishment|059231,20260211-0386-A715-Train-#1
80804134|0386|A715|2026-02-11|push replenishment|059455_transit_20260211-0386-A715-Train-#1,2026-02-18,80804134,0386,A715,2026-02-11,2026-02-21,34,80804134|0386|A715|2026-02-11|push replenishment|059455,20260211-0386-A715-Train-#1
80804698|0386|A715|2026-02-11|push replenishment|059528_transit_20260211-0386-A715-Train-#1,2026-02-18,80804698,0386,A715,2026-02-11,2026-02-21,20,80804698|0386|A715|2026-02-11|push replenishment|059528,20260211-0386-A715-Train-#1
80807096|0386|A715|2026-02-11|push replenishment|059637_transit_20260211-0386-A715-Train-#1,2026-02-18,80807096,0386,A715,2026-02-11,2026-02-21,261,80807096|0386|A715|2026-02-11|push replenishment|059637,20260211-0386-A715-Train-#1
80807118|0386|A715|2026-02-11|push replenishment|059699_transit_20260211-0386-A715-Train-#1,2026-02-18,80807118,0386,A715,2026-02-11,2026-02-21,429,80807118|0386|A715|2026-02-11|push replenishment|059699,20260211-0386-A715-Train-#1
80884852|0386|A715|2026-02-11|push replenishment|059840_transit_20260211-0386-A715-Train-#1,2026-02-18,80884852,0386,A715,2026-02-11,2026-02-21,179,80884852|0386|A715|2026-02-11|push replenishment|059840,20260211-0386-A715-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058598_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-20,6,21414747|C816|A672|2026-02-10|net demand for forecast|058598,20260212-C816-A672-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058599_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-20,6,21414747|C816|A672|2026-02-10|net demand for forecast|058599,20260212-C816-A672-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058600_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-20,6,21414747|C816|A672|2026-02-10|net demand for forecast|058600,20260212-C816-A672-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058601_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-20,6,21414747|C816|A672|2026-02-10|net demand for forecast|058601,20260212-C816-A672-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058602_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-20,6,21414747|C816|A672|2026-02-10|net demand for forecast|058602,20260212-C816-A672-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058603_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-21,6,21414747|C816|A672|2026-02-10|net demand for forecast|058603,20260212-C816-A672-Train-#1
21414747|C816|A672|2026-02-10|net demand for forecast|058604_transit_20260212-C816-A672-Train-#1,2026-02-18,21414747,C816,A672,2026-02-12,2026-02-20,6,21414747|C816|A672|2026-02-10|net demand for forecast|058604,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058614_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058614,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058615_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058615,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058616_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058616,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058617_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058617,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058618_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058618,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058619_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058619,20260212-C816-A672-Train-#1
21419485|C816|A672|2026-02-10|net demand for forecast|058620_transit_20260212-C816-A672-Train-#1,2026-02-18,21419485,C816,A672,2026-02-12,2026-02-20,3,21419485|C816|A672|2026-02-10|net demand for forecast|058620,20260212-C816-A672-Train-#1
21419500|C816|A672|2026-02-10|net demand for forecast|058623_transit_20260212-C816-A672-Train-#1,2026-02-18,21419500,C816,A672,2026-02-12,2026-02-20,1,21419500|C816|A672|2026-02-10|net demand for forecast|058623,20260212-C816-A672-Train-#1
21419500|C816|A672|2026-02-10|net demand for forecast|058624_transit_20260212-C816-A672-Train-#1,2026-02-18,21419500,C816,A672,2026-02-12,2026-02-20,1,21419500|C816|A672|2026-02-10|net demand for forecast|058624,20260212-C816-A672-Train-#1
21419500|C816|A672|2026-02-10|net demand for forecast|058625_transit_20260212-C816-A672-Train-#1,2026-02-18,21419500,C816,A672,2026-02-12,2026-02-20,1,21419500|C816|A672|2026-02-10|net demand for forecast|058625,20260212-C816-A672-Train-#1
21419500|C816|A672|2026-02-10|net demand for forecast|058626_transit_20260212-C816-A672-Train-#1,2026-02-18,21419500,C816,A672,2026-02-12,2026-02-20,1,21419500|C816|A672|2026-02-10|net demand for forecast|058626,20260212-C816-A672-Train-#1
