date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2025-12-24,21291975,A673,D901,22,21291975|A673|D901|2025-12-16|net demand for normal|000075,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,53,21301637|A673|D901|2025-12-16|net demand for normal|000076,2025-12-24,2025-12-27,delivery_shipment
2025-12-24,21291975,A673,D901,23,21291975|A673|D901|2025-12-18|net demand for normal|000150,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,42,21301637|A673|D901|2025-12-18|net demand for normal|000151,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21291975,A673,D901,20,21291975|A673|D901|2025-12-19|net demand for normal|000335,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,33,21301637|A673|D901|2025-12-19|net demand for normal|000460,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21291975,A673,D901,25,21291975|A673|D901|2025-12-20|net demand for normal|000806,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,4,21301637|A673|D901|2025-12-20|net demand for normal|000810,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21165946,A673,D901,2,21165946|A673|D901|2025-12-24|net demand for normal|003041,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21170683,A673,D901,33,21170683|A673|D901|2025-12-24|net demand for normal|003045,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21325292,A673,D901,7,21325292|A673|D901|2025-12-24|net demand for normal|003101,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21137866,A673,D901,12,21137866|A673|D901|2025-12-24|net demand for forecast|002997,2025-12-24,2025-12-27,delivery_shipment
2025-12-24,21137866,A673,D901,12,21137866|A673|D901|2025-12-24|net demand for forecast|002998,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21137866,A673,D901,12,21137866|A673|D901|2025-12-24|net demand for forecast|002999,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21137866,A673,D901,12,21137866|A673|D901|2025-12-24|net demand for forecast|003000,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,11,21301637|A673|D901|2025-12-24|net demand for forecast|003063,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,11,21301637|A673|D901|2025-12-24|net demand for forecast|003064,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,11,21301637|A673|D901|2025-12-24|net demand for forecast|003065,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21301637,A673,D901,11,21301637|A673|D901|2025-12-24|net demand for forecast|003066,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21314875,A673,D901,1,21314875|A673|D901|2025-12-24|net demand for forecast|003084,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21314875,A673,D901,1,21314875|A673|D901|2025-12-24|net demand for forecast|003085,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21314875,A673,D901,1,21314875|A673|D901|2025-12-24|net demand for forecast|003086,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21314875,A673,D901,1,21314875|A673|D901|2025-12-24|net demand for forecast|003087,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80804135,A673,D901,2,80804135|A673|D901|2025-12-24|net demand for forecast|003344,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80804135,A673,D901,2,80804135|A673|D901|2025-12-24|net demand for forecast|003345,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80804135,A673,D901,2,80804135|A673|D901|2025-12-24|net demand for forecast|003346,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80804135,A673,D901,2,80804135|A673|D901|2025-12-24|net demand for forecast|003347,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80804135,A673,D901,10,80804135|A673|D901|2025-12-24|net demand for safety|003348,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80807089,A673,D901,14,80807089|A673|D901|2025-12-24|net demand for safety|003405,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80807110,A673,D901,66,80807110|A673|D901|2025-12-24|net demand for safety|003453,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80812846,A673,D901,23,80812846|A673|D901|2025-12-24|net demand for safety|003560,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,80848028,A673,D901,8,80848028|A673|D901|2025-12-24|net demand for safety|003566,2025-12-24,2025-12-26,delivery_shipment
2025-12-24,21414747,C816,A680,44,21414747|C816|A680|2025-12-20|net demand for normal|000948,2025-12-24,2025-12-30,delivery_shipment
2025-12-24,21307836,C816,A680,3,21307836|C816|A680|2025-12-24|net demand for normal|003082,2025-12-24,2025-12-31,delivery_shipment
2025-12-24,21414747,C816,A680,102,21414747|C816|A680|2025-12-24|net demand for normal|003226,2025-12-24,2025-12-31,delivery_shipment
2025-12-24,21419490,C816,A680,9,21419490|C816|A680|2025-12-24|net demand for normal|003321,2025-12-24,2025-12-30,delivery_shipment
