date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-01-22,21148509,A673,D901,4,21148509|A673|D901|2026-01-22|net demand for normal|037345,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21325292,A673,D901,9,21325292|A673|D901|2026-01-22|net demand for normal|037442,2026-01-22,2026-01-25,delivery_shipment
2026-01-22,80807092,A673,D901,8,80807092|A673|D901|2026-01-22|net demand for normal|037693,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,80807115,A673,D901,12,80807115|A673|D901|2026-01-22|net demand for normal|037760,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,80840976,A673,D901,3,80840976|A673|D901|2026-01-22|net demand for normal|037958,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,80848022,A673,D901,11,80848022|A673|D901|2026-01-22|net demand for normal|037961,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,80848023,A673,D901,1,80848023|A673|D901|2026-01-22|net demand for normal|037981,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21121751,A673,D901,1,21121751|A673|D901|2026-01-22|net demand for forecast|037191,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21121751,A673,D901,1,21121751|A673|D901|2026-01-22|net demand for forecast|037192,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21121751,A673,D901,1,21121751|A673|D901|2026-01-22|net demand for forecast|037193,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21121751,A673,D901,1,21121751|A673|D901|2026-01-22|net demand for forecast|037194,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21132758,A673,D901,7,21132758|A673|D901|2026-01-22|net demand for forecast|037232,2026-01-22,2026-01-25,delivery_shipment
2026-01-22,21132758,A673,D901,7,21132758|A673|D901|2026-01-22|net demand for forecast|037233,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21132758,A673,D901,7,21132758|A673|D901|2026-01-22|net demand for forecast|037234,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21132758,A673,D901,8,21132758|A673|D901|2026-01-22|net demand for forecast|037235,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21133312,A673,D901,1,21133312|A673|D901|2026-01-22|net demand for forecast|037265,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21133312,A673,D901,1,21133312|A673|D901|2026-01-22|net demand for forecast|037266,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21133312,A673,D901,1,21133312|A673|D901|2026-01-22|net demand for forecast|037267,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21133312,A673,D901,1,21133312|A673|D901|2026-01-22|net demand for forecast|037268,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21151196,A673,D901,2,21151196|A673|D901|2026-01-22|net demand for forecast|037360,2026-01-22,2026-01-24,delivery_shipment
2026-01-22,21151196,A673,D901,2,21151196|A673|D901|2026-01-22|net demand for forecast|037361,2026-01-22,2026-01-24,delivery_shipment
