date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-28,21366842,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000861,20251220-0386-A672-Train-#1,2025-12-20
2025-12-28,21366842,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000868,20251220-0386-A672-Train-#1,2025-12-20
2025-12-28,21366842,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000870,20251220-0386-A672-Train-#1,2025-12-20
2025-12-28,21416910,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000963,20251220-0386-A672-Train-#1,2025-12-20
2025-12-28,21128067,A672,1,21128067|0386|A672|2025-12-20|net demand for net demand for safety|000755,20251220-0386-A672-Train-#1,2025-12-20
2025-12-28,21291975,A680,11,21291975|0386|A680|2025-12-20|net demand for normal|000803,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21416910,A680,17,21416910|0386|A680|2025-12-20|net demand for normal|001001,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21291975,A680,1,21291975|0386|A680|2025-12-21|net demand for normal|001445,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,1,21366842|0386|A680|2025-12-21|net demand for normal|001467,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,4,21366842|0386|A680|2025-12-20|net demand for forecast|000887,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,4,21366842|0386|A680|2025-12-20|net demand for forecast|000888,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,4,21366842|0386|A680|2025-12-20|net demand for forecast|000889,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,4,21366842|0386|A680|2025-12-20|net demand for forecast|000890,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,9,21366842|0386|A680|2025-12-20|net demand for forecast|000891,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,9,21366842|0386|A680|2025-12-20|net demand for forecast|000892,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,9,21366842|0386|A680|2025-12-20|net demand for forecast|000894,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,9,21366842|0386|A680|2025-12-20|net demand for forecast|000895,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,9,21366842|0386|A680|2025-12-20|net demand for forecast|000896,20251221-0386-A680-Train-#1,2025-12-21
2025-12-28,21366842,A680,10,21366842|0386|A680|2025-12-20|net demand for forecast|000897,20251221-0386-A680-Train-#1,2025-12-21
