date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-02-16,80804134,A716,1,80804134|0386|A716|2026-02-01|net demand for forecast|049799,20260201-0386-A716-Train-#1,2026-02-01
2026-02-16,80848026,A716,1,80848026|0386|A716|2026-02-01|net demand for forecast|050515,20260201-0386-A716-Train-#1,2026-02-01
2026-02-16,80848026,A716,1,80848026|0386|A716|2026-02-01|net demand for forecast|050517,20260201-0386-A716-Train-#1,2026-02-01
2026-02-16,80848026,A716,1,80848026|0386|A716|2026-02-01|net demand for forecast|050524,20260201-0386-A716-Train-#1,2026-02-01
2026-02-16,80804130,A715,20,80804130|0386|A715|2026-02-04|push replenishment|053201,20260205-0386-A715-Train-#1,2026-02-05
2026-02-16,80812099,A715,2,80812099|0386|A715|2026-02-05|push replenishment|054692,20260205-0386-A715-Train-#1,2026-02-05
2026-02-16,21141769,A680,29,21141769|0386|A680|2026-02-07|net demand for safety|055892,20260208-0386-A680-Train-#1,2026-02-08
2026-02-16,21151196,A680,132,21151196|0386|A680|2026-02-08|push replenishment|056843,20260208-0386-A680-Train-#1,2026-02-08
2026-02-16,80848028,A680,297,80848028|0386|A680|2026-02-08|push replenishment|057524,20260208-0386-A680-Train-#1,2026-02-08
2026-02-16,80807115,A672,248,80807115|0386|A672|2026-02-08|net demand for safety|057228,20260208-0386-A672-Train-#1,2026-02-08
2026-02-16,80807115,A672,328,80807115|0386|A672|2026-02-08|push replenishment|057229,20260208-0386-A672-Train-#1,2026-02-08
2026-02-16,80804127,A672,109,80804127|0386|A672|2026-02-09|net demand for safety|057952,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804136,A672,289,80804136|0386|A672|2026-02-09|net demand for safety|057989,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80812110,A672,3,80812110|0386|A672|2026-02-09|net demand for safety|058248,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804127,A672,5,80804127|0386|A672|2026-02-09|net demand for net demand for safety|057951,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804136,A672,2,80804136|0386|A672|2026-02-09|net demand for net demand for safety|057987,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804136,A672,16,80804136|0386|A672|2026-02-09|net demand for net demand for safety|057988,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80812110,A672,9,80812110|0386|A672|2026-02-09|net demand for net demand for safety|058247,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80864470,A672,1,80864470|0386|A672|2026-02-09|net demand for net demand for safety|058383,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80864470,A672,1,80864470|0386|A672|2026-02-09|net demand for net demand for safety|058384,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,21137866,A672,969,21137866|0386|A672|2026-02-09|push replenishment|057706,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,21148509,A672,563,21148509|0386|A672|2026-02-09|push replenishment|057758,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,21155895,A672,130,21155895|0386|A672|2026-02-09|push replenishment|057790,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,21170683,A672,63,21170683|0386|A672|2026-02-09|push replenishment|057809,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804127,A672,95,80804127|0386|A672|2026-02-09|push replenishment|057953,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804136,A672,204,80804136|0386|A672|2026-02-09|push replenishment|057990,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80812103,A672,32,80812103|0386|A672|2026-02-09|push replenishment|058235,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80812110,A672,44,80812110|0386|A672|2026-02-09|push replenishment|058249,20260209-0386-A672-Train-#1,2026-02-09
2026-02-16,80804127,A680,89,80804127|0386|A680|2026-02-09|net demand for safety|057955,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,80812103,A680,1,80812103|0386|A680|2026-02-09|net demand for safety|058238,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,21148509,A680,59,21148509|0386|A680|2026-02-09|push replenishment|057760,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,21155895,A680,60,21155895|0386|A680|2026-02-09|push replenishment|057792,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,21170683,A680,50,21170683|0386|A680|2026-02-09|push replenishment|057812,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,80804127,A680,49,80804127|0386|A680|2026-02-09|push replenishment|057956,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,80804136,A680,61,80804136|0386|A680|2026-02-09|push replenishment|057995,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,80812103,A680,43,80812103|0386|A680|2026-02-09|push replenishment|058239,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,80812110,A680,29,80812110|0386|A680|2026-02-09|push replenishment|058252,20260209-0386-A680-Train-#1,2026-02-09
2026-02-16,80807095,A668,263,80807095|0386|A668|2026-02-10|push replenishment|058830,20260210-0386-A668-Train-#1,2026-02-10
2026-02-16,80848026,A673,85,80848026|0386|A673|2026-02-10|push replenishment|059081,20260210-0386-A673-LARGE-#1,2026-02-10
2026-02-16,80805856,C937,2,80805856|C810|C937|2026-02-09|net demand for normal|058104,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057640,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057641,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057642,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057643,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057644,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057645,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-09|net demand for forecast|057646,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80804137,C937,1,80804137|C810|C937|2026-02-09|net demand for forecast|058033,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80804137,C937,1,80804137|C810|C937|2026-02-09|net demand for forecast|058034,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80804137,C937,1,80804137|C810|C937|2026-02-09|net demand for forecast|058035,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80804137,C937,1,80804137|C810|C937|2026-02-09|net demand for forecast|058036,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80804137,C937,1,80804137|C810|C937|2026-02-09|net demand for forecast|058037,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80804137,C937,1,80804137|C810|C937|2026-02-09|net demand for forecast|058038,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-09|net demand for forecast|058147,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,2,80807105|C810|C937|2026-02-09|net demand for forecast|058148,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,2,80807105|C810|C937|2026-02-09|net demand for forecast|058149,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,2,80807105|C810|C937|2026-02-09|net demand for forecast|058150,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,2,80807105|C810|C937|2026-02-09|net demand for forecast|058151,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,2,80807105|C810|C937|2026-02-09|net demand for forecast|058152,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,2,80807105|C810|C937|2026-02-09|net demand for forecast|058153,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807116,C937,1,80807116|C810|C937|2026-02-09|net demand for forecast|058204,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807116,C937,1,80807116|C810|C937|2026-02-09|net demand for forecast|058205,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807116,C937,1,80807116|C810|C937|2026-02-09|net demand for forecast|058207,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80812845,C937,1,80812845|C810|C937|2026-02-09|net demand for forecast|058267,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80812845,C937,1,80812845|C810|C937|2026-02-09|net demand for forecast|058268,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80812845,C937,1,80812845|C810|C937|2026-02-09|net demand for forecast|058269,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80812845,C937,1,80812845|C810|C937|2026-02-09|net demand for forecast|058270,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80812845,C937,1,80812845|C810|C937|2026-02-09|net demand for forecast|058271,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-10|net demand for forecast|058854,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-10|net demand for forecast|058855,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-10|net demand for forecast|058857,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-10|net demand for forecast|058858,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-10|net demand for forecast|058859,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,80807105,C937,1,80807105|C810|C937|2026-02-10|net demand for forecast|058860,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-11|net demand for forecast|059186,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-11|net demand for forecast|059187,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-11|net demand for forecast|059188,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-11|net demand for forecast|059189,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-11|net demand for forecast|059190,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21103371,C937,1,21103371|C810|C937|2026-02-11|net demand for forecast|059191,20260211-C810-C937-SMALL-#1,2026-02-11
2026-02-16,21098519,C937,5,21098519|C810|C937|2026-02-09|net demand for safety|057638,20260211-C810-C937-SMALL-#1,2026-02-11
