date,material,location,quantity
2026-02-02,21029016,A668,0
2026-02-02,21029016,A672,0
2026-02-02,21029016,A673,0
2026-02-02,21029016,A680,0
2026-02-02,21029016,A715,0
2026-02-02,21029016,A716,0
2026-02-02,21029016,C810,0
2026-02-02,21029016,C816,0
2026-02-02,21029016,C819,4
2026-02-02,21029016,C937,0
2026-02-02,21029016,D767,0
2026-02-02,21029016,E556,0
2026-02-02,21029016,E564,0
2026-02-02,21029016,E568,4
2026-02-02,21029016,E569,0
2026-02-02,21098519,A668,402
2026-02-02,21098519,A672,877
2026-02-02,21098519,A673,926
2026-02-02,21098519,A680,279
2026-02-02,21098519,A715,231
2026-02-02,21098519,A716,187
2026-02-02,21098519,C810,176
2026-02-02,21098519,C816,570
2026-02-02,21098519,C819,0
2026-02-02,21098519,C937,33
2026-02-02,21098519,D191,2
2026-02-02,21098519,D767,16
2026-02-02,21098519,D901,147
2026-02-02,21098519,E556,5
2026-02-02,21098519,E564,14
2026-02-02,21098519,E568,3
2026-02-02,21098519,E569,5
2026-02-02,21103371,A668,490
2026-02-02,21103371,A672,709
2026-02-02,21103371,A673,693
2026-02-02,21103371,A680,215
2026-02-02,21103371,A715,97
2026-02-02,21103371,A716,96
2026-02-02,21103371,C563,16
2026-02-02,21103371,C810,143
2026-02-02,21103371,C816,477
2026-02-02,21103371,C937,25
2026-02-02,21103371,D191,2
2026-02-02,21103371,D767,12
2026-02-02,21103371,D901,75
2026-02-02,21103371,E295,172
2026-02-02,21103371,E564,13
2026-02-02,21103371,E568,2
2026-02-02,21103371,E569,9
2026-02-02,21103372,A668,192
2026-02-02,21103372,A672,597
2026-02-02,21103372,A673,588
2026-02-02,21103372,A680,193
2026-02-02,21103372,A715,124
2026-02-02,21103372,A716,92
2026-02-02,21103372,C810,66
2026-02-02,21103372,C816,547
2026-02-02,21103372,C819,0
2026-02-02,21103372,C937,28
2026-02-02,21103372,D191,2
2026-02-02,21103372,D767,20
2026-02-02,21103372,D901,112
2026-02-02,21103372,E556,28
2026-02-02,21103372,E564,20
2026-02-02,21103372,E568,3
2026-02-02,21103372,E569,10
2026-02-02,21113405,A668,167
2026-02-02,21113405,A672,277
2026-02-02,21113405,A673,667
2026-02-02,21113405,A680,66
2026-02-02,21113405,A715,98
2026-02-02,21113405,A716,131
2026-02-02,21113405,C810,29
2026-02-02,21113405,C816,434
