date,material,location,quantity
2026-01-18,21029016,A668,1
2026-01-18,21029016,A672,0
2026-01-18,21029016,A673,0
2026-01-18,21029016,A680,0
2026-01-18,21029016,A715,0
2026-01-18,21029016,A716,0
2026-01-18,21029016,C810,1
2026-01-18,21029016,C816,0
2026-01-18,21029016,C819,4
2026-01-18,21029016,C937,5
2026-01-18,21029016,D767,0
2026-01-18,21029016,E556,0
2026-01-18,21029016,E564,5
2026-01-18,21029016,E568,4
2026-01-18,21029016,E569,6
2026-01-18,21098519,A668,429
2026-01-18,21098519,A672,922
2026-01-18,21098519,A673,885
2026-01-18,21098519,A680,201
2026-01-18,21098519,A715,254
2026-01-18,21098519,A716,77
2026-01-18,21098519,C810,136
2026-01-18,21098519,C816,734
2026-01-18,21098519,C819,0
2026-01-18,21098519,C937,45
2026-01-18,21098519,D191,2
2026-01-18,21098519,D767,17
2026-01-18,21098519,D901,163
2026-01-18,21098519,E556,31
2026-01-18,21098519,E564,14
2026-01-18,21098519,E568,3
2026-01-18,21098519,E569,1
2026-01-18,21103371,A668,377
2026-01-18,21103371,A672,846
2026-01-18,21103371,A673,686
2026-01-18,21103371,A680,251
2026-01-18,21103371,A715,110
2026-01-18,21103371,A716,90
2026-01-18,21103371,C563,28
2026-01-18,21103371,C810,232
2026-01-18,21103371,C816,363
2026-01-18,21103371,C937,32
2026-01-18,21103371,D191,2
2026-01-18,21103371,D767,11
2026-01-18,21103371,D901,138
2026-01-18,21103371,E295,136
2026-01-18,21103371,E564,8
2026-01-18,21103371,E568,2
2026-01-18,21103371,E569,10
2026-01-18,21103372,A668,274
2026-01-18,21103372,A672,632
2026-01-18,21103372,A673,696
2026-01-18,21103372,A680,184
2026-01-18,21103372,A715,114
2026-01-18,21103372,A716,105
2026-01-18,21103372,C810,136
2026-01-18,21103372,C816,434
2026-01-18,21103372,C819,0
2026-01-18,21103372,C937,28
2026-01-18,21103372,D191,2
2026-01-18,21103372,D767,24
2026-01-18,21103372,D901,108
2026-01-18,21103372,E556,30
2026-01-18,21103372,E564,30
2026-01-18,21103372,E568,3
2026-01-18,21103372,E569,6
2026-01-18,21113405,A668,231
2026-01-18,21113405,A672,218
2026-01-18,21113405,A673,378
2026-01-18,21113405,A680,52
2026-01-18,21113405,A715,69
2026-01-18,21113405,A716,92
2026-01-18,21113405,C810,7
2026-01-18,21113405,C816,219
2026-01-18,21113405,C819,25
2026-01-18,21113405,C937,5
2026-01-18,21113405,D767,2
2026-01-18,21113405,D901,16
2026-01-18,21113405,E556,8
2026-01-18,21113405,E564,21
2026-01-18,21113405,E568,0
2026-01-18,21113405,E569,8
2026-01-18,21118864,A668,97
2026-01-18,21118864,A672,129
2026-01-18,21118864,A673,506
2026-01-18,21118864,A680,52
2026-01-18,21118864,A715,15
2026-01-18,21118864,A716,27
2026-01-18,21118864,C816,133
2026-01-18,21118864,C937,1
2026-01-18,21118864,D767,0
2026-01-18,21118864,D901,1
2026-01-18,21118864,E564,0
2026-01-18,21118867,A668,86
2026-01-18,21118867,A672,130
2026-01-18,21118867,A673,193
2026-01-18,21118867,A680,36
2026-01-18,21118867,A715,0
2026-01-18,21118867,A716,0
2026-01-18,21118867,C810,3
2026-01-18,21118867,C816,75
2026-01-18,21118867,C819,3
2026-01-18,21118867,C937,2
2026-01-18,21118867,D767,0
2026-01-18,21118867,D901,6
2026-01-18,21118867,E556,1
2026-01-18,21118867,E564,0
2026-01-18,21118867,E568,1
2026-01-18,21118867,E569,1
2026-01-18,21121751,A668,19
2026-01-18,21121751,A672,115
2026-01-18,21121751,A673,178
2026-01-18,21121751,A680,45
2026-01-18,21121751,A715,7
2026-01-18,21121751,A716,49
