date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-02-23,21139445,A673,D901,1,21139445|A673|D901|2026-02-23|net demand for forecast|066756,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21139445,A673,D901,1,21139445|A673|D901|2026-02-23|net demand for forecast|066757,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21139445,A673,D901,1,21139445|A673|D901|2026-02-23|net demand for forecast|066758,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21139445,A673,D901,1,21139445|A673|D901|2026-02-23|net demand for forecast|066759,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804701,A673,D901,1,80804701|A673|D901|2026-02-23|net demand for forecast|066957,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804701,A673,D901,1,80804701|A673|D901|2026-02-23|net demand for forecast|066958,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804701,A673,D901,1,80804701|A673|D901|2026-02-23|net demand for forecast|066959,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804701,A673,D901,2,80804701|A673|D901|2026-02-23|net demand for forecast|066960,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804704,A673,D901,5,80804704|A673|D901|2026-02-23|net demand for forecast|066970,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804704,A673,D901,5,80804704|A673|D901|2026-02-23|net demand for forecast|066971,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804704,A673,D901,5,80804704|A673|D901|2026-02-23|net demand for forecast|066972,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804704,A673,D901,5,80804704|A673|D901|2026-02-23|net demand for forecast|066973,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,80804705,A673,D901,1,80804705|A673|D901|2026-02-23|net demand for forecast|066997,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804705,A673,D901,1,80804705|A673|D901|2026-02-23|net demand for forecast|066998,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804705,A673,D901,1,80804705|A673|D901|2026-02-23|net demand for forecast|066999,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804705,A673,D901,1,80804705|A673|D901|2026-02-23|net demand for forecast|067000,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804706,A673,D901,2,80804706|A673|D901|2026-02-23|net demand for forecast|067007,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804706,A673,D901,2,80804706|A673|D901|2026-02-23|net demand for forecast|067008,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804706,A673,D901,2,80804706|A673|D901|2026-02-23|net demand for forecast|067009,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804706,A673,D901,2,80804706|A673|D901|2026-02-23|net demand for forecast|067010,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807089,A673,D901,6,80807089|A673|D901|2026-02-23|net demand for forecast|067097,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807089,A673,D901,6,80807089|A673|D901|2026-02-23|net demand for forecast|067098,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807089,A673,D901,6,80807089|A673|D901|2026-02-23|net demand for forecast|067099,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807089,A673,D901,6,80807089|A673|D901|2026-02-23|net demand for forecast|067100,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807092,A673,D901,3,80807092|A673|D901|2026-02-23|net demand for forecast|067114,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807092,A673,D901,4,80807092|A673|D901|2026-02-23|net demand for forecast|067115,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807092,A673,D901,4,80807092|A673|D901|2026-02-23|net demand for forecast|067116,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807092,A673,D901,4,80807092|A673|D901|2026-02-23|net demand for forecast|067117,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80848031,A673,D901,1,80848031|A673|D901|2026-02-23|net demand for forecast|067257,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80848031,A673,D901,1,80848031|A673|D901|2026-02-23|net demand for forecast|067258,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80848031,A673,D901,1,80848031|A673|D901|2026-02-23|net demand for forecast|067259,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80848031,A673,D901,1,80848031|A673|D901|2026-02-23|net demand for forecast|067260,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21098519,A673,D901,16,21098519|A673|D901|2026-02-23|net demand for safety|066708,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21103371,A673,D901,17,21103371|A673|D901|2026-02-23|net demand for safety|066709,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21103372,A673,D901,6,21103372|A673|D901|2026-02-23|net demand for safety|066712,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21128067,A673,D901,1,21128067|A673|D901|2026-02-23|net demand for safety|066733,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21128377,A673,D901,13,21128377|A673|D901|2026-02-23|net demand for safety|066735,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21132758,A673,D901,27,21132758|A673|D901|2026-02-23|net demand for safety|066745,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21132988,A673,D901,25,21132988|A673|D901|2026-02-23|net demand for safety|066747,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21133312,A673,D901,10,21133312|A673|D901|2026-02-23|net demand for safety|066750,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21137866,A673,D901,24,21137866|A673|D901|2026-02-23|net demand for safety|066753,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21139445,A673,D901,34,21139445|A673|D901|2026-02-23|net demand for safety|066760,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21141769,A673,D901,9,21141769|A673|D901|2026-02-23|net demand for safety|066774,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21143102,A673,D901,9,21143102|A673|D901|2026-02-23|net demand for safety|066775,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21143103,A673,D901,2,21143103|A673|D901|2026-02-23|net demand for safety|066777,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21143110,A673,D901,15,21143110|A673|D901|2026-02-23|net demand for safety|066778,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21148509,A673,D901,15,21148509|A673|D901|2026-02-23|net demand for safety|066788,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21151196,A673,D901,25,21151196|A673|D901|2026-02-23|net demand for safety|066789,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21155895,A673,D901,23,21155895|A673|D901|2026-02-23|net demand for safety|066800,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21165946,A673,D901,22,21165946|A673|D901|2026-02-23|net demand for safety|066806,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21170683,A673,D901,12,21170683|A673|D901|2026-02-23|net demand for safety|066808,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21171453,A673,D901,1,21171453|A673|D901|2026-02-23|net demand for safety|066810,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21314593,A673,D901,5,21314593|A673|D901|2026-02-23|net demand for safety|066830,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21314594,A673,D901,5,21314594|A673|D901|2026-02-23|net demand for safety|066833,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21314595,A673,D901,9,21314595|A673|D901|2026-02-23|net demand for safety|066834,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21314875,A673,D901,4,21314875|A673|D901|2026-02-23|net demand for safety|066836,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,21315350,A673,D901,5,21315350|A673|D901|2026-02-23|net demand for safety|066838,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21315352,A673,D901,4,21315352|A673|D901|2026-02-23|net demand for safety|066840,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21315474,A673,D901,8,21315474|A673|D901|2026-02-23|net demand for safety|066842,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,21325292,A673,D901,12,21325292|A673|D901|2026-02-23|net demand for safety|066858,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804128,A673,D901,1,80804128|A673|D901|2026-02-23|net demand for safety|066920,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804132,A673,D901,6,80804132|A673|D901|2026-02-23|net demand for safety|066925,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804133,A673,D901,10,80804133|A673|D901|2026-02-23|net demand for safety|066933,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804134,A673,D901,4,80804134|A673|D901|2026-02-23|net demand for safety|066936,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804137,A673,D901,2,80804137|A673|D901|2026-02-23|net demand for safety|066941,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804138,A673,D901,9,80804138|A673|D901|2026-02-23|net demand for safety|066944,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804701,A673,D901,29,80804701|A673|D901|2026-02-23|net demand for safety|066961,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804704,A673,D901,43,80804704|A673|D901|2026-02-23|net demand for safety|066974,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804705,A673,D901,87,80804705|A673|D901|2026-02-23|net demand for safety|067001,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80804706,A673,D901,7,80804706|A673|D901|2026-02-23|net demand for safety|067011,2026-02-23,2026-02-26,delivery_shipment
2026-02-23,80807089,A673,D901,110,80807089|A673|D901|2026-02-23|net demand for safety|067101,2026-02-23,2026-02-25,delivery_shipment
2026-02-23,80807091,A673,D901,12,80807091|A673|D901|2026-02-23|net demand for safety|067111,2026-02-23,2026-02-25,delivery_shipment
