date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-02-07,80838165,A716,2,80838165|0386|A716|2026-01-23|net demand for AO|039090,20260123-0386-A716-Train-#1,2026-01-23
2026-02-07,80838165,A716,1,80838165|0386|A716|2026-01-23|net demand for forecast|039097,20260123-0386-A716-Train-#1,2026-01-23
2026-02-07,80838165,A716,1,80838165|0386|A716|2026-01-23|net demand for forecast|039100,20260123-0386-A716-Train-#1,2026-01-23
2026-02-07,80804134,A716,39,80804134|0386|A716|2026-01-23|net demand for safety|038554,20260123-0386-A716-Train-#1,2026-01-23
2026-02-07,80838165,A716,13,80838165|0386|A716|2026-01-23|net demand for safety|039110,20260123-0386-A716-Train-#1,2026-01-23
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for AO|040010,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for AO|040011,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039276,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039279,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039280,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039282,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039283,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039285,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039286,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039287,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039288,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039289,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039290,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039291,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039292,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039293,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21132758,A716,1,21132758|0386|A716|2026-01-24|net demand for forecast|039294,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039448,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039450,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039451,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039452,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039453,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039454,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039455,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,21162696,A716,1,21162696|0386|A716|2026-01-24|net demand for forecast|039456,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040012,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040013,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040014,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040016,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040017,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040018,20260124-0386-A716-Train-#1,2026-01-24
2026-02-07,80807122,A716,1,80807122|0386|A716|2026-01-24|net demand for forecast|040019,20260124-0386-A716-Train-#1,2026-01-24
