date,material,location,quantity
2026-01-13,21029016,A668,22
2026-01-13,21029016,A672,28
2026-01-13,21029016,A673,38
2026-01-13,21029016,A680,0
2026-01-13,21029016,A715,2
2026-01-13,21029016,A716,0
2026-01-13,21029016,C810,1
2026-01-13,21029016,C816,10
2026-01-13,21029016,C819,5
2026-01-13,21029016,C937,7
2026-01-13,21029016,D767,3
2026-01-13,21029016,E556,13
2026-01-13,21029016,E564,7
2026-01-13,21029016,E568,4
2026-01-13,21029016,E569,10
2026-01-13,21098519,A668,502
2026-01-13,21098519,A672,1148
2026-01-13,21098519,A673,1095
2026-01-13,21098519,A680,277
2026-01-13,21098519,A715,112
2026-01-13,21098519,A716,103
2026-01-13,21098519,C810,200
2026-01-13,21098519,C816,931
2026-01-13,21098519,C819,0
2026-01-13,21098519,C937,37
2026-01-13,21098519,D191,2
2026-01-13,21098519,D767,20
2026-01-13,21098519,D901,138
2026-01-13,21098519,E556,45
2026-01-13,21098519,E564,20
2026-01-13,21098519,E568,3
2026-01-13,21098519,E569,2
2026-01-13,21103371,A668,296
2026-01-13,21103371,A672,726
2026-01-13,21103371,A673,638
2026-01-13,21103371,A680,247
2026-01-13,21103371,A715,83
2026-01-13,21103371,A716,59
2026-01-13,21103371,C563,37
2026-01-13,21103371,C810,132
2026-01-13,21103371,C816,484
2026-01-13,21103371,C937,32
2026-01-13,21103371,D191,2
2026-01-13,21103371,D767,11
2026-01-13,21103371,D901,93
2026-01-13,21103371,E295,172
2026-01-13,21103371,E564,10
2026-01-13,21103371,E568,2
2026-01-13,21103371,E569,10
2026-01-13,21103372,A668,229
2026-01-13,21103372,A672,506
2026-01-13,21103372,A673,549
2026-01-13,21103372,A680,141
2026-01-13,21103372,A715,140
2026-01-13,21103372,A716,145
2026-01-13,21103372,C810,194
2026-01-13,21103372,C816,478
2026-01-13,21103372,C819,0
2026-01-13,21103372,C937,36
2026-01-13,21103372,D191,2
2026-01-13,21103372,D767,26
2026-01-13,21103372,D901,112
2026-01-13,21103372,E556,50
2026-01-13,21103372,E564,11
2026-01-13,21103372,E568,3
2026-01-13,21103372,E569,8
2026-01-13,21113405,A668,169
2026-01-13,21113405,A672,271
2026-01-13,21113405,A673,235
2026-01-13,21113405,A680,58
2026-01-13,21113405,A715,78
2026-01-13,21113405,A716,50
2026-01-13,21113405,C810,3
2026-01-13,21113405,C816,278
2026-01-13,21113405,C819,11
2026-01-13,21113405,C937,5
2026-01-13,21113405,D767,13
2026-01-13,21113405,D901,16
2026-01-13,21113405,E556,10
2026-01-13,21113405,E564,8
2026-01-13,21113405,E568,0
2026-01-13,21113405,E569,11
2026-01-13,21118864,A668,105
2026-01-13,21118864,A672,133
2026-01-13,21118864,A673,535
2026-01-13,21118864,A680,55
2026-01-13,21118864,A715,15
2026-01-13,21118864,A716,27
2026-01-13,21118864,C816,139
2026-01-13,21118864,C937,1
2026-01-13,21118864,D767,2
2026-01-13,21118864,D901,1
2026-01-13,21118864,E564,0
2026-01-13,21118867,A668,0
2026-01-13,21118867,A672,0
2026-01-13,21118867,A673,0
2026-01-13,21118867,A680,0
2026-01-13,21118867,A715,0
2026-01-13,21118867,A716,0
2026-01-13,21118867,C810,3
2026-01-13,21118867,C816,106
2026-01-13,21118867,C819,3
2026-01-13,21118867,C937,2
2026-01-13,21118867,D767,0
2026-01-13,21118867,D901,0
2026-01-13,21118867,E556,1
2026-01-13,21118867,E564,0
2026-01-13,21118867,E568,1
2026-01-13,21118867,E569,1
2026-01-13,21121751,A668,24
2026-01-13,21121751,A672,151
2026-01-13,21121751,A673,215
2026-01-13,21121751,A680,55
2026-01-13,21121751,A715,7
2026-01-13,21121751,A716,52
2026-01-13,21121751,C816,191
2026-01-13,21121751,C819,38
2026-01-13,21121751,D767,12
2026-01-13,21121751,D901,33
2026-01-13,21121751,E556,11
2026-01-13,21121751,E564,12
2026-01-13,21121752,A668,6
2026-01-13,21121752,A672,108
2026-01-13,21121752,A673,71
2026-01-13,21121752,A680,13
2026-01-13,21121752,A715,2
2026-01-13,21121752,A716,3
2026-01-13,21121752,C816,73
2026-01-13,21121752,C819,0
2026-01-13,21121752,D767,6
2026-01-13,21121752,E556,7
2026-01-13,21121752,E564,2
2026-01-13,21121756,A668,140
2026-01-13,21121756,A672,7
2026-01-13,21121756,A673,235
2026-01-13,21121756,A680,22
2026-01-13,21121756,A715,29
2026-01-13,21121756,A716,39
2026-01-13,21121756,C810,3
2026-01-13,21121756,C816,139
2026-01-13,21121756,C819,13
2026-01-13,21121756,C937,0
2026-01-13,21121756,D767,17
2026-01-13,21121756,D901,0
2026-01-13,21121756,E556,8
2026-01-13,21121756,E564,22
2026-01-13,21121756,E568,0
2026-01-13,21121756,E569,2
2026-01-13,21127730,A668,378
2026-01-13,21127730,A672,1845
2026-01-13,21127730,A673,714
2026-01-13,21127730,A680,472
2026-01-13,21127730,A715,178
2026-01-13,21127730,A716,92
2026-01-13,21127730,C563,34
2026-01-13,21127730,C810,1
2026-01-13,21127730,C816,898
2026-01-13,21127730,C937,4
2026-01-13,21127730,D901,15
2026-01-13,21127730,E295,201
2026-01-13,21127730,E568,0
2026-01-13,21127799,A672,1237
2026-01-13,21127799,A673,135
2026-01-13,21127799,C816,106
2026-01-13,21127799,E556,107
2026-01-13,21127800,A672,1326
2026-01-13,21127800,A673,130
2026-01-13,21127800,C816,96
2026-01-13,21127800,E556,105
2026-01-13,21128067,A668,378
2026-01-13,21128067,A672,635
2026-01-13,21128067,A673,517
2026-01-13,21128067,A680,124
2026-01-13,21128067,A715,171
2026-01-13,21128067,A716,183
2026-01-13,21128067,C563,7
2026-01-13,21128067,C810,67
2026-01-13,21128067,C816,759
2026-01-13,21128067,C819,0
2026-01-13,21128067,C937,9
2026-01-13,21128067,D767,48
2026-01-13,21128067,D901,107
2026-01-13,21128067,E556,3
2026-01-13,21128067,E564,34
2026-01-13,21128067,E568,0
2026-01-13,21128067,E569,8
2026-01-13,21128377,A668,174
2026-01-13,21128377,A672,527
2026-01-13,21128377,A673,393
2026-01-13,21128377,A680,171
2026-01-13,21128377,A715,139
2026-01-13,21128377,A716,11
2026-01-13,21128377,C810,12
2026-01-13,21128377,C816,398
2026-01-13,21128377,C937,16
2026-01-13,21128377,D191,0
2026-01-13,21128377,D767,8
2026-01-13,21128377,D901,83
2026-01-13,21128377,E564,6
2026-01-13,21128377,E568,0
2026-01-13,21128377,E569,6
2026-01-13,21131984,D767,0
2026-01-13,21132752,A672,529
2026-01-13,21132752,C816,198
2026-01-13,21132758,A668,297
