date,material,location,quantity
2025-12-27,21029016,A668,69
2025-12-27,21029016,A672,371
2025-12-27,21029016,A673,203
2025-12-27,21029016,A680,62
2025-12-27,21029016,A715,17
2025-12-27,21029016,A716,19
2025-12-27,21029016,C810,5
2025-12-27,21029016,C816,137
2025-12-27,21029016,C819,7
2025-12-27,21029016,C937,29
2025-12-27,21029016,D767,22
2025-12-27,21029016,E556,72
2025-12-27,21029016,E564,39
2025-12-27,21029016,E568,4
2025-12-27,21029016,E569,20
2025-12-27,21098519,A668,376
2025-12-27,21098519,A672,1169
2025-12-27,21098519,A673,811
2025-12-27,21098519,A680,232
2025-12-27,21098519,A715,114
2025-12-27,21098519,A716,89
2025-12-27,21098519,C810,301
2025-12-27,21098519,C816,769
2025-12-27,21098519,C819,0
2025-12-27,21098519,C937,75
2025-12-27,21098519,D191,2
2025-12-27,21098519,D767,33
2025-12-27,21098519,D901,201
2025-12-27,21098519,E556,26
2025-12-27,21098519,E564,38
2025-12-27,21098519,E568,3
2025-12-27,21098519,E569,9
2025-12-27,21103371,A668,391
2025-12-27,21103371,A672,664
2025-12-27,21103371,A673,691
2025-12-27,21103371,A680,224
2025-12-27,21103371,A715,89
2025-12-27,21103371,A716,83
2025-12-27,21103371,C563,9
2025-12-27,21103371,C810,185
2025-12-27,21103371,C816,488
2025-12-27,21103371,C937,49
2025-12-27,21103371,D191,2
2025-12-27,21103371,D767,20
2025-12-27,21103371,D901,173
2025-12-27,21103371,E295,170
2025-12-27,21103371,E564,16
2025-12-27,21103371,E568,2
2025-12-27,21103371,E569,10
2025-12-27,21103372,A668,309
2025-12-27,21103372,A672,735
2025-12-27,21103372,A673,868
2025-12-27,21103372,A680,185
2025-12-27,21103372,A715,145
2025-12-27,21103372,A716,89
2025-12-27,21103372,C810,303
2025-12-27,21103372,C816,259
2025-12-27,21103372,C819,0
2025-12-27,21103372,C937,40
2025-12-27,21103372,D191,2
2025-12-27,21103372,D767,52
2025-12-27,21103372,D901,259
2025-12-27,21103372,E556,101
2025-12-27,21103372,E564,35
2025-12-27,21103372,E568,3
2025-12-27,21103372,E569,17
2025-12-27,21113405,A668,21
2025-12-27,21113405,A672,0
2025-12-27,21113405,A673,0
2025-12-27,21113405,A680,0
2025-12-27,21113405,A715,0
2025-12-27,21113405,A716,0
2025-12-27,21113405,C810,2
2025-12-27,21113405,C816,0
2025-12-27,21113405,C819,0
2025-12-27,21113405,C937,0
2025-12-27,21113405,D767,0
2025-12-27,21113405,D901,1
2025-12-27,21113405,E556,2
2025-12-27,21113405,E564,0
2025-12-27,21113405,E568,1
2025-12-27,21113405,E569,0
2025-12-27,21118864,A668,9
2025-12-27,21118864,A672,10
2025-12-27,21118864,A673,43
2025-12-27,21118864,A680,7
2025-12-27,21118864,A715,1
2025-12-27,21118864,A716,3
2025-12-27,21118864,C816,152
2025-12-27,21118864,C937,1
2025-12-27,21118864,D767,2
2025-12-27,21118864,D901,1
2025-12-27,21118864,E564,0
2025-12-27,21118867,A668,0
2025-12-27,21118867,A672,1
2025-12-27,21118867,A673,11
2025-12-27,21118867,A680,0
2025-12-27,21118867,A715,0
2025-12-27,21118867,A716,0
2025-12-27,21118867,C810,0
2025-12-27,21118867,C816,0
2025-12-27,21118867,C819,3
2025-12-27,21118867,C937,2
2025-12-27,21118867,D767,0
2025-12-27,21118867,D901,2
2025-12-27,21118867,E556,1
2025-12-27,21118867,E564,0
2025-12-27,21118867,E568,1
2025-12-27,21118867,E569,1
2025-12-27,21121751,A668,5
2025-12-27,21121751,A672,51
2025-12-27,21121751,A673,58
2025-12-27,21121751,A680,12
2025-12-27,21121751,A715,6
2025-12-27,21121751,A716,9
2025-12-27,21121751,C816,397
2025-12-27,21121751,C819,8
2025-12-27,21121751,D767,11
2025-12-27,21121751,D901,31
2025-12-27,21121751,E556,3
2025-12-27,21121751,E564,0
2025-12-27,21121752,A668,5
2025-12-27,21121752,A672,38
2025-12-27,21121752,A673,3
2025-12-27,21121752,A680,0
2025-12-27,21121752,A715,2
2025-12-27,21121752,A716,3
2025-12-27,21121752,C816,31
2025-12-27,21121752,C819,4
2025-12-27,21121752,D767,7
2025-12-27,21121752,E556,2
2025-12-27,21121752,E564,2
2025-12-27,21121756,A668,0
2025-12-27,21121756,A672,0
2025-12-27,21121756,A673,0
2025-12-27,21121756,A680,0
2025-12-27,21121756,A715,1
2025-12-27,21121756,A716,2
2025-12-27,21121756,C810,2
2025-12-27,21121756,C816,106
2025-12-27,21121756,C819,0
2025-12-27,21121756,C937,0
2025-12-27,21121756,D767,0
2025-12-27,21121756,D901,0
2025-12-27,21121756,E556,1
2025-12-27,21121756,E564,0
2025-12-27,21121756,E568,0
2025-12-27,21121756,E569,0
2025-12-27,21127730,A668,87
2025-12-27,21127730,A672,41
2025-12-27,21127730,A673,99
2025-12-27,21127730,A680,39
2025-12-27,21127730,A715,16
2025-12-27,21127730,A716,23
2025-12-27,21127730,C563,47
2025-12-27,21127730,C810,3
2025-12-27,21127730,C816,261
2025-12-27,21127730,C937,5
2025-12-27,21127730,D901,23
2025-12-27,21127730,E295,250
2025-12-27,21127730,E568,0
2025-12-27,21127799,A672,1801
2025-12-27,21127799,A673,198
2025-12-27,21127799,C816,145
2025-12-27,21127799,E556,157
2025-12-27,21127800,A672,1805
