date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2025-12-19,21291975,0386,A668,24,21291975|0386|A668|2025-12-19|net demand for normal|000261,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,52,21301637|0386|A668|2025-12-19|net demand for normal|000346,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21357021,0386,A668,17,21357021|0386|A668|2025-12-19|net demand for normal|000487,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,60,21376841|0386|A668|2025-12-19|net demand for normal|000586,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,55,21416910|0386|A668|2025-12-19|net demand for normal|000672,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000185,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000186,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000187,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000188,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000189,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000190,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000191,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000192,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000193,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000194,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,10,21291975|0386|A668|2025-12-19|net demand for forecast|000251,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000252,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000253,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000254,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000255,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000256,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,22,21291975|0386|A668|2025-12-19|net demand for forecast|000257,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,22,21291975|0386|A668|2025-12-19|net demand for forecast|000258,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,24,21291975|0386|A668|2025-12-19|net demand for forecast|000259,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21291975,0386,A668,24,21291975|0386|A668|2025-12-19|net demand for forecast|000260,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,13,21301637|0386|A668|2025-12-19|net demand for forecast|000336,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000337,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000338,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000339,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000340,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000341,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,28,21301637|0386|A668|2025-12-19|net demand for forecast|000342,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,28,21301637|0386|A668|2025-12-19|net demand for forecast|000343,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,31,21301637|0386|A668|2025-12-19|net demand for forecast|000344,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21301637,0386,A668,31,21301637|0386|A668|2025-12-19|net demand for forecast|000345,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21357021,0386,A668,8,21357021|0386|A668|2025-12-19|net demand for forecast|000477,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,18,21357021|0386|A668|2025-12-19|net demand for forecast|000478,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,18,21357021|0386|A668|2025-12-19|net demand for forecast|000479,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,18,21357021|0386|A668|2025-12-19|net demand for forecast|000480,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,18,21357021|0386|A668|2025-12-19|net demand for forecast|000481,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,19,21357021|0386|A668|2025-12-19|net demand for forecast|000482,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,19,21357021|0386|A668|2025-12-19|net demand for forecast|000483,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,19,21357021|0386|A668|2025-12-19|net demand for forecast|000484,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,19,21357021|0386|A668|2025-12-19|net demand for forecast|000485,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21357021,0386,A668,19,21357021|0386|A668|2025-12-19|net demand for forecast|000486,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,12,21376841|0386|A668|2025-12-19|net demand for forecast|000576,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,28,21376841|0386|A668|2025-12-19|net demand for forecast|000577,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,28,21376841|0386|A668|2025-12-19|net demand for forecast|000578,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,28,21376841|0386|A668|2025-12-19|net demand for forecast|000579,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,28,21376841|0386|A668|2025-12-19|net demand for forecast|000580,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,28,21376841|0386|A668|2025-12-19|net demand for forecast|000581,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21376841,0386,A668,29,21376841|0386|A668|2025-12-19|net demand for forecast|000582,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,29,21376841|0386|A668|2025-12-19|net demand for forecast|000583,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21376841,0386,A668,29,21376841|0386|A668|2025-12-19|net demand for forecast|000584,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21376841,0386,A668,29,21376841|0386|A668|2025-12-19|net demand for forecast|000585,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,15,21416910|0386|A668|2025-12-19|net demand for forecast|000662,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21416910,0386,A668,15,21416910|0386|A668|2025-12-19|net demand for forecast|000663,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,15,21416910|0386|A668|2025-12-19|net demand for forecast|000664,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000665,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000666,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000667,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000668,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000669,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000670,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21416910,0386,A668,32,21416910|0386|A668|2025-12-19|net demand for forecast|000671,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21143102,0386,A668,110,21143102|0386|A668|2025-12-19|net demand for safety|000195,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,32,21301637|0386|A668|2025-12-19|net demand for safety|000347,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,19,21357021|0386|A668|2025-12-19|net demand for safety|000488,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21301637,0386,A668,12,21301637|0386|A668|2025-12-19|push replenishment|000348,2025-12-19,2025-12-24,delivery_shipment
2025-12-19,21357021,0386,A668,54,21357021|0386|A668|2025-12-19|push replenishment|000489,2025-12-19,2025-12-25,delivery_shipment
2025-12-19,21291975,0386,A672,59,21291975|0386|A672|2025-12-19|net demand for normal|000274,2025-12-19,2025-12-26,delivery_shipment
