date,material,location,quantity
2025-12-20,21029016,A668,85
2025-12-20,21029016,A672,527
2025-12-20,21029016,A673,236
2025-12-20,21029016,A680,72
2025-12-20,21029016,A715,18
2025-12-20,21029016,A716,30
2025-12-20,21029016,C810,5
2025-12-20,21029016,C816,166
2025-12-20,21029016,C819,7
2025-12-20,21029016,C937,33
2025-12-20,21029016,D767,27
2025-12-20,21029016,E556,98
2025-12-20,21029016,E564,53
2025-12-20,21029016,E568,4
2025-12-20,21029016,E569,22
2025-12-20,21098519,A668,617
2025-12-20,21098519,A672,1369
2025-12-20,21098519,A673,968
2025-12-20,21098519,A680,330
2025-12-20,21098519,A715,179
2025-12-20,21098519,A716,114
2025-12-20,21098519,C810,301
2025-12-20,21098519,C816,1025
2025-12-20,21098519,C819,0
2025-12-20,21098519,C937,100
2025-12-20,21098519,D191,2
2025-12-20,21098519,D767,47
2025-12-20,21098519,D901,337
2025-12-20,21098519,E556,48
2025-12-20,21098519,E564,43
2025-12-20,21098519,E568,3
2025-12-20,21098519,E569,12
2025-12-20,21103371,A668,550
2025-12-20,21103371,A672,881
2025-12-20,21103371,A673,1037
2025-12-20,21103371,A680,339
2025-12-20,21103371,A715,139
2025-12-20,21103371,A716,108
2025-12-20,21103371,C563,43
2025-12-20,21103371,C810,296
2025-12-20,21103371,C816,630
2025-12-20,21103371,C937,68
2025-12-20,21103371,D191,2
2025-12-20,21103371,D767,28
2025-12-20,21103371,D901,302
2025-12-20,21103371,E295,321
2025-12-20,21103371,E564,22
2025-12-20,21103371,E568,2
2025-12-20,21103371,E569,10
2025-12-20,21103372,A668,427
2025-12-20,21103372,A672,944
2025-12-20,21103372,A673,1128
2025-12-20,21103372,A680,316
2025-12-20,21103372,A715,180
2025-12-20,21103372,A716,111
2025-12-20,21103372,C810,303
2025-12-20,21103372,C816,600
2025-12-20,21103372,C819,0
2025-12-20,21103372,C937,73
2025-12-20,21103372,D191,2
2025-12-20,21103372,D767,68
2025-12-20,21103372,D901,353
2025-12-20,21103372,E556,150
2025-12-20,21103372,E564,51
2025-12-20,21103372,E568,3
2025-12-20,21103372,E569,23
2025-12-20,21113405,A668,48
2025-12-20,21113405,A672,0
2025-12-20,21113405,A673,0
2025-12-20,21113405,A680,7
2025-12-20,21113405,A715,0
2025-12-20,21113405,A716,0
2025-12-20,21113405,C810,2
2025-12-20,21113405,C816,0
2025-12-20,21113405,C819,4
2025-12-20,21113405,C937,0
2025-12-20,21113405,D767,12
2025-12-20,21113405,D901,4
2025-12-20,21113405,E556,4
2025-12-20,21113405,E564,0
2025-12-20,21113405,E568,2
2025-12-20,21113405,E569,0
2025-12-20,21118864,A668,14
2025-12-20,21118864,A672,15
2025-12-20,21118864,A673,72
2025-12-20,21118864,A680,8
2025-12-20,21118864,A715,1
2025-12-20,21118864,A716,3
2025-12-20,21118864,C816,26
2025-12-20,21118864,C937,1
2025-12-20,21118864,D767,2
2025-12-20,21118864,D901,1
2025-12-20,21118864,E564,0
2025-12-20,21118867,A668,5
2025-12-20,21118867,A672,23
2025-12-20,21118867,A673,37
2025-12-20,21118867,A680,1
2025-12-20,21118867,A715,1
2025-12-20,21118867,A716,4
2025-12-20,21118867,C810,0
2025-12-20,21118867,C816,2
2025-12-20,21118867,C819,3
2025-12-20,21118867,C937,2
2025-12-20,21118867,D767,3
2025-12-20,21118867,D901,3
2025-12-20,21118867,E556,1
2025-12-20,21118867,E564,0
2025-12-20,21118867,E568,1
2025-12-20,21118867,E569,1
2025-12-20,21121751,A668,12
2025-12-20,21121751,A672,106
2025-12-20,21121751,A673,165
2025-12-20,21121751,A680,33
2025-12-20,21121751,A715,7
2025-12-20,21121751,A716,17
2025-12-20,21121751,C816,134
2025-12-20,21121751,C819,26
2025-12-20,21121751,D767,28
2025-12-20,21121751,D901,44
2025-12-20,21121751,E556,15
2025-12-20,21121751,E564,5
2025-12-20,21121752,A668,5
2025-12-20,21121752,A672,67
2025-12-20,21121752,A673,33
2025-12-20,21121752,A680,3
2025-12-20,21121752,A715,2
