date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-02-09,80807096,A673,D901,4,80807096|A673|D901|2026-02-09|net demand for normal|058128,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21128377,A673,D901,3,21128377|A673|D901|2026-02-09|net demand for forecast|057676,2026-02-09,2026-02-12,delivery_shipment
2026-02-09,21128377,A673,D901,3,21128377|A673|D901|2026-02-09|net demand for forecast|057677,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21128377,A673,D901,3,21128377|A673|D901|2026-02-09|net demand for forecast|057678,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21128377,A673,D901,3,21128377|A673|D901|2026-02-09|net demand for forecast|057679,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21132758,A673,D901,4,21132758|A673|D901|2026-02-09|net demand for forecast|057681,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21132758,A673,D901,4,21132758|A673|D901|2026-02-09|net demand for forecast|057682,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21132758,A673,D901,4,21132758|A673|D901|2026-02-09|net demand for forecast|057683,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21132758,A673,D901,4,21132758|A673|D901|2026-02-09|net demand for forecast|057684,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21137866,A673,D901,1,21137866|A673|D901|2026-02-09|net demand for forecast|057716,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21137866,A673,D901,1,21137866|A673|D901|2026-02-09|net demand for forecast|057717,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21137866,A673,D901,1,21137866|A673|D901|2026-02-09|net demand for forecast|057718,2026-02-09,2026-02-12,delivery_shipment
2026-02-09,21137866,A673,D901,1,21137866|A673|D901|2026-02-09|net demand for forecast|057719,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21139445,A673,D901,1,21139445|A673|D901|2026-02-09|net demand for forecast|057726,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21139445,A673,D901,1,21139445|A673|D901|2026-02-09|net demand for forecast|057727,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21139445,A673,D901,1,21139445|A673|D901|2026-02-09|net demand for forecast|057728,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21139445,A673,D901,1,21139445|A673|D901|2026-02-09|net demand for forecast|057729,2026-02-09,2026-02-11,delivery_shipment
2026-02-09,21141769,A673,D901,3,21141769|A673|D901|2026-02-09|net demand for forecast|057739,2026-02-09,2026-02-11,delivery_shipment
