date,material,location,quantity
2026-02-28,21029016,A668,0
2026-02-28,21029016,A672,0
2026-02-28,21029016,A673,0
2026-02-28,21029016,A680,0
2026-02-28,21029016,A715,0
2026-02-28,21029016,A716,0
2026-02-28,21029016,C810,0
2026-02-28,21029016,C816,0
2026-02-28,21029016,C819,4
2026-02-28,21029016,C937,0
2026-02-28,21029016,D767,0
2026-02-28,21029016,E556,0
2026-02-28,21029016,E564,0
2026-02-28,21029016,E568,4
2026-02-28,21029016,E569,0
2026-02-28,21098519,A668,438
2026-02-28,21098519,A672,1262
2026-02-28,21098519,A673,1137
2026-02-28,21098519,A680,259
2026-02-28,21098519,A715,224
2026-02-28,21098519,A716,91
2026-02-28,21098519,C810,93
2026-02-28,21098519,C816,630
2026-02-28,21098519,C819,0
2026-02-28,21098519,C937,37
2026-02-28,21098519,D191,2
2026-02-28,21098519,D767,20
2026-02-28,21098519,D901,166
2026-02-28,21098519,E556,19
2026-02-28,21098519,E564,13
2026-02-28,21098519,E568,3
2026-02-28,21098519,E569,6
2026-02-28,21103371,A668,354
2026-02-28,21103371,A672,224
2026-02-28,21103371,A673,877
2026-02-28,21103371,A680,166
2026-02-28,21103371,A715,106
2026-02-28,21103371,A716,38
2026-02-28,21103371,C563,17
2026-02-28,21103371,C810,107
2026-02-28,21103371,C816,614
2026-02-28,21103371,C937,24
2026-02-28,21103371,D191,2
2026-02-28,21103371,D767,9
2026-02-28,21103371,D901,165
2026-02-28,21103371,E295,92
2026-02-28,21103371,E564,9
2026-02-28,21103371,E568,2
2026-02-28,21103371,E569,9
2026-02-28,21103372,A668,182
2026-02-28,21103372,A672,180
2026-02-28,21103372,A673,202
2026-02-28,21103372,A680,150
2026-02-28,21103372,A715,122
2026-02-28,21103372,A716,131
2026-02-28,21103372,C810,449
2026-02-28,21103372,C816,1306
2026-02-28,21103372,C819,0
2026-02-28,21103372,C937,27
2026-02-28,21103372,D191,2
2026-02-28,21103372,D767,22
2026-02-28,21103372,D901,117
2026-02-28,21103372,E556,89
2026-02-28,21103372,E564,27
2026-02-28,21103372,E568,3
2026-02-28,21103372,E569,3
2026-02-28,21113405,A668,81
2026-02-28,21113405,A672,185
2026-02-28,21113405,A673,536
2026-02-28,21113405,A680,46
2026-02-28,21113405,A715,79
2026-02-28,21113405,A716,108
2026-02-28,21113405,C810,23
2026-02-28,21113405,C816,337
2026-02-28,21113405,C819,7
2026-02-28,21113405,C937,5
2026-02-28,21113405,D767,15
2026-02-28,21113405,D901,8
2026-02-28,21113405,E556,2
2026-02-28,21113405,E564,4
2026-02-28,21113405,E568,8
2026-02-28,21113405,E569,6
2026-02-28,21118864,A668,55
2026-02-28,21118864,A672,91
2026-02-28,21118864,A673,322
2026-02-28,21118864,A680,41
2026-02-28,21118864,A715,15
2026-02-28,21118864,A716,25
2026-02-28,21118864,C816,85
2026-02-28,21118864,C937,1
2026-02-28,21118864,D767,3
2026-02-28,21118864,D901,1
2026-02-28,21118864,E564,0
2026-02-28,21118867,A668,26
2026-02-28,21118867,A672,45
2026-02-28,21118867,A673,436
2026-02-28,21118867,A680,16
2026-02-28,21118867,A715,22
2026-02-28,21118867,A716,26
2026-02-28,21118867,C810,3
2026-02-28,21118867,C816,254
2026-02-28,21118867,C819,5
2026-02-28,21118867,C937,3
2026-02-28,21118867,D767,7
2026-02-28,21118867,D901,6
2026-02-28,21118867,E556,2
2026-02-28,21118867,E564,5
2026-02-28,21118867,E568,2
2026-02-28,21118867,E569,2
2026-02-28,21121751,A668,60
2026-02-28,21121751,A672,21
2026-02-28,21121751,A673,756
2026-02-28,21121751,A680,40
2026-02-28,21121751,A715,10
2026-02-28,21121751,A716,24
2026-02-28,21121751,C816,449
2026-02-28,21121751,C819,6
2026-02-28,21121751,D767,11
2026-02-28,21121751,D901,18
2026-02-28,21121751,E556,5
2026-02-28,21121751,E564,7
2026-02-28,21121752,A668,9
2026-02-28,21121752,A672,12
2026-02-28,21121752,A673,162
2026-02-28,21121752,A680,7
2026-02-28,21121752,A715,4
2026-02-28,21121752,A716,13
2026-02-28,21121752,C816,344
2026-02-28,21121752,C819,7
2026-02-28,21121752,D767,9
2026-02-28,21121752,E556,8
2026-02-28,21121752,E564,2
2026-02-28,21121756,A668,90
2026-02-28,21121756,A672,53
2026-02-28,21121756,A673,61
2026-02-28,21121756,A680,36
2026-02-28,21121756,A715,50
2026-02-28,21121756,A716,72
2026-02-28,21121756,C810,2
2026-02-28,21121756,C816,29
2026-02-28,21121756,C819,7
2026-02-28,21121756,C937,4
2026-02-28,21121756,D767,8
2026-02-28,21121756,D901,5
2026-02-28,21121756,E556,3
2026-02-28,21121756,E564,0
2026-02-28,21121756,E568,7
2026-02-28,21121756,E569,5
2026-02-28,21127730,A668,1426
2026-02-28,21127730,A672,1073
2026-02-28,21127730,A673,938
2026-02-28,21127730,A680,296
2026-02-28,21127730,A715,125
2026-02-28,21127730,A716,498
2026-02-28,21127730,C563,33
2026-02-28,21127730,C810,3
2026-02-28,21127730,C816,1767
2026-02-28,21127730,C937,5
2026-02-28,21127730,D901,14
2026-02-28,21127730,E295,195
2026-02-28,21127730,E568,0
2026-02-28,21127799,A672,686
2026-02-28,21127799,A673,85
2026-02-28,21127799,C816,39
2026-02-28,21127799,E556,40
2026-02-28,21127800,A672,331
2026-02-28,21127800,A673,42
2026-02-28,21127800,C816,635
2026-02-28,21127800,E556,26
2026-02-28,21128067,A668,246
2026-02-28,21128067,A672,478
2026-02-28,21128067,A673,190
2026-02-28,21128067,A680,73
2026-02-28,21128067,A715,139
2026-02-28,21128067,A716,288
2026-02-28,21128067,C563,23
2026-02-28,21128067,C810,156
2026-02-28,21128067,C816,155
2026-02-28,21128067,C819,14
2026-02-28,21128067,C937,0
2026-02-28,21128067,D767,9
2026-02-28,21128067,D901,102
2026-02-28,21128067,E556,4
2026-02-28,21128067,E564,8
2026-02-28,21128067,E568,5
2026-02-28,21128067,E569,6
2026-02-28,21128377,A668,230
2026-02-28,21128377,A672,654
2026-02-28,21128377,A673,509
2026-02-28,21128377,A680,168
2026-02-28,21128377,A715,168
2026-02-28,21128377,A716,133
2026-02-28,21128377,C810,18
2026-02-28,21128377,C816,227
2026-02-28,21128377,C937,8
2026-02-28,21128377,D191,4
2026-02-28,21128377,D767,7
2026-02-28,21128377,D901,113
2026-02-28,21128377,E564,3
2026-02-28,21128377,E568,0
2026-02-28,21128377,E569,6
2026-02-28,21131984,D767,0
2026-02-28,21132752,A672,697
2026-02-28,21132752,C816,230
2026-02-28,21132758,A668,598
2026-02-28,21132758,A672,788
2026-02-28,21132758,A673,860
2026-02-28,21132758,A680,271
2026-02-28,21132758,A715,154
2026-02-28,21132758,A716,138
2026-02-28,21132758,C563,47
2026-02-28,21132758,C810,96
2026-02-28,21132758,C816,678
2026-02-28,21132758,C819,7
2026-02-28,21132758,C937,14
2026-02-28,21132758,D191,8
2026-02-28,21132758,D767,12
2026-02-28,21132758,D901,258
2026-02-28,21132758,E295,33
2026-02-28,21132758,E556,61
2026-02-28,21132758,E564,31
2026-02-28,21132758,E568,5
2026-02-28,21132758,E569,8
2026-02-28,21132988,A668,420
2026-02-28,21132988,A672,960
2026-02-28,21132988,A673,681
2026-02-28,21132988,A680,200
2026-02-28,21132988,A715,207
2026-02-28,21132988,A716,263
2026-02-28,21132988,C563,30
2026-02-28,21132988,C810,58
2026-02-28,21132988,C816,306
2026-02-28,21132988,C819,17
2026-02-28,21132988,C937,14
