date,material,location,quantity
2026-01-01,80863643,0386,1065
2026-01-01,80793613,0386,1497
2026-01-01,80795932,0386,148
2026-01-01,80804135,0386,2441
2026-01-01,21165946,0386,1223
2026-01-01,21121752,0386,451
2026-01-01,21165816,0386,762
2026-01-01,21315352,0386,2027
