date,material,location,quantity
2025-12-30,21029016,A668,65
2025-12-30,21029016,A672,338
2025-12-30,21029016,A673,178
2025-12-30,21029016,A680,49
2025-12-30,21029016,A715,14
2025-12-30,21029016,A716,11
2025-12-30,21029016,C810,5
2025-12-30,21029016,C816,134
2025-12-30,21029016,C819,7
2025-12-30,21029016,C937,26
2025-12-30,21029016,D767,22
2025-12-30,21029016,E556,60
2025-12-30,21029016,E564,30
2025-12-30,21029016,E568,4
2025-12-30,21029016,E569,16
2025-12-30,21098519,A668,365
2025-12-30,21098519,A672,1066
2025-12-30,21098519,A673,970
2025-12-30,21098519,A680,218
2025-12-30,21098519,A715,105
2025-12-30,21098519,A716,88
2025-12-30,21098519,C810,301
2025-12-30,21098519,C816,633
2025-12-30,21098519,C819,0
2025-12-30,21098519,C937,65
2025-12-30,21098519,D191,2
2025-12-30,21098519,D767,32
2025-12-30,21098519,D901,169
2025-12-30,21098519,E556,15
2025-12-30,21098519,E564,36
2025-12-30,21098519,E568,3
2025-12-30,21098519,E569,9
2025-12-30,21103371,A668,358
2025-12-30,21103371,A672,652
2025-12-30,21103371,A673,663
2025-12-30,21103371,A680,187
2025-12-30,21103371,A715,72
2025-12-30,21103371,A716,74
2025-12-30,21103371,C563,0
2025-12-30,21103371,C810,147
2025-12-30,21103371,C816,460
2025-12-30,21103371,C937,46
2025-12-30,21103371,D191,2
2025-12-30,21103371,D767,20
2025-12-30,21103371,D901,161
2025-12-30,21103371,E295,219
2025-12-30,21103371,E564,16
2025-12-30,21103371,E568,2
2025-12-30,21103371,E569,10
2025-12-30,21103372,A668,289
2025-12-30,21103372,A672,647
2025-12-30,21103372,A673,853
2025-12-30,21103372,A680,144
2025-12-30,21103372,A715,134
2025-12-30,21103372,A716,88
2025-12-30,21103372,C810,282
2025-12-30,21103372,C816,668
2025-12-30,21103372,C819,0
2025-12-30,21103372,C937,31
2025-12-30,21103372,D191,2
2025-12-30,21103372,D767,47
2025-12-30,21103372,D901,242
2025-12-30,21103372,E556,68
2025-12-30,21103372,E564,30
2025-12-30,21103372,E568,3
2025-12-30,21103372,E569,15
2025-12-30,21113405,A668,9
2025-12-30,21113405,A672,0
2025-12-30,21113405,A673,0
2025-12-30,21113405,A680,0
2025-12-30,21113405,A715,0
2025-12-30,21113405,A716,0
2025-12-30,21113405,C810,1
2025-12-30,21113405,C816,107
2025-12-30,21113405,C819,0
2025-12-30,21113405,C937,0
2025-12-30,21113405,D767,0
2025-12-30,21113405,D901,0
2025-12-30,21113405,E556,1
2025-12-30,21113405,E564,0
2025-12-30,21113405,E568,0
2025-12-30,21113405,E569,0
2025-12-30,21118864,A668,111
2025-12-30,21118864,A672,8
2025-12-30,21118864,A673,579
2025-12-30,21118864,A680,7
2025-12-30,21118864,A715,1
2025-12-30,21118864,A716,3
2025-12-30,21118864,C816,150
2025-12-30,21118864,C937,1
2025-12-30,21118864,D767,2
2025-12-30,21118864,D901,1
2025-12-30,21118864,E564,0
2025-12-30,21118867,A668,0
2025-12-30,21118867,A672,0
2025-12-30,21118867,A673,3
2025-12-30,21118867,A680,0
2025-12-30,21118867,A715,0
2025-12-30,21118867,A716,0
2025-12-30,21118867,C810,0
2025-12-30,21118867,C816,0
2025-12-30,21118867,C819,3
2025-12-30,21118867,C937,2
2025-12-30,21118867,D767,0
2025-12-30,21118867,D901,2
2025-12-30,21118867,E556,1
2025-12-30,21118867,E564,0
2025-12-30,21118867,E568,1
2025-12-30,21118867,E569,1
2025-12-30,21121751,A668,37
2025-12-30,21121751,A672,321
2025-12-30,21121751,A673,434
2025-12-30,21121751,A680,84
2025-12-30,21121751,A715,5
2025-12-30,21121751,A716,4
2025-12-30,21121751,C816,346
2025-12-30,21121751,C819,1
2025-12-30,21121751,D767,4
2025-12-30,21121751,D901,26
2025-12-30,21121751,E556,0
2025-12-30,21121751,E564,0
2025-12-30,21121752,A668,5
2025-12-30,21121752,A672,8
2025-12-30,21121752,A673,3
2025-12-30,21121752,A680,0
2025-12-30,21121752,A715,2
2025-12-30,21121752,A716,3
2025-12-30,21121752,C816,11
2025-12-30,21121752,C819,1
2025-12-30,21121752,D767,3
2025-12-30,21121752,E556,0
2025-12-30,21121752,E564,2
2025-12-30,21121756,A668,0
2025-12-30,21121756,A672,0
2025-12-30,21121756,A673,0
2025-12-30,21121756,A680,0
2025-12-30,21121756,A715,0
2025-12-30,21121756,A716,0
2025-12-30,21121756,C810,0
2025-12-30,21121756,C816,84
2025-12-30,21121756,C819,0
2025-12-30,21121756,C937,0
2025-12-30,21121756,D767,0
2025-12-30,21121756,D901,0
2025-12-30,21121756,E556,0
2025-12-30,21121756,E564,0
2025-12-30,21121756,E568,0
2025-12-30,21121756,E569,0
2025-12-30,21127730,A668,304
2025-12-30,21127730,A672,0
2025-12-30,21127730,A673,297
2025-12-30,21127730,A680,25
2025-12-30,21127730,A715,7
2025-12-30,21127730,A716,20
2025-12-30,21127730,C563,25
2025-12-30,21127730,C810,1
2025-12-30,21127730,C816,441
2025-12-30,21127730,C937,4
2025-12-30,21127730,D901,15
2025-12-30,21127730,E295,114
2025-12-30,21127730,E568,0
2025-12-30,21127799,A672,1712
2025-12-30,21127799,A673,191
2025-12-30,21127799,C816,138
2025-12-30,21127799,E556,148
2025-12-30,21127800,A672,1759
2025-12-30,21127800,A673,193
2025-12-30,21127800,C816,144
2025-12-30,21127800,E556,145
2025-12-30,21128067,A668,302
2025-12-30,21128067,A672,718
2025-12-30,21128067,A673,236
2025-12-30,21128067,A680,103
2025-12-30,21128067,A715,124
2025-12-30,21128067,A716,70
2025-12-30,21128067,C563,31
2025-12-30,21128067,C810,46
2025-12-30,21128067,C816,423
2025-12-30,21128067,C819,0
2025-12-30,21128067,C937,17
2025-12-30,21128067,D767,42
2025-12-30,21128067,D901,90
2025-12-30,21128067,E556,7
2025-12-30,21128067,E564,6
2025-12-30,21128067,E568,8
2025-12-30,21128067,E569,1
2025-12-30,21128377,A668,0
2025-12-30,21128377,A672,197
2025-12-30,21128377,A673,104
2025-12-30,21128377,A680,55
2025-12-30,21128377,A715,28
2025-12-30,21128377,A716,16
2025-12-30,21128377,C810,4
2025-12-30,21128377,C816,28
2025-12-30,21128377,C937,2
2025-12-30,21128377,D191,1
2025-12-30,21128377,D767,10
2025-12-30,21128377,D901,48
2025-12-30,21128377,E564,6
2025-12-30,21128377,E568,0
2025-12-30,21128377,E569,6
2025-12-30,21131984,D767,0
2025-12-30,21132752,A672,732
2025-12-30,21132752,C816,297
2025-12-30,21132758,A668,99
2025-12-30,21132758,A672,369
2025-12-30,21132758,A673,159
2025-12-30,21132758,A680,180
2025-12-30,21132758,A715,46
2025-12-30,21132758,A716,45
2025-12-30,21132758,C563,28
2025-12-30,21132758,C810,3
2025-12-30,21132758,C816,480
2025-12-30,21132758,C819,5
2025-12-30,21132758,C937,38
2025-12-30,21132758,D191,0
2025-12-30,21132758,D767,26
2025-12-30,21132758,D901,58
2025-12-30,21132758,E295,8
2025-12-30,21132758,E556,69
2025-12-30,21132758,E564,51
2025-12-30,21132758,E568,5
2025-12-30,21132758,E569,10
2025-12-30,21132988,A668,157
2025-12-30,21132988,A672,181
2025-12-30,21132988,A673,168
2025-12-30,21132988,A680,21
2025-12-30,21132988,A715,4
2025-12-30,21132988,A716,74
2025-12-30,21132988,C563,21
2025-12-30,21132988,C810,22
2025-12-30,21132988,C816,68
2025-12-30,21132988,C819,18
2025-12-30,21132988,C937,10
2025-12-30,21132988,D191,11
2025-12-30,21132988,D767,97
2025-12-30,21132988,D901,32
2025-12-30,21132988,E556,15
2025-12-30,21132988,E564,17
