date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-02-19,21128377,A716,20,21128377|0386|A716|2026-02-04|net demand for safety|052929,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,21133312,A716,4,21133312|0386|A716|2026-02-05|net demand for safety|054003,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80804136,A716,7,80804136|0386|A716|2026-02-05|net demand for safety|054279,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80807116,A716,9,80807116|0386|A716|2026-02-05|net demand for safety|054634,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80804130,A716,2,80804130|0386|A716|2026-02-04|push replenishment|053202,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80807097,A716,13,80807097|0386|A716|2026-02-04|push replenishment|053507,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80807119,A716,46,80807119|0386|A716|2026-02-04|push replenishment|053618,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,21103371,A716,8,21103371|0386|A716|2026-02-05|push replenishment|053899,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,21133312,A716,41,21133312|0386|A716|2026-02-05|push replenishment|054004,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,21162696,A716,7,21162696|0386|A716|2026-02-05|push replenishment|054073,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,21419485,A716,210,21419485|0386|A716|2026-02-05|push replenishment|054119,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80804137,A716,19,80804137|0386|A716|2026-02-05|push replenishment|054307,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80807116,A716,172,80807116|0386|A716|2026-02-05|push replenishment|054635,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80812099,A716,43,80812099|0386|A716|2026-02-05|push replenishment|054693,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80863643,A716,12,80863643|0386|A716|2026-02-05|push replenishment|054903,20260205-0386-A716-Train-#1,2026-02-05
2026-02-19,80848023,A715,108,80848023|0386|A715|2026-02-08|push replenishment|057418,20260208-0386-A715-Train-#1,2026-02-08
2026-02-19,80804136,A715,29,80804136|0386|A715|2026-02-09|net demand for safety|057996,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,21137866,A715,298,21137866|0386|A715|2026-02-09|push replenishment|057709,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,21148509,A715,130,21148509|0386|A715|2026-02-09|push replenishment|057761,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,21155895,A715,7,21155895|0386|A715|2026-02-09|push replenishment|057793,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,21170683,A715,3,21170683|0386|A715|2026-02-09|push replenishment|057813,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,80807120,A715,30,80807120|0386|A715|2026-02-09|push replenishment|058222,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,80812103,A715,11,80812103|0386|A715|2026-02-09|push replenishment|058240,20260209-0386-A715-Train-#1,2026-02-09
2026-02-19,21315350,A672,311,21315350|0386|A672|2026-02-12|net demand for safety|059955,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,21314593,A672,1,21314593|0386|A672|2026-02-12|net demand for net demand for safety|059928,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,21315350,A672,65,21315350|0386|A672|2026-02-12|net demand for net demand for safety|059954,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,21315352,A672,1,21315352|0386|A672|2026-02-12|net demand for net demand for safety|059978,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,80807095,A672,1,80807095|0386|A672|2026-02-12|net demand for net demand for safety|060191,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,21315350,A672,776,21315350|0386|A672|2026-02-12|push replenishment|059956,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,21325164,A672,1816,21325164|0386|A672|2026-02-12|push replenishment|059992,20260212-0386-A672-Train-#1,2026-02-12
2026-02-19,80807122,A672,299,80807122|0386|A672|2026-02-12|push replenishment|060239,20260212-0386-A672-Train-#1,2026-02-12
