date,material,location,quantity
2026-02-14,21029016,A668,0
2026-02-14,21029016,A672,0
2026-02-14,21029016,A673,0
2026-02-14,21029016,A680,0
2026-02-14,21029016,A715,0
2026-02-14,21029016,A716,0
2026-02-14,21029016,C810,0
2026-02-14,21029016,C816,0
2026-02-14,21029016,C819,4
2026-02-14,21029016,C937,0
2026-02-14,21029016,D767,0
2026-02-14,21029016,E556,0
2026-02-14,21029016,E564,0
2026-02-14,21029016,E568,4
2026-02-14,21029016,E569,0
2026-02-14,21098519,A668,280
2026-02-14,21098519,A672,834
2026-02-14,21098519,A673,870
2026-02-14,21098519,A680,218
2026-02-14,21098519,A715,129
2026-02-14,21098519,A716,138
2026-02-14,21098519,C810,120
2026-02-14,21098519,C816,969
2026-02-14,21098519,C819,0
2026-02-14,21098519,C937,34
2026-02-14,21098519,D191,2
2026-02-14,21098519,D767,18
2026-02-14,21098519,D901,154
2026-02-14,21098519,E556,46
2026-02-14,21098519,E564,13
2026-02-14,21098519,E568,3
2026-02-14,21098519,E569,4
2026-02-14,21103371,A668,310
2026-02-14,21103371,A672,738
2026-02-14,21103371,A673,481
2026-02-14,21103371,A680,213
2026-02-14,21103371,A715,120
2026-02-14,21103371,A716,101
2026-02-14,21103371,C563,1
2026-02-14,21103371,C810,97
2026-02-14,21103371,C816,456
2026-02-14,21103371,C937,26
2026-02-14,21103371,D191,2
2026-02-14,21103371,D767,12
2026-02-14,21103371,D901,97
2026-02-14,21103371,E295,130
2026-02-14,21103371,E564,9
2026-02-14,21103371,E568,2
2026-02-14,21103371,E569,9
2026-02-14,21103372,A668,362
2026-02-14,21103372,A672,391
2026-02-14,21103372,A673,948
2026-02-14,21103372,A680,149
2026-02-14,21103372,A715,157
2026-02-14,21103372,A716,75
2026-02-14,21103372,C810,148
2026-02-14,21103372,C816,511
2026-02-14,21103372,C819,0
2026-02-14,21103372,C937,27
2026-02-14,21103372,D191,2
2026-02-14,21103372,D767,27
2026-02-14,21103372,D901,93
2026-02-14,21103372,E556,76
2026-02-14,21103372,E564,25
2026-02-14,21103372,E568,3
2026-02-14,21103372,E569,8
2026-02-14,21113405,A668,131
2026-02-14,21113405,A672,223
2026-02-14,21113405,A673,587
2026-02-14,21113405,A680,56
2026-02-14,21113405,A715,87
2026-02-14,21113405,A716,119
2026-02-14,21113405,C810,23
2026-02-14,21113405,C816,390
2026-02-14,21113405,C819,4
2026-02-14,21113405,C937,8
2026-02-14,21113405,D767,5
2026-02-14,21113405,D901,5
2026-02-14,21113405,E556,4
2026-02-14,21113405,E564,13
2026-02-14,21113405,E568,8
2026-02-14,21113405,E569,6
2026-02-14,21118864,A668,66
2026-02-14,21118864,A672,103
2026-02-14,21118864,A673,378
2026-02-14,21118864,A680,45
2026-02-14,21118864,A715,15
2026-02-14,21118864,A716,27
2026-02-14,21118864,C816,105
2026-02-14,21118864,C937,1
2026-02-14,21118864,D767,2
2026-02-14,21118864,D901,1
2026-02-14,21118864,E564,0
2026-02-14,21118867,A668,39
2026-02-14,21118867,A672,68
2026-02-14,21118867,A673,78
2026-02-14,21118867,A680,18
2026-02-14,21118867,A715,22
2026-02-14,21118867,A716,26
2026-02-14,21118867,C810,3
2026-02-14,21118867,C816,279
2026-02-14,21118867,C819,5
2026-02-14,21118867,C937,3
2026-02-14,21118867,D767,4
2026-02-14,21118867,D901,6
2026-02-14,21118867,E556,2
2026-02-14,21118867,E564,0
