date,material,location,quantity
2025-12-26,21029016,A668,74
2025-12-26,21029016,A672,411
2025-12-26,21029016,A673,204
2025-12-26,21029016,A680,62
2025-12-26,21029016,A715,17
2025-12-26,21029016,A716,21
2025-12-26,21029016,C810,5
2025-12-26,21029016,C816,145
2025-12-26,21029016,C819,7
2025-12-26,21029016,C937,29
2025-12-26,21029016,D767,22
2025-12-26,21029016,E556,77
2025-12-26,21029016,E564,40
2025-12-26,21029016,E568,4
2025-12-26,21029016,E569,21
2025-12-26,21098519,A668,405
2025-12-26,21098519,A672,1202
2025-12-26,21098519,A673,834
2025-12-26,21098519,A680,238
2025-12-26,21098519,A715,117
2025-12-26,21098519,A716,89
2025-12-26,21098519,C810,301
2025-12-26,21098519,C816,777
2025-12-26,21098519,C819,0
2025-12-26,21098519,C937,79
2025-12-26,21098519,D191,2
2025-12-26,21098519,D767,35
2025-12-26,21098519,D901,213
2025-12-26,21098519,E556,27
2025-12-26,21098519,E564,39
2025-12-26,21098519,E568,3
2025-12-26,21098519,E569,9
2025-12-26,21103371,A668,411
2025-12-26,21103371,A672,734
2025-12-26,21103371,A673,691
2025-12-26,21103371,A680,227
2025-12-26,21103371,A715,95
2025-12-26,21103371,A716,91
2025-12-26,21103371,C563,11
2025-12-26,21103371,C810,185
2025-12-26,21103371,C816,383
2025-12-26,21103371,C937,49
2025-12-26,21103371,D191,2
2025-12-26,21103371,D767,21
2025-12-26,21103371,D901,196
2025-12-26,21103371,E295,195
2025-12-26,21103371,E564,17
2025-12-26,21103371,E568,2
2025-12-26,21103371,E569,10
2025-12-26,21103372,A668,328
2025-12-26,21103372,A672,765
2025-12-26,21103372,A673,879
2025-12-26,21103372,A680,202
2025-12-26,21103372,A715,151
2025-12-26,21103372,A716,93
2025-12-26,21103372,C810,303
2025-12-26,21103372,C816,259
2025-12-26,21103372,C819,0
2025-12-26,21103372,C937,46
2025-12-26,21103372,D191,2
2025-12-26,21103372,D767,55
2025-12-26,21103372,D901,263
2025-12-26,21103372,E556,113
2025-12-26,21103372,E564,36
2025-12-26,21103372,E568,3
2025-12-26,21103372,E569,17
2025-12-26,21113405,A668,23
2025-12-26,21113405,A672,0
2025-12-26,21113405,A673,0
2025-12-26,21113405,A680,0
2025-12-26,21113405,A715,0
2025-12-26,21113405,A716,0
2025-12-26,21113405,C810,2
2025-12-26,21113405,C816,0
2025-12-26,21113405,C819,0
2025-12-26,21113405,C937,0
2025-12-26,21113405,D767,0
2025-12-26,21113405,D901,1
2025-12-26,21113405,E556,3
2025-12-26,21113405,E564,0
2025-12-26,21113405,E568,1
2025-12-26,21113405,E569,0
2025-12-26,21118864,A668,10
2025-12-26,21118864,A672,12
2025-12-26,21118864,A673,47
2025-12-26,21118864,A680,7
2025-12-26,21118864,A715,1
2025-12-26,21118864,A716,3
2025-12-26,21118864,C816,153
2025-12-26,21118864,C937,1
2025-12-26,21118864,D767,2
2025-12-26,21118864,D901,1
2025-12-26,21118864,E564,0
2025-12-26,21118867,A668,0
2025-12-26,21118867,A672,4
2025-12-26,21118867,A673,14
2025-12-26,21118867,A680,0
2025-12-26,21118867,A715,0
2025-12-26,21118867,A716,0
2025-12-26,21118867,C810,0
2025-12-26,21118867,C816,0
2025-12-26,21118867,C819,3
2025-12-26,21118867,C937,2
2025-12-26,21118867,D767,0
2025-12-26,21118867,D901,2
2025-12-26,21118867,E556,1
2025-12-26,21118867,E564,0
2025-12-26,21118867,E568,1
2025-12-26,21118867,E569,1
2025-12-26,21121751,A668,6
2025-12-26,21121751,A672,51
2025-12-26,21121751,A673,79
2025-12-26,21121751,A680,16
2025-12-26,21121751,A715,6
2025-12-26,21121751,A716,11
2025-12-26,21121751,C816,401
2025-12-26,21121751,C819,10
2025-12-26,21121751,D767,11
2025-12-26,21121751,D901,31
2025-12-26,21121751,E556,4
2025-12-26,21121751,E564,1
2025-12-26,21121752,A668,5
2025-12-26,21121752,A672,38
2025-12-26,21121752,A673,4
2025-12-26,21121752,A680,1
2025-12-26,21121752,A715,2
2025-12-26,21121752,A716,3
2025-12-26,21121752,C816,33
2025-12-26,21121752,C819,6
2025-12-26,21121752,D767,7
2025-12-26,21121752,E556,3
2025-12-26,21121752,E564,2
2025-12-26,21121756,A668,0
2025-12-26,21121756,A672,0
2025-12-26,21121756,A673,0
2025-12-26,21121756,A680,0
2025-12-26,21121756,A715,1
2025-12-26,21121756,A716,2
2025-12-26,21121756,C810,2
2025-12-26,21121756,C816,0
2025-12-26,21121756,C819,0
2025-12-26,21121756,C937,0
2025-12-26,21121756,D767,0
2025-12-26,21121756,D901,0
2025-12-26,21121756,E556,1
2025-12-26,21121756,E564,0
2025-12-26,21121756,E568,0
2025-12-26,21121756,E569,0
2025-12-26,21127730,A668,110
2025-12-26,21127730,A672,81
2025-12-26,21127730,A673,126
2025-12-26,21127730,A680,43
2025-12-26,21127730,A715,17
2025-12-26,21127730,A716,23
2025-12-26,21127730,C563,51
2025-12-26,21127730,C810,0
2025-12-26,21127730,C816,283
2025-12-26,21127730,C937,6
2025-12-26,21127730,D901,24
2025-12-26,21127730,E295,282
2025-12-26,21127730,E568,0
2025-12-26,21127799,A672,1824
2025-12-26,21127799,A673,198
2025-12-26,21127799,C816,148
2025-12-26,21127799,E556,158
2025-12-26,21127800,A672,1828
2025-12-26,21127800,A673,206
2025-12-26,21127800,C816,149
2025-12-26,21127800,E556,154
2025-12-26,21128067,A668,333
2025-12-26,21128067,A672,454
2025-12-26,21128067,A673,332
2025-12-26,21128067,A680,57
