date,material,location,quantity
2025-12-19,21029016,A668,86
2025-12-19,21029016,A672,544
2025-12-19,21029016,A673,243
2025-12-19,21029016,A680,75
2025-12-19,21029016,A715,18
2025-12-19,21029016,A716,31
2025-12-19,21029016,C810,5
2025-12-19,21029016,C816,175
2025-12-19,21029016,C819,7
2025-12-19,21029016,C937,33
2025-12-19,21029016,D767,28
2025-12-19,21029016,E556,98
2025-12-19,21029016,E564,54
2025-12-19,21029016,E568,4
2025-12-19,21029016,E569,23
2025-12-19,21098519,A668,617
2025-12-19,21098519,A672,1380
2025-12-19,21098519,A673,1055
2025-12-19,21098519,A680,330
2025-12-19,21098519,A715,180
2025-12-19,21098519,A716,124
2025-12-19,21098519,C810,301
2025-12-19,21098519,C816,1040
2025-12-19,21098519,C819,0
2025-12-19,21098519,C937,103
2025-12-19,21098519,D191,2
2025-12-19,21098519,D767,50
2025-12-19,21098519,D901,356
2025-12-19,21098519,E556,52
2025-12-19,21098519,E564,44
2025-12-19,21098519,E568,3
2025-12-19,21098519,E569,13
2025-12-19,21103371,A668,570
2025-12-19,21103371,A672,944
2025-12-19,21103371,A673,1063
2025-12-19,21103371,A680,350
2025-12-19,21103371,A715,139
2025-12-19,21103371,A716,112
2025-12-19,21103371,C563,45
2025-12-19,21103371,C810,296
2025-12-19,21103371,C816,630
2025-12-19,21103371,C937,72
2025-12-19,21103371,D191,2
2025-12-19,21103371,D767,29
2025-12-19,21103371,D901,324
2025-12-19,21103371,E295,336
2025-12-19,21103371,E564,23
2025-12-19,21103371,E568,2
2025-12-19,21103371,E569,10
2025-12-19,21103372,A668,458
2025-12-19,21103372,A672,954
2025-12-19,21103372,A673,1186
2025-12-19,21103372,A680,335
2025-12-19,21103372,A715,187
2025-12-19,21103372,A716,111
2025-12-19,21103372,C810,303
2025-12-19,21103372,C816,651
2025-12-19,21103372,C819,0
2025-12-19,21103372,C937,85
2025-12-19,21103372,D191,2
2025-12-19,21103372,D767,70
2025-12-19,21103372,D901,358
2025-12-19,21103372,E556,159
2025-12-19,21103372,E564,54
2025-12-19,21103372,E568,3
2025-12-19,21103372,E569,24
2025-12-19,21113405,A668,48
2025-12-19,21113405,A672,0
2025-12-19,21113405,A673,0
2025-12-19,21113405,A680,9
2025-12-19,21113405,A715,0
2025-12-19,21113405,A716,0
2025-12-19,21113405,C810,2
2025-12-19,21113405,C816,2
2025-12-19,21113405,C819,4
2025-12-19,21113405,C937,0
2025-12-19,21113405,D767,15
2025-12-19,21113405,D901,6
2025-12-19,21113405,E556,5
2025-12-19,21113405,E564,1
2025-12-19,21113405,E568,3
2025-12-19,21113405,E569,0
2025-12-19,21118864,A668,14
2025-12-19,21118864,A672,16
2025-12-19,21118864,A673,77
2025-12-19,21118864,A680,9
2025-12-19,21118864,A715,1
2025-12-19,21118864,A716,3
2025-12-19,21118864,C816,27
2025-12-19,21118864,C937,1
2025-12-19,21118864,D767,3
2025-12-19,21118864,D901,1
2025-12-19,21118864,E564,0
2025-12-19,21118867,A668,8
2025-12-19,21118867,A672,31
2025-12-19,21118867,A673,43
2025-12-19,21118867,A680,2
2025-12-19,21118867,A715,2
2025-12-19,21118867,A716,6
2025-12-19,21118867,C810,0
