date,material,location,quantity
2026-01-21,80812154,0386,1351
2026-01-21,80848022,0386,3623
2026-01-21,80812103,0386,320
2026-01-21,80804128,0386,1222
2026-01-21,80864470,0386,1436
2026-01-21,80812338,0386,346
2026-01-21,21303404,0386,506
2026-01-21,21314602,0386,223
2026-01-21,21103371,0386,1581
2026-01-21,21255844,0386,1148
2026-01-21,21165868,0386,863
2026-01-21,21176384,0386,420
