date,material,location,quantity
2025-12-31,21029016,A668,65
2025-12-31,21029016,A672,312
2025-12-31,21029016,A673,164
2025-12-31,21029016,A680,49
2025-12-31,21029016,A715,13
2025-12-31,21029016,A716,10
2025-12-31,21029016,C810,5
2025-12-31,21029016,C816,134
2025-12-31,21029016,C819,7
2025-12-31,21029016,C937,24
2025-12-31,21029016,D767,19
2025-12-31,21029016,E556,57
2025-12-31,21029016,E564,24
2025-12-31,21029016,E568,4
2025-12-31,21029016,E569,15
2025-12-31,21098519,A668,365
2025-12-31,21098519,A672,1033
2025-12-31,21098519,A673,953
2025-12-31,21098519,A680,208
2025-12-31,21098519,A715,101
2025-12-31,21098519,A716,88
2025-12-31,21098519,C810,301
2025-12-31,21098519,C816,628
2025-12-31,21098519,C819,0
2025-12-31,21098519,C937,59
2025-12-31,21098519,D191,2
2025-12-31,21098519,D767,30
2025-12-31,21098519,D901,169
2025-12-31,21098519,E556,11
2025-12-31,21098519,E564,35
2025-12-31,21098519,E568,3
2025-12-31,21098519,E569,9
2025-12-31,21103371,A668,377
2025-12-31,21103371,A672,604
2025-12-31,21103371,A673,790
2025-12-31,21103371,A680,180
2025-12-31,21103371,A715,72
2025-12-31,21103371,A716,70
2025-12-31,21103371,C563,0
2025-12-31,21103371,C810,147
2025-12-31,21103371,C816,442
2025-12-31,21103371,C937,45
2025-12-31,21103371,D191,2
2025-12-31,21103371,D767,20
2025-12-31,21103371,D901,147
2025-12-31,21103371,E295,171
2025-12-31,21103371,E564,16
2025-12-31,21103371,E568,2
2025-12-31,21103371,E569,10
2025-12-31,21103372,A668,289
2025-12-31,21103372,A672,640
2025-12-31,21103372,A673,830
2025-12-31,21103372,A680,143
2025-12-31,21103372,A715,134
2025-12-31,21103372,A716,79
2025-12-31,21103372,C810,282
2025-12-31,21103372,C816,643
2025-12-31,21103372,C819,0
2025-12-31,21103372,C937,28
2025-12-31,21103372,D191,2
2025-12-31,21103372,D767,46
2025-12-31,21103372,D901,230
2025-12-31,21103372,E556,63
2025-12-31,21103372,E564,29
2025-12-31,21103372,E568,3
2025-12-31,21103372,E569,15
2025-12-31,21113405,A668,4
2025-12-31,21113405,A672,0
2025-12-31,21113405,A673,0
2025-12-31,21113405,A680,0
2025-12-31,21113405,A715,0
2025-12-31,21113405,A716,0
2025-12-31,21113405,C810,1
2025-12-31,21113405,C816,103
2025-12-31,21113405,C819,0
2025-12-31,21113405,C937,0
2025-12-31,21113405,D767,0
2025-12-31,21113405,D901,0
2025-12-31,21113405,E556,0
2025-12-31,21113405,E564,0
2025-12-31,21113405,E568,0
2025-12-31,21113405,E569,0
2025-12-31,21118864,A668,110
2025-12-31,21118864,A672,143
2025-12-31,21118864,A673,576
2025-12-31,21118864,A680,7
2025-12-31,21118864,A715,1
2025-12-31,21118864,A716,3
2025-12-31,21118864,C816,150
2025-12-31,21118864,C937,1
2025-12-31,21118864,D767,2
2025-12-31,21118864,D901,1
2025-12-31,21118864,E564,0
2025-12-31,21118867,A668,0
