date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-01-25,80804701,A673,D901,2,80804701|A673|D901|2026-01-25|net demand for normal|041081,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,80807095,A673,D901,6,80807095|A673|D901|2026-01-25|net demand for normal|041210,2026-01-25,2026-01-28,delivery_shipment
2026-01-25,80848022,A673,D901,8,80848022|A673|D901|2026-01-25|net demand for normal|041637,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,80848026,A673,D901,69,80848026|A673|D901|2026-01-25|net demand for normal|041655,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21132758,A673,D901,11,21132758|A673|D901|2026-01-25|net demand for forecast|040568,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21132758,A673,D901,11,21132758|A673|D901|2026-01-25|net demand for forecast|040569,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21132758,A673,D901,11,21132758|A673|D901|2026-01-25|net demand for forecast|040570,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21132758,A673,D901,12,21132758|A673|D901|2026-01-25|net demand for forecast|040571,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21148509,A673,D901,10,21148509|A673|D901|2026-01-25|net demand for forecast|040643,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21148509,A673,D901,10,21148509|A673|D901|2026-01-25|net demand for forecast|040644,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21148509,A673,D901,10,21148509|A673|D901|2026-01-25|net demand for forecast|040645,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21148509,A673,D901,10,21148509|A673|D901|2026-01-25|net demand for forecast|040646,2026-01-25,2026-01-28,delivery_shipment
2026-01-25,21170686,A673,D901,1,21170686|A673|D901|2026-01-25|net demand for forecast|040687,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21170686,A673,D901,1,21170686|A673|D901|2026-01-25|net demand for forecast|040688,2026-01-25,2026-01-27,delivery_shipment
2026-01-25,21170686,A673,D901,1,21170686|A673|D901|2026-01-25|net demand for forecast|040689,2026-01-25,2026-01-27,delivery_shipment
