date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002449,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002450,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002451,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002452,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002453,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002455,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002458,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002459,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,1,21121751|0386|A716|2025-12-23|net demand for forecast|002460,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002679,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002680,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002681,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002682,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002683,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002684,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,6,21377091|0386|A716|2025-12-23|net demand for forecast|002685,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,13,21377091|0386|A716|2025-12-23|net demand for forecast|002686,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,13,21377091|0386|A716|2025-12-23|net demand for forecast|002687,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,14,21377091|0386|A716|2025-12-23|net demand for forecast|002688,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,14,21377091|0386|A716|2025-12-23|net demand for forecast|002689,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21377091,A716,14,21377091|0386|A716|2025-12-23|net demand for forecast|002690,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,2,21414747|0386|A716|2025-12-23|net demand for forecast|002717,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,2,21414747|0386|A716|2025-12-23|net demand for forecast|002718,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,2,21414747|0386|A716|2025-12-23|net demand for forecast|002719,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,3,21414747|0386|A716|2025-12-23|net demand for forecast|002720,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,3,21414747|0386|A716|2025-12-23|net demand for forecast|002721,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,3,21414747|0386|A716|2025-12-23|net demand for forecast|002722,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,3,21414747|0386|A716|2025-12-23|net demand for forecast|002723,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,5,21414747|0386|A716|2025-12-23|net demand for forecast|002725,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,5,21414747|0386|A716|2025-12-23|net demand for forecast|002726,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,6,21414747|0386|A716|2025-12-23|net demand for forecast|002727,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,6,21414747|0386|A716|2025-12-23|net demand for forecast|002728,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,6,21414747|0386|A716|2025-12-23|net demand for forecast|002730,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,36,21414747|0386|A716|2025-12-23|net demand for forecast|002731,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,36,21414747|0386|A716|2025-12-23|net demand for forecast|002732,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,36,21414747|0386|A716|2025-12-23|net demand for forecast|002733,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21414747,A716,36,21414747|0386|A716|2025-12-23|net demand for forecast|002734,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21098519,A716,46,21098519|0386|A716|2025-12-23|net demand for safety|002368,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,13,21121751|0386|A716|2025-12-23|net demand for safety|002461,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,80807089,A716,84,80807089|0386|A716|2025-12-23|net demand for safety|002896,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21098519,A716,39,21098519|0386|A716|2025-12-23|push replenishment|002369,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121751,A716,28,21121751|0386|A716|2025-12-23|push replenishment|002462,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,80807089,A716,343,80807089|0386|A716|2025-12-23|push replenishment|002897,20251223-0386-A716-Train-#1,2025-12-23
2026-01-06,21121756,A715,1,21121756|0386|A715|2025-12-26|net demand for forecast|004790,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,21121756,A715,2,21121756|0386|A715|2025-12-26|net demand for forecast|004795,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,21151196,A715,1,21151196|0386|A715|2025-12-26|net demand for forecast|004941,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,21151196,A715,1,21151196|0386|A715|2025-12-26|net demand for forecast|004945,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,21151196,A715,2,21151196|0386|A715|2025-12-26|net demand for forecast|004948,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,21151196,A715,2,21151196|0386|A715|2025-12-26|net demand for forecast|004955,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807105,A715,1,80807105|0386|A715|2025-12-26|net demand for forecast|005269,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807105,A715,1,80807105|0386|A715|2025-12-26|net demand for forecast|005279,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807105,A715,1,80807105|0386|A715|2025-12-26|net demand for forecast|005280,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807112,A715,2,80807112|0386|A715|2025-12-26|net demand for forecast|005325,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807112,A715,3,80807112|0386|A715|2025-12-26|net demand for forecast|005327,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807112,A715,3,80807112|0386|A715|2025-12-26|net demand for forecast|005331,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80812841,A715,3,80812841|0386|A715|2025-12-26|net demand for forecast|005439,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80812841,A715,3,80812841|0386|A715|2025-12-26|net demand for forecast|005443,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80812841,A715,4,80812841|0386|A715|2025-12-26|net demand for forecast|005452,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80812841,A715,4,80812841|0386|A715|2025-12-26|net demand for forecast|005453,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80812841,A715,4,80812841|0386|A715|2025-12-26|net demand for forecast|005456,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,80807105,A715,34,80807105|0386|A715|2025-12-26|net demand for safety|005282,20251226-0386-A715-Train-#1,2025-12-26
2026-01-06,21113405,A715,1,21113405|0386|A715|2025-12-27|net demand for forecast|005612,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,1,21113405|0386|A715|2025-12-27|net demand for forecast|005614,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,1,21113405|0386|A715|2025-12-27|net demand for forecast|005615,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,1,21113405|0386|A715|2025-12-27|net demand for forecast|005616,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,1,21113405|0386|A715|2025-12-27|net demand for forecast|005617,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,1,21113405|0386|A715|2025-12-27|net demand for forecast|005619,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,2,21113405|0386|A715|2025-12-27|net demand for forecast|005621,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,2,21113405|0386|A715|2025-12-27|net demand for forecast|005622,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,2,21113405|0386|A715|2025-12-27|net demand for forecast|005623,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,2,21113405|0386|A715|2025-12-27|net demand for forecast|005625,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,2,21113405|0386|A715|2025-12-27|net demand for forecast|005626,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,2,21132758|0386|A715|2025-12-27|net demand for forecast|005729,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,2,21132758|0386|A715|2025-12-27|net demand for forecast|005730,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,3,21132758|0386|A715|2025-12-27|net demand for forecast|005731,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,3,21132758|0386|A715|2025-12-27|net demand for forecast|005732,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,3,21132758|0386|A715|2025-12-27|net demand for forecast|005733,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,3,21132758|0386|A715|2025-12-27|net demand for forecast|005734,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,4,21132758|0386|A715|2025-12-27|net demand for forecast|005736,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,4,21132758|0386|A715|2025-12-27|net demand for forecast|005737,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,4,21132758|0386|A715|2025-12-27|net demand for forecast|005739,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,4,21132758|0386|A715|2025-12-27|net demand for forecast|005740,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,4,21132758|0386|A715|2025-12-27|net demand for forecast|005741,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,4,21132758|0386|A715|2025-12-27|net demand for forecast|005742,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21170691,A715,1,21170691|0386|A715|2025-12-27|net demand for forecast|005938,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21170691,A715,1,21170691|0386|A715|2025-12-27|net demand for forecast|005939,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21170691,A715,1,21170691|0386|A715|2025-12-27|net demand for forecast|005940,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21170691,A715,1,21170691|0386|A715|2025-12-27|net demand for forecast|005941,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,1,80804133|0386|A715|2025-12-27|net demand for forecast|006004,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006007,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006008,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006009,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006010,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006011,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006012,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006014,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006016,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006017,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,2,80804133|0386|A715|2025-12-27|net demand for forecast|006018,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006063,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006064,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006065,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006066,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006067,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006069,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,2,80804134|0386|A715|2025-12-27|net demand for forecast|006070,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,3,80804134|0386|A715|2025-12-27|net demand for forecast|006071,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,3,80804134|0386|A715|2025-12-27|net demand for forecast|006073,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,3,80804134|0386|A715|2025-12-27|net demand for forecast|006074,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,3,80804134|0386|A715|2025-12-27|net demand for forecast|006075,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,3,80804134|0386|A715|2025-12-27|net demand for forecast|006076,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006187,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006188,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006189,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006190,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006193,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006194,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006196,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006197,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006198,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006199,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,1,80864470|0386|A715|2025-12-27|net demand for forecast|006201,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21113405,A715,21,21113405|0386|A715|2025-12-27|net demand for safety|005627,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21132758,A715,49,21132758|0386|A715|2025-12-27|net demand for safety|005743,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21170691,A715,5,21170691|0386|A715|2025-12-27|net demand for safety|005942,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,38,80804133|0386|A715|2025-12-27|net demand for safety|006019,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,93,80804134|0386|A715|2025-12-27|net demand for safety|006077,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,30,80864470|0386|A715|2025-12-27|net demand for safety|006202,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80884846,A715,2,80884846|0386|A715|2025-12-27|net demand for safety|006218,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21143110,A715,22,21143110|0386|A715|2025-12-27|push replenishment|005823,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21165946,A715,11,21165946|0386|A715|2025-12-27|push replenishment|005860,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21170691,A715,23,21170691|0386|A715|2025-12-27|push replenishment|005943,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804133,A715,25,80804133|0386|A715|2025-12-27|push replenishment|006020,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80804134,A715,9,80804134|0386|A715|2025-12-27|push replenishment|006078,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80864470,A715,7,80864470|0386|A715|2025-12-27|push replenishment|006203,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,80884846,A715,83,80884846|0386|A715|2025-12-27|push replenishment|006219,20251227-0386-A715-Train-#1,2025-12-27
2026-01-06,21128377,A672,9,21128377|0386|A672|2025-12-29|net demand for forecast|007323,20251229-0386-A672-Train-#1,2025-12-29
2026-01-06,21133312,A672,24,21133312|0386|A672|2025-12-29|net demand for forecast|007415,20251229-0386-A672-Train-#1,2025-12-29
2026-01-06,21422791,A672,1,21422791|0386|A672|2025-12-29|net demand for forecast|007610,20251229-0386-A672-Train-#1,2025-12-29
2026-01-06,21128377,A680,1,21128377|0386|A680|2025-12-29|net demand for forecast|007339,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,21128377,A680,1,21128377|0386|A680|2025-12-29|net demand for forecast|007342,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,21128377,A680,1,21128377|0386|A680|2025-12-29|net demand for forecast|007343,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,21422791,A680,2,21422791|0386|A680|2025-12-29|net demand for forecast|007638,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,21133312,A680,70,21133312|0386|A680|2025-12-29|net demand for safety|007456,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,21162696,A680,2,21162696|0386|A680|2025-12-29|net demand for safety|007573,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,80807113,A680,128,80807113|0386|A680|2025-12-29|push replenishment|007877,20251229-0386-A680-Train-#1,2025-12-29
2026-01-06,21377504,A672,5,21377504|0386|A672|2025-12-30|net demand for normal|008626,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,25,21132758|0386|A672|2025-12-30|net demand for forecast|008090,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,25,21132758|0386|A672|2025-12-30|net demand for forecast|008092,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,25,21132758|0386|A672|2025-12-30|net demand for forecast|008093,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,25,21132758|0386|A672|2025-12-30|net demand for forecast|008094,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,25,21132758|0386|A672|2025-12-30|net demand for forecast|008095,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,25,21132758|0386|A672|2025-12-30|net demand for forecast|008096,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,31,21132758|0386|A672|2025-12-30|net demand for forecast|008097,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,31,21132758|0386|A672|2025-12-30|net demand for forecast|008098,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,31,21132758|0386|A672|2025-12-30|net demand for forecast|008100,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21132758,A672,31,21132758|0386|A672|2025-12-30|net demand for forecast|008101,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008194,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008195,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008196,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008197,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008198,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008199,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008200,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008201,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008203,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008204,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21137866,A672,1,21137866|0386|A672|2025-12-30|net demand for forecast|008205,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,17,21148509|0386|A672|2025-12-30|net demand for forecast|008431,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,17,21148509|0386|A672|2025-12-30|net demand for forecast|008432,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,17,21148509|0386|A672|2025-12-30|net demand for forecast|008433,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,17,21148509|0386|A672|2025-12-30|net demand for forecast|008434,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,17,21148509|0386|A672|2025-12-30|net demand for forecast|008435,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,26,21148509|0386|A672|2025-12-30|net demand for forecast|008436,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,26,21148509|0386|A672|2025-12-30|net demand for forecast|008437,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,26,21148509|0386|A672|2025-12-30|net demand for forecast|008438,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,26,21148509|0386|A672|2025-12-30|net demand for forecast|008439,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,26,21148509|0386|A672|2025-12-30|net demand for forecast|008440,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,27,21148509|0386|A672|2025-12-30|net demand for forecast|008441,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21148509,A672,27,21148509|0386|A672|2025-12-30|net demand for forecast|008442,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21377504,A672,5,21377504|0386|A672|2025-12-30|net demand for forecast|008612,20251230-0386-A672-Train-#1,2025-12-30
2026-01-06,21377504,A672,5,21377504|0386|A672|2025-12-30|net demand for forecast|008613,20251230-0386-A672-Train-#1,2025-12-30
