date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-01-13,21132758,A716,3,21132758|0386|A716|2025-12-30|net demand for forecast|008162,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21132758,A716,3,21132758|0386|A716|2025-12-30|net demand for forecast|008164,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21132758,A716,3,21132758|0386|A716|2025-12-30|net demand for forecast|008165,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008256,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008257,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008258,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008259,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008260,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008261,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008262,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008263,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008264,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008265,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008266,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008268,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008269,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008270,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008271,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008272,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,1,21137866|0386|A716|2025-12-30|net demand for forecast|008273,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008349,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008350,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008351,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008352,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008354,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008355,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008356,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008357,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008358,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008359,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008361,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008362,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008363,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008365,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008366,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,1,21143102|0386|A716|2025-12-30|net demand for forecast|008367,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,2,21148509|0386|A716|2025-12-30|net demand for forecast|008499,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,2,21148509|0386|A716|2025-12-30|net demand for forecast|008500,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,2,21148509|0386|A716|2025-12-30|net demand for forecast|008501,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,2,21148509|0386|A716|2025-12-30|net demand for forecast|008502,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,2,21148509|0386|A716|2025-12-30|net demand for forecast|008503,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,3,21148509|0386|A716|2025-12-30|net demand for forecast|008504,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,3,21148509|0386|A716|2025-12-30|net demand for forecast|008505,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,3,21148509|0386|A716|2025-12-30|net demand for forecast|008506,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,3,21148509|0386|A716|2025-12-30|net demand for forecast|008507,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,3,21148509|0386|A716|2025-12-30|net demand for forecast|008508,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,3,21148509|0386|A716|2025-12-30|net demand for forecast|008509,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008510,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008511,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008512,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008513,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008514,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008515,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,4,21148509|0386|A716|2025-12-30|net demand for forecast|008516,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008781,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008782,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008783,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008784,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008785,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008786,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008787,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008788,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008789,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008790,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008791,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008792,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008793,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008794,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008795,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008796,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008797,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008798,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,1,80804136|0386|A716|2025-12-30|net demand for forecast|008799,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,2,80812845|0386|A716|2025-12-30|net demand for forecast|008937,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008938,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008939,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008940,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008941,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008942,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008943,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008944,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008945,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008946,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,3,80812845|0386|A716|2025-12-30|net demand for forecast|008947,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008948,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008949,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008950,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008951,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008952,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008953,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008954,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,4,80812845|0386|A716|2025-12-30|net demand for forecast|008955,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21132758,A716,5,21132758|0386|A716|2025-12-30|net demand for safety|008166,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,145,21137866|0386|A716|2025-12-30|net demand for safety|008274,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,4,21143102|0386|A716|2025-12-30|net demand for safety|008368,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21148509,A716,59,21148509|0386|A716|2025-12-30|net demand for safety|008518,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,143,80804136|0386|A716|2025-12-30|net demand for safety|008800,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804138,A716,11,80804138|0386|A716|2025-12-30|net demand for safety|008833,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,117,80812845|0386|A716|2025-12-30|net demand for safety|008956,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21137866,A716,53,21137866|0386|A716|2025-12-30|push replenishment|008275,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21143102,A716,37,21143102|0386|A716|2025-12-30|push replenishment|008369,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804136,A716,58,80804136|0386|A716|2025-12-30|push replenishment|008801,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80804138,A716,24,80804138|0386|A716|2025-12-30|push replenishment|008834,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,80812845,A716,97,80812845|0386|A716|2025-12-30|push replenishment|008957,20251230-0386-A716-Train-#1,2025-12-30
2026-01-13,21121756,A715,1,21121756|0386|A715|2026-01-01|net demand for normal|010204,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21113405,A715,1,21113405|0386|A715|2026-01-02|net demand for normal|011040,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21315352,A715,1,21315352|0386|A715|2026-01-01|net demand for forecast|010496,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80795932,A715,1,80795932|0386|A715|2026-01-01|net demand for forecast|010655,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80795932,A715,1,80795932|0386|A715|2026-01-01|net demand for forecast|010661,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80804135,A715,1,80804135|0386|A715|2026-01-01|net demand for forecast|010741,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80804135,A715,1,80804135|0386|A715|2026-01-01|net demand for forecast|010744,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80804135,A715,1,80804135|0386|A715|2026-01-01|net demand for forecast|010745,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21132758,A715,2,21132758|0386|A715|2026-01-02|net demand for forecast|011181,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21132758,A715,3,21132758|0386|A715|2026-01-02|net demand for forecast|011185,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21132758,A715,3,21132758|0386|A715|2026-01-02|net demand for forecast|011186,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21304907,A715,1,21304907|0386|A715|2026-01-02|net demand for forecast|011366,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21304907,A715,2,21304907|0386|A715|2026-01-02|net demand for forecast|011377,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80807120,A715,1,80807120|0386|A715|2026-01-02|net demand for forecast|011545,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80807120,A715,1,80807120|0386|A715|2026-01-02|net demand for forecast|011547,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80807120,A715,1,80807120|0386|A715|2026-01-02|net demand for forecast|011551,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80807120,A715,1,80807120|0386|A715|2026-01-02|net demand for forecast|011554,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80885920,A715,2,80885920|0386|A715|2026-01-02|net demand for forecast|011691,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80885920,A715,3,80885920|0386|A715|2026-01-02|net demand for forecast|011694,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21315352,A715,15,21315352|0386|A715|2026-01-01|net demand for safety|010499,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80793613,A715,4,80793613|0386|A715|2026-01-01|net demand for safety|010612,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80885920,A715,40,80885920|0386|A715|2026-01-02|net demand for safety|011703,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21315352,A715,24,21315352|0386|A715|2026-01-01|push replenishment|010500,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,21113405,A715,33,21113405|0386|A715|2026-01-02|push replenishment|011042,20260102-0386-A715-Train-#1,2026-01-02
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for normal|012217,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,1,21151196|0386|A715|2026-01-03|net demand for forecast|011936,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,1,21151196|0386|A715|2026-01-03|net demand for forecast|011937,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,1,21151196|0386|A715|2026-01-03|net demand for forecast|011938,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,1,21151196|0386|A715|2026-01-03|net demand for forecast|011939,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,1,21151196|0386|A715|2026-01-03|net demand for forecast|011940,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,1,21151196|0386|A715|2026-01-03|net demand for forecast|011941,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011942,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011943,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011944,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011945,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011946,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011948,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011949,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,2,21151196|0386|A715|2026-01-03|net demand for forecast|011950,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012116,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012117,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012118,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012119,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012120,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012121,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012123,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012124,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,1,21434954|0386|A715|2026-01-03|net demand for forecast|012126,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,2,21434954|0386|A715|2026-01-03|net demand for forecast|012127,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012204,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012205,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012206,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012207,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012210,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012211,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012213,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,1,80804703|0386|A715|2026-01-03|net demand for forecast|012214,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,2,80804703|0386|A715|2026-01-03|net demand for forecast|012216,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,2,80848023|0386|A715|2026-01-03|net demand for forecast|012446,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,4,80848023|0386|A715|2026-01-03|net demand for forecast|012447,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,4,80848023|0386|A715|2026-01-03|net demand for forecast|012448,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,4,80848023|0386|A715|2026-01-03|net demand for forecast|012449,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,4,80848023|0386|A715|2026-01-03|net demand for forecast|012450,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,4,80848023|0386|A715|2026-01-03|net demand for forecast|012451,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,4,80848023|0386|A715|2026-01-03|net demand for forecast|012452,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,5,80848023|0386|A715|2026-01-03|net demand for forecast|012453,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,5,80848023|0386|A715|2026-01-03|net demand for forecast|012454,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,5,80848023|0386|A715|2026-01-03|net demand for forecast|012455,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,5,80848023|0386|A715|2026-01-03|net demand for forecast|012457,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,5,80848023|0386|A715|2026-01-03|net demand for forecast|012458,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,6,80848023|0386|A715|2026-01-03|net demand for forecast|012459,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,6,80848023|0386|A715|2026-01-03|net demand for forecast|012460,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21103371,A715,18,21103371|0386|A715|2026-01-03|net demand for safety|011766,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,22,21151196|0386|A715|2026-01-03|net demand for safety|011951,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,17,21434954|0386|A715|2026-01-03|net demand for safety|012128,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,18,80804703|0386|A715|2026-01-03|net demand for safety|012218,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80807092,A715,25,80807092|0386|A715|2026-01-03|net demand for safety|012305,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,136,80848023|0386|A715|2026-01-03|net demand for safety|012461,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21127730,A715,95,21127730|0386|A715|2026-01-03|push replenishment|011841,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21151196,A715,9,21151196|0386|A715|2026-01-03|push replenishment|011952,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21434954,A715,38,21434954|0386|A715|2026-01-03|push replenishment|012129,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80804703,A715,455,80804703|0386|A715|2026-01-03|push replenishment|012219,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80807092,A715,76,80807092|0386|A715|2026-01-03|push replenishment|012306,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,80848023,A715,58,80848023|0386|A715|2026-01-03|push replenishment|012462,20260103-0386-A715-Train-#1,2026-01-03
2026-01-13,21132988,A672,16,21132988|0386|A672|2026-01-05|net demand for forecast|013698,20260105-0386-A672-Train-#1,2026-01-05
2026-01-13,21141769,A672,9,21141769|0386|A672|2026-01-05|net demand for forecast|013834,20260105-0386-A672-Train-#1,2026-01-05
2026-01-13,21141769,A672,9,21141769|0386|A672|2026-01-05|net demand for forecast|013835,20260105-0386-A672-Train-#1,2026-01-05
2026-01-13,21141769,A672,9,21141769|0386|A672|2026-01-05|net demand for forecast|013836,20260105-0386-A672-Train-#1,2026-01-05
