date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2025-12-20,21291975,0386,A668,3,21291975|0386|A668|2025-12-20|net demand for normal|000800,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,6,21366842|0386|A668|2025-12-20|net demand for normal|000858,2025-12-20,2025-12-26,delivery_shipment
2025-12-20,21376841,0386,A668,7,21376841|0386|A668|2025-12-20|net demand for normal|000944,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,33,21416910|0386|A668|2025-12-20|net demand for normal|000959,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,5,21128067|0386|A668|2025-12-20|net demand for forecast|000743,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,5,21128067|0386|A668|2025-12-20|net demand for forecast|000744,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000745,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000746,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000747,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000748,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000749,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000750,2025-12-20,2025-12-26,delivery_shipment
2025-12-20,21128067,0386,A668,11,21128067|0386|A668|2025-12-20|net demand for forecast|000751,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,17,21128067|0386|A668|2025-12-20|net demand for forecast|000752,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,4,21366842|0386|A668|2025-12-20|net demand for forecast|000848,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,4,21366842|0386|A668|2025-12-20|net demand for forecast|000849,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,9,21366842|0386|A668|2025-12-20|net demand for forecast|000850,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,9,21366842|0386|A668|2025-12-20|net demand for forecast|000851,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,9,21366842|0386|A668|2025-12-20|net demand for forecast|000852,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,9,21366842|0386|A668|2025-12-20|net demand for forecast|000853,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,9,21366842|0386|A668|2025-12-20|net demand for forecast|000854,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,9,21366842|0386|A668|2025-12-20|net demand for forecast|000855,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,10,21366842|0386|A668|2025-12-20|net demand for forecast|000856,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21366842,0386,A668,10,21366842|0386|A668|2025-12-20|net demand for forecast|000857,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,12,21416910|0386|A668|2025-12-20|net demand for forecast|000949,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,12,21416910|0386|A668|2025-12-20|net demand for forecast|000950,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,13,21416910|0386|A668|2025-12-20|net demand for forecast|000951,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000952,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000953,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000954,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000955,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000956,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000957,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,26,21416910|0386|A668|2025-12-20|net demand for forecast|000958,2025-12-20,2025-12-26,delivery_shipment
2025-12-20,21128067,0386,A668,122,21128067|0386|A668|2025-12-20|net demand for safety|000753,2025-12-20,2025-12-26,delivery_shipment
2025-12-20,21366842,0386,A668,10,21366842|0386|A668|2025-12-20|net demand for safety|000859,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,29,21416910|0386|A668|2025-12-20|net demand for safety|000960,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21128067,0386,A668,143,21128067|0386|A668|2025-12-20|push replenishment|000754,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21416910,0386,A668,3,21416910|0386|A668|2025-12-20|push replenishment|000961,2025-12-20,2025-12-25,delivery_shipment
2025-12-20,21291975,0386,A672,5,21291975|0386|A672|2025-12-20|net demand for normal|000801,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,172,21366842|0386|A672|2025-12-20|net demand for normal|000872,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,33,21416910|0386|A672|2025-12-20|net demand for normal|000974,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000860,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000861,2025-12-20,2025-12-28,delivery_shipment
2025-12-20,21366842,0386,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000862,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,40,21366842|0386|A672|2025-12-20|net demand for forecast|000863,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000864,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000865,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000866,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,93,21366842|0386|A672|2025-12-20|net demand for forecast|000867,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000868,2025-12-20,2025-12-28,delivery_shipment
2025-12-20,21366842,0386,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000869,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21366842,0386,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000870,2025-12-20,2025-12-28,delivery_shipment
2025-12-20,21366842,0386,A672,94,21366842|0386|A672|2025-12-20|net demand for forecast|000871,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000962,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000963,2025-12-20,2025-12-28,delivery_shipment
2025-12-20,21416910,0386,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000964,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,15,21416910|0386|A672|2025-12-20|net demand for forecast|000965,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,16,21416910|0386|A672|2025-12-20|net demand for forecast|000966,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000967,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000968,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000969,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000970,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000971,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000972,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21416910,0386,A672,32,21416910|0386|A672|2025-12-20|net demand for forecast|000973,2025-12-20,2025-12-27,delivery_shipment
2025-12-20,21128067,0386,A672,50,21128067|0386|A672|2025-12-20|net demand for safety|000756,2025-12-20,2025-12-27,delivery_shipment
