transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21132758|0386|A716|2026-01-08|net demand for forecast|017892_transit_20260108-0386-A716-Train-#1,2026-01-22,21132758,0386,A716,2026-01-08,2026-01-23,1,21132758|0386|A716|2026-01-08|net demand for forecast|017892,20260108-0386-A716-Train-#1
80793615|0386|A716|2026-01-08|net demand for forecast|018279_transit_20260108-0386-A716-Train-#1,2026-01-22,80793615,0386,A716,2026-01-08,2026-01-23,1,80793615|0386|A716|2026-01-08|net demand for forecast|018279,20260108-0386-A716-Train-#1
80793615|0386|A716|2026-01-08|net demand for forecast|018282_transit_20260108-0386-A716-Train-#1,2026-01-22,80793615,0386,A716,2026-01-08,2026-01-23,1,80793615|0386|A716|2026-01-08|net demand for forecast|018282,20260108-0386-A716-Train-#1
80793615|0386|A716|2026-01-08|net demand for forecast|018288_transit_20260108-0386-A716-Train-#1,2026-01-22,80793615,0386,A716,2026-01-08,2026-01-23,1,80793615|0386|A716|2026-01-08|net demand for forecast|018288,20260108-0386-A716-Train-#1
80804701|0386|A716|2026-01-08|net demand for forecast|018554_transit_20260108-0386-A716-Train-#1,2026-01-22,80804701,0386,A716,2026-01-08,2026-01-23,2,80804701|0386|A716|2026-01-08|net demand for forecast|018554,20260108-0386-A716-Train-#1
80804701|0386|A716|2026-01-08|net demand for forecast|018564_transit_20260108-0386-A716-Train-#1,2026-01-22,80804701,0386,A716,2026-01-08,2026-01-23,2,80804701|0386|A716|2026-01-08|net demand for forecast|018564,20260108-0386-A716-Train-#1
80804701|0386|A716|2026-01-08|net demand for forecast|018566_transit_20260108-0386-A716-Train-#1,2026-01-22,80804701,0386,A716,2026-01-08,2026-01-23,2,80804701|0386|A716|2026-01-08|net demand for forecast|018566,20260108-0386-A716-Train-#1
80804701|0386|A716|2026-01-08|net demand for forecast|018569_transit_20260108-0386-A716-Train-#1,2026-01-22,80804701,0386,A716,2026-01-08,2026-01-23,3,80804701|0386|A716|2026-01-08|net demand for forecast|018569,20260108-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019334_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019334,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019335_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019335,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019336_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019336,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019337_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019337,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019338_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019338,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019339_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019339,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019340_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019340,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019341_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019341,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019342_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019342,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019343_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019343,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019344_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019344,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019345_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019345,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019346_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019346,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019347_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019347,20260109-0386-A716-Train-#1
21137866|0386|A716|2026-01-09|net demand for forecast|019348_transit_20260109-0386-A716-Train-#1,2026-01-22,21137866,0386,A716,2026-01-09,2026-01-23,1,21137866|0386|A716|2026-01-09|net demand for forecast|019348,20260109-0386-A716-Train-#1
