date,material,location,quantity
2026-01-06,21029016,A668,44
2026-01-06,21029016,A672,238
2026-01-06,21029016,A673,112
2026-01-06,21029016,A680,16
2026-01-06,21029016,A715,6
2026-01-06,21029016,A716,0
2026-01-06,21029016,C810,5
2026-01-06,21029016,C816,76
2026-01-06,21029016,C819,5
2026-01-06,21029016,C937,16
2026-01-06,21029016,D767,10
2026-01-06,21029016,E556,30
2026-01-06,21029016,E564,16
2026-01-06,21029016,E568,4
2026-01-06,21029016,E569,13
2026-01-06,21098519,A668,257
2026-01-06,21098519,A672,816
2026-01-06,21098519,A673,767
2026-01-06,21098519,A680,159
2026-01-06,21098519,A715,139
2026-01-06,21098519,A716,121
2026-01-06,21098519,C810,298
2026-01-06,21098519,C816,1030
2026-01-06,21098519,C819,0
2026-01-06,21098519,C937,43
2026-01-06,21098519,D191,2
2026-01-06,21098519,D767,23
2026-01-06,21098519,D901,109
2026-01-06,21098519,E556,0
2026-01-06,21098519,E564,29
2026-01-06,21098519,E568,3
2026-01-06,21098519,E569,7
2026-01-06,21103371,A668,278
2026-01-06,21103371,A672,519
2026-01-06,21103371,A673,627
2026-01-06,21103371,A680,175
2026-01-06,21103371,A715,96
2026-01-06,21103371,A716,55
2026-01-06,21103371,C563,40
2026-01-06,21103371,C810,97
2026-01-06,21103371,C816,473
2026-01-06,21103371,C937,42
2026-01-06,21103371,D191,2
2026-01-06,21103371,D767,14
2026-01-06,21103371,D901,115
2026-01-06,21103371,E295,176
2026-01-06,21103371,E564,13
2026-01-06,21103371,E568,2
2026-01-06,21103371,E569,10
2026-01-06,21103372,A668,361
2026-01-06,21103372,A672,848
2026-01-06,21103372,A673,928
2026-01-06,21103372,A680,230
2026-01-06,21103372,A715,101
2026-01-06,21103372,A716,71
2026-01-06,21103372,C810,266
2026-01-06,21103372,C816,383
2026-01-06,21103372,C819,0
2026-01-06,21103372,C937,33
2026-01-06,21103372,D191,2
2026-01-06,21103372,D767,34
2026-01-06,21103372,D901,196
2026-01-06,21103372,E556,36
2026-01-06,21103372,E564,19
2026-01-06,21103372,E568,3
2026-01-06,21103372,E569,12
2026-01-06,21113405,A668,82
2026-01-06,21113405,A672,158
2026-01-06,21113405,A673,131
2026-01-06,21113405,A680,38
2026-01-06,21113405,A715,33
2026-01-06,21113405,A716,0
2026-01-06,21113405,C810,14
2026-01-06,21113405,C816,184
2026-01-06,21113405,C819,0
2026-01-06,21113405,C937,5
2026-01-06,21113405,D767,39
2026-01-06,21113405,D901,13
2026-01-06,21113405,E556,0
2026-01-06,21113405,E564,0
2026-01-06,21113405,E568,0
2026-01-06,21113405,E569,3
2026-01-06,21118864,A668,110
2026-01-06,21118864,A672,139
2026-01-06,21118864,A673,561
2026-01-06,21118864,A680,59
2026-01-06,21118864,A715,15
2026-01-06,21118864,A716,3
2026-01-06,21118864,C816,147
2026-01-06,21118864,C937,1
2026-01-06,21118864,D767,2
2026-01-06,21118864,D901,1
2026-01-06,21118864,E564,0
2026-01-06,21118867,A668,0
2026-01-06,21118867,A672,0
2026-01-06,21118867,A673,0
2026-01-06,21118867,A680,0
2026-01-06,21118867,A715,0
2026-01-06,21118867,A716,0
2026-01-06,21118867,C810,0
2026-01-06,21118867,C816,0
2026-01-06,21118867,C819,3
2026-01-06,21118867,C937,2
2026-01-06,21118867,D767,0
2026-01-06,21118867,D901,0
2026-01-06,21118867,E556,1
2026-01-06,21118867,E564,0
2026-01-06,21118867,E568,1
2026-01-06,21118867,E569,1
2026-01-06,21121751,A668,30
2026-01-06,21121751,A672,197
2026-01-06,21121751,A673,343
2026-01-06,21121751,A680,70
2026-01-06,21121751,A715,7
2026-01-06,21121751,A716,54
2026-01-06,21121751,C816,242
2026-01-06,21121751,C819,0
2026-01-06,21121751,D767,26
2026-01-06,21121751,D901,29
2026-01-06,21121751,E556,0
2026-01-06,21121751,E564,0
2026-01-06,21121752,A668,5
2026-01-06,21121752,A672,0
2026-01-06,21121752,A673,93
2026-01-06,21121752,A680,0
2026-01-06,21121752,A715,2
2026-01-06,21121752,A716,3
2026-01-06,21121752,C816,137
2026-01-06,21121752,C819,0
2026-01-06,21121752,D767,9
2026-01-06,21121752,E556,0
2026-01-06,21121752,E564,2
2026-01-06,21121756,A668,77
2026-01-06,21121756,A672,117
2026-01-06,21121756,A673,113
2026-01-06,21121756,A680,36
2026-01-06,21121756,A715,38
2026-01-06,21121756,A716,0
2026-01-06,21121756,C810,0
2026-01-06,21121756,C816,0
2026-01-06,21121756,C819,0
2026-01-06,21121756,C937,3
2026-01-06,21121756,D767,36
2026-01-06,21121756,D901,11
2026-01-06,21121756,E556,0
2026-01-06,21121756,E564,0
2026-01-06,21121756,E568,0
