date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-31,21291975,A715,2,21291975|0386|A715|2025-12-20|net demand for normal|000804,20251220-0386-A715-Train-#1,2025-12-20
2025-12-31,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000906,20251220-0386-A715-Train-#1,2025-12-20
2025-12-31,21442422,A715,73,21442422|0386|A715|2025-12-20|net demand for forecast|001032,20251220-0386-A715-Train-#1,2025-12-20
2025-12-31,21428668,A715,42,21428668|0386|A715|2025-12-21|net demand for normal|001493,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21442422,A715,3,21442422|0386|A715|2025-12-21|net demand for normal|001547,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001263,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001264,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001265,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001266,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001267,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001268,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001269,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21165946,A715,1,21165946|0386|A715|2025-12-21|net demand for forecast|001271,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001380,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001381,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001383,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001384,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001385,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001386,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001387,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21170683,A715,1,21170683|0386|A715|2025-12-21|net demand for forecast|001388,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21428668,A715,5,21428668|0386|A715|2025-12-21|net demand for forecast|001480,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21428668,A715,10,21428668|0386|A715|2025-12-21|net demand for forecast|001481,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21428668,A715,10,21428668|0386|A715|2025-12-21|net demand for forecast|001482,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21428668,A715,10,21428668|0386|A715|2025-12-21|net demand for forecast|001483,20251221-0386-A715-Train-#1,2025-12-21
2025-12-31,21428668,A715,10,21428668|0386|A715|2025-12-21|net demand for forecast|001484,20251221-0386-A715-Train-#1,2025-12-21
