date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-01-05,21442422,A716,5,21442422|0386|A716|2025-12-21|net demand for normal|001548,20251221-0386-A716-Train-#1,2025-12-21
2026-01-05,21165946,A716,2,21165946|0386|A716|2025-12-21|net demand for forecast|001276,20251221-0386-A716-Train-#1,2025-12-21
2026-01-05,21165946,A716,5,21165946|0386|A716|2025-12-21|net demand for forecast|001286,20251221-0386-A716-Train-#1,2025-12-21
2026-01-05,21428668,A716,8,21428668|0386|A716|2025-12-21|net demand for forecast|001503,20251221-0386-A716-Train-#1,2025-12-21
2026-01-05,21307836,A716,2,21307836|0386|A716|2025-12-22|net demand for normal|002082,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21377091,A716,11,21377091|0386|A716|2025-12-22|net demand for normal|002217,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21419490,A716,20,21419490|0386|A716|2025-12-22|net demand for normal|002262,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21428668,A716,3,21428668|0386|A716|2025-12-22|net demand for normal|002301,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21442422,A716,2,21442422|0386|A716|2025-12-22|net demand for normal|002331,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,2,21139445|0386|A716|2025-12-22|net demand for forecast|001661,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001664,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001665,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001666,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001667,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001668,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001669,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001670,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001671,20251222-0386-A716-Train-#1,2025-12-22
2026-01-05,21139445,A716,3,21139445|0386|A716|2025-12-22|net demand for forecast|001672,20251222-0386-A716-Train-#1,2025-12-22
