date,material,location,quantity
2025-12-28,21029016,A668,69
2025-12-28,21029016,A672,371
2025-12-28,21029016,A673,190
2025-12-28,21029016,A680,58
2025-12-28,21029016,A715,16
2025-12-28,21029016,A716,18
2025-12-28,21029016,C810,5
2025-12-28,21029016,C816,134
2025-12-28,21029016,C819,7
2025-12-28,21029016,C937,27
2025-12-28,21029016,D767,22
2025-12-28,21029016,E556,66
2025-12-28,21029016,E564,37
2025-12-28,21029016,E568,4
2025-12-28,21029016,E569,18
2025-12-28,21098519,A668,363
2025-12-28,21098519,A672,1126
2025-12-28,21098519,A673,1007
2025-12-28,21098519,A680,232
2025-12-28,21098519,A715,107
2025-12-28,21098519,A716,88
2025-12-28,21098519,C810,301
2025-12-28,21098519,C816,769
2025-12-28,21098519,C819,0
2025-12-28,21098519,C937,73
2025-12-28,21098519,D191,2
2025-12-28,21098519,D767,32
2025-12-28,21098519,D901,185
2025-12-28,21098519,E556,25
2025-12-28,21098519,E564,38
2025-12-28,21098519,E568,3
2025-12-28,21098519,E569,9
2025-12-28,21103371,A668,391
2025-12-28,21103371,A672,656
2025-12-28,21103371,A673,691
2025-12-28,21103371,A680,207
2025-12-28,21103371,A715,88
2025-12-28,21103371,A716,81
2025-12-28,21103371,C563,5
2025-12-28,21103371,C810,185
2025-12-28,21103371,C816,486
2025-12-28,21103371,C937,48
2025-12-28,21103371,D191,2
2025-12-28,21103371,D767,20
2025-12-28,21103371,D901,172
2025-12-28,21103371,E295,162
2025-12-28,21103371,E564,16
2025-12-28,21103371,E568,2
2025-12-28,21103371,E569,10
2025-12-28,21103372,A668,303
2025-12-28,21103372,A672,702
2025-12-28,21103372,A673,861
2025-12-28,21103372,A680,175
2025-12-28,21103372,A715,139
2025-12-28,21103372,A716,88
2025-12-28,21103372,C810,303
2025-12-28,21103372,C816,257
2025-12-28,21103372,C819,0
2025-12-28,21103372,C937,37
2025-12-28,21103372,D191,2
2025-12-28,21103372,D767,50
2025-12-28,21103372,D901,251
2025-12-28,21103372,E556,86
2025-12-28,21103372,E564,33
2025-12-28,21103372,E568,3
2025-12-28,21103372,E569,17
2025-12-28,21113405,A668,20
2025-12-28,21113405,A672,0
2025-12-28,21113405,A673,0
2025-12-28,21113405,A680,0
2025-12-28,21113405,A715,0
2025-12-28,21113405,A716,0
2025-12-28,21113405,C810,2
2025-12-28,21113405,C816,118
2025-12-28,21113405,C819,0
2025-12-28,21113405,C937,0
2025-12-28,21113405,D767,0
2025-12-28,21113405,D901,0
2025-12-28,21113405,E556,1
2025-12-28,21113405,E564,0
2025-12-28,21113405,E568,1
2025-12-28,21113405,E569,0
2025-12-28,21118864,A668,9
2025-12-28,21118864,A672,10
2025-12-28,21118864,A673,41
2025-12-28,21118864,A680,7
2025-12-28,21118864,A715,1
2025-12-28,21118864,A716,3
2025-12-28,21118864,C816,151
2025-12-28,21118864,C937,1
2025-12-28,21118864,D767,2
2025-12-28,21118864,D901,1
2025-12-28,21118864,E564,0
2025-12-28,21118867,A668,0
2025-12-28,21118867,A672,0
2025-12-28,21118867,A673,8
2025-12-28,21118867,A680,0
2025-12-28,21118867,A715,0
2025-12-28,21118867,A716,0
2025-12-28,21118867,C810,0
2025-12-28,21118867,C816,0
2025-12-28,21118867,C819,3
2025-12-28,21118867,C937,2
2025-12-28,21118867,D767,0
2025-12-28,21118867,D901,2
2025-12-28,21118867,E556,1
2025-12-28,21118867,E564,0
2025-12-28,21118867,E568,1
2025-12-28,21118867,E569,1
2025-12-28,21121751,A668,4
2025-12-28,21121751,A672,49
2025-12-28,21121751,A673,440
2025-12-28,21121751,A680,8
2025-12-28,21121751,A715,5
2025-12-28,21121751,A716,9
2025-12-28,21121751,C816,389
2025-12-28,21121751,C819,5
2025-12-28,21121751,D767,9
2025-12-28,21121751,D901,29
2025-12-28,21121751,E556,2
2025-12-28,21121751,E564,0
2025-12-28,21121752,A668,5
2025-12-28,21121752,A672,27
2025-12-28,21121752,A673,3
2025-12-28,21121752,A680,0
2025-12-28,21121752,A715,2
2025-12-28,21121752,A716,3
2025-12-28,21121752,C816,15
2025-12-28,21121752,C819,3
2025-12-28,21121752,D767,6
2025-12-28,21121752,E556,0
2025-12-28,21121752,E564,2
2025-12-28,21121756,A668,0
2025-12-28,21121756,A672,0
2025-12-28,21121756,A673,0
2025-12-28,21121756,A680,0
2025-12-28,21121756,A715,1
2025-12-28,21121756,A716,1
2025-12-28,21121756,C810,2
2025-12-28,21121756,C816,107
2025-12-28,21121756,C819,0
2025-12-28,21121756,C937,0
2025-12-28,21121756,D767,0
2025-12-28,21121756,D901,0
2025-12-28,21121756,E556,0
2025-12-28,21121756,E564,0
2025-12-28,21121756,E568,0
2025-12-28,21121756,E569,0
2025-12-28,21127730,A668,65
2025-12-28,21127730,A672,0
2025-12-28,21127730,A673,95
2025-12-28,21127730,A680,35
2025-12-28,21127730,A715,15
2025-12-28,21127730,A716,20
2025-12-28,21127730,C563,37
2025-12-28,21127730,C810,282
2025-12-28,21127730,C816,261
2025-12-28,21127730,C937,4
2025-12-28,21127730,D901,21
2025-12-28,21127730,E295,193
2025-12-28,21127730,E568,0
2025-12-28,21127799,A672,1748
2025-12-28,21127799,A673,196
2025-12-28,21127799,C816,145
2025-12-28,21127799,E556,153
2025-12-28,21127800,A672,1792
2025-12-28,21127800,A673,201
2025-12-28,21127800,C816,145
2025-12-28,21127800,E556,149
2025-12-28,21128067,A668,315
2025-12-28,21128067,A672,760
2025-12-28,21128067,A673,246
2025-12-28,21128067,A680,105
2025-12-28,21128067,A715,30
2025-12-28,21128067,A716,77
2025-12-28,21128067,C563,33
2025-12-28,21128067,C810,52
2025-12-28,21128067,C816,455
2025-12-28,21128067,C819,0
2025-12-28,21128067,C937,20
2025-12-28,21128067,D767,46
2025-12-28,21128067,D901,11
2025-12-28,21128067,E556,7
2025-12-28,21128067,E564,9
2025-12-28,21128067,E568,9
