date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001693,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001694,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001695,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001696,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001697,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001698,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001699,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,10,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001700,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,12,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001701,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,24,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001702,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,25,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001703,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,25,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001704,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,25,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001705,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,25,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001706,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,25,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001707,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,31,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001708,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,31,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001709,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,32,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001710,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,32,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001711,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,32,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001712,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,32,21139445|0386|C816|2025-12-22|net demand for net demand for forecast|001713,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,3,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002093,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,4,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002094,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,4,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002095,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,4,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002096,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,4,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002097,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,4,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002099,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,4,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002100,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,5,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002101,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,5,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002102,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,5,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002103,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,5,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002104,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,6,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002106,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,10,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002108,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,10,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002109,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,10,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002110,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,11,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002112,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,16,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002113,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,16,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002114,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,16,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002115,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,16,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002116,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,16,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002117,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,17,21307836|0386|C816|2025-12-22|net demand for net demand for forecast|002118,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,17,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002270,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,30,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002271,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,34,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002272,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,43,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002273,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,106,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002274,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,106,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002275,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,106,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002276,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,106,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002277,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,107,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002278,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,107,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002279,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,110,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002280,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,111,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002281,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,111,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002282,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,111,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002283,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,111,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002284,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,111,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002285,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,199,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002286,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,199,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002287,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,199,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002288,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,200,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002289,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,200,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002290,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,256,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002291,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,256,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002292,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,256,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002293,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,256,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002294,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21419490,C816,256,21419490|0386|C816|2025-12-22|net demand for net demand for forecast|002295,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,5,21139445|0386|C816|2025-12-22|net demand for net demand for net demand for forecast|001715,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,5,21139445|0386|C816|2025-12-22|net demand for net demand for net demand for forecast|001716,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,5,21139445|0386|C816|2025-12-22|net demand for net demand for net demand for forecast|001717,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,132,21139445|0386|C816|2025-12-22|net demand for safety|001725,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21143110,C816,57,21143110|0386|C816|2025-12-22|net demand for safety|001857,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21165868,C816,20,21165868|0386|C816|2025-12-22|net demand for safety|001904,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21165946,C816,34,21165946|0386|C816|2025-12-22|net demand for safety|002019,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,51,21307836|0386|C816|2025-12-22|net demand for safety|002125,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,67,21139445|0386|C816|2025-12-22|net demand for net demand for safety|001722,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,212,21139445|0386|C816|2025-12-22|net demand for net demand for safety|001723,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21143110,C816,1,21143110|0386|C816|2025-12-22|net demand for net demand for safety|001856,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21165946,C816,24,21165946|0386|C816|2025-12-22|net demand for net demand for safety|002017,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21165946,C816,31,21165946|0386|C816|2025-12-22|net demand for net demand for safety|002018,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,30,21307836|0386|C816|2025-12-22|net demand for net demand for safety|002122,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,109,21307836|0386|C816|2025-12-22|net demand for net demand for safety|002123,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,29,21139445|0386|C816|2025-12-22|net demand for net demand for net demand for safety|001719,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21139445,C816,230,21139445|0386|C816|2025-12-22|push replenishment|001726,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21143103,C816,28,21143103|0386|C816|2025-12-22|push replenishment|001796,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21143110,C816,64,21143110|0386|C816|2025-12-22|push replenishment|001858,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21165868,C816,87,21165868|0386|C816|2025-12-22|push replenishment|001905,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21165946,C816,41,21165946|0386|C816|2025-12-22|push replenishment|002020,20251222-0386-C816-LARGE-#1,2025-12-22
2025-12-23,21307836,C816,91,21307836|0386|C816|2025-12-22|push replenishment|002126,20251222-0386-C816-LARGE-#1,2025-12-22
