transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80804705|0386|A716|2026-01-10|net demand for safety|021125_transit_20260110-0386-A716-Train-#1,2026-01-24,80804705,0386,A716,2026-01-10,2026-01-25,16,80804705|0386|A716|2026-01-10|net demand for safety|021125,20260110-0386-A716-Train-#1
80807091|0386|A716|2026-01-10|net demand for safety|021301_transit_20260110-0386-A716-Train-#1,2026-01-24,80807091,0386,A716,2026-01-10,2026-01-25,1,80807091|0386|A716|2026-01-10|net demand for safety|021301,20260110-0386-A716-Train-#1
80804698|0386|A716|2026-01-10|push replenishment|020931_transit_20260110-0386-A716-Train-#1,2026-01-24,80804698,0386,A716,2026-01-10,2026-01-25,110,80804698|0386|A716|2026-01-10|push replenishment|020931,20260110-0386-A716-Train-#1
80848025|0386|A716|2026-01-10|push replenishment|021660_transit_20260110-0386-A716-Train-#1,2026-01-24,80848025,0386,A716,2026-01-10,2026-01-25,85,80848025|0386|A716|2026-01-10|push replenishment|021660,20260110-0386-A716-Train-#1
80885921|0386|A716|2026-01-11|net demand for normal|023697_transit_20260111-0386-A716-Train-#1,2026-01-24,80885921,0386,A716,2026-01-11,2026-01-25,1,80885921|0386|A716|2026-01-11|net demand for normal|023697,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for AO|022591_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for AO|022591,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for AO|022592_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for AO|022592,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for AO|022593_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for AO|022593,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021935_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021935,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021936_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021936,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021937_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021937,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021938_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021938,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021939_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021939,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021940_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021940,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021941_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021941,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021942_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021942,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021943_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021943,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021944_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021944,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021945_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-26,1,21118867|0386|A716|2026-01-11|net demand for forecast|021945,20260111-0386-A716-Train-#1
21118867|0386|A716|2026-01-11|net demand for forecast|021946_transit_20260111-0386-A716-Train-#1,2026-01-24,21118867,0386,A716,2026-01-11,2026-01-25,1,21118867|0386|A716|2026-01-11|net demand for forecast|021946,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022021_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022021,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022022_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022022,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022023_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-26,1,21132758|0386|A716|2026-01-11|net demand for forecast|022023,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022024_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022024,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022025_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022025,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022026_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022026,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022027_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022027,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022028_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-26,1,21132758|0386|A716|2026-01-11|net demand for forecast|022028,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022029_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-26,1,21132758|0386|A716|2026-01-11|net demand for forecast|022029,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022030_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022030,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022031_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-26,1,21132758|0386|A716|2026-01-11|net demand for forecast|022031,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022032_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022032,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022033_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022033,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022034_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022034,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022035_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022035,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022036_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022036,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022037_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022037,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022038_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022038,20260111-0386-A716-Train-#1
21132758|0386|A716|2026-01-11|net demand for forecast|022039_transit_20260111-0386-A716-Train-#1,2026-01-24,21132758,0386,A716,2026-01-11,2026-01-25,1,21132758|0386|A716|2026-01-11|net demand for forecast|022039,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022171_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022171,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022172_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022172,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022173_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022173,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022174_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022174,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022175_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-26,1,21151196|0386|A716|2026-01-11|net demand for forecast|022175,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022176_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022176,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022177_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022177,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022178_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022178,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022179_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022179,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022180_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022180,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022181_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022181,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022182_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022182,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022183_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-26,1,21151196|0386|A716|2026-01-11|net demand for forecast|022183,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022184_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022184,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022185_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022185,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022186_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022186,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022187_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022187,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022188_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022188,20260111-0386-A716-Train-#1
21151196|0386|A716|2026-01-11|net demand for forecast|022189_transit_20260111-0386-A716-Train-#1,2026-01-24,21151196,0386,A716,2026-01-11,2026-01-25,1,21151196|0386|A716|2026-01-11|net demand for forecast|022189,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022330_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-26,1,21179704|0386|A716|2026-01-11|net demand for forecast|022330,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022331_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022331,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022332_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022332,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022333_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022333,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022334_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022334,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022335_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022335,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022336_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022336,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022337_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022337,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022338_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-25,1,21179704|0386|A716|2026-01-11|net demand for forecast|022338,20260111-0386-A716-Train-#1
21179704|0386|A716|2026-01-11|net demand for forecast|022339_transit_20260111-0386-A716-Train-#1,2026-01-24,21179704,0386,A716,2026-01-11,2026-01-26,1,21179704|0386|A716|2026-01-11|net demand for forecast|022339,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022594_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022594,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022595_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-26,1,80804127|0386|A716|2026-01-11|net demand for forecast|022595,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022596_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022596,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022597_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022597,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022598_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022598,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022599_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022599,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022600_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022600,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022601_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022601,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022602_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022602,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022603_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022603,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022604_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022604,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022605_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022605,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022606_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022606,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022607_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022607,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022608_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022608,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022609_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022609,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022610_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,1,80804127|0386|A716|2026-01-11|net demand for forecast|022610,20260111-0386-A716-Train-#1
80804127|0386|A716|2026-01-11|net demand for forecast|022611_transit_20260111-0386-A716-Train-#1,2026-01-24,80804127,0386,A716,2026-01-11,2026-01-25,2,80804127|0386|A716|2026-01-11|net demand for forecast|022611,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022724_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022724,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022725_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022725,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022726_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022726,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022727_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022727,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022728_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022728,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022729_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022729,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022730_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,1,80804128|0386|A716|2026-01-11|net demand for forecast|022730,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022731_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,2,80804128|0386|A716|2026-01-11|net demand for forecast|022731,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022732_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,2,80804128|0386|A716|2026-01-11|net demand for forecast|022732,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022733_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,2,80804128|0386|A716|2026-01-11|net demand for forecast|022733,20260111-0386-A716-Train-#1
80804128|0386|A716|2026-01-11|net demand for forecast|022734_transit_20260111-0386-A716-Train-#1,2026-01-24,80804128,0386,A716,2026-01-11,2026-01-25,2,80804128|0386|A716|2026-01-11|net demand for forecast|022734,20260111-0386-A716-Train-#1
