date,material,location,quantity
2026-01-15,80868100,0386,1821
2026-01-15,80885919,0386,894
2026-01-15,80804131,0386,1819
2026-01-15,80804702,0386,76
2026-01-15,80807105,0386,2718
2026-01-15,80804133,0386,2489
2026-01-15,80804130,0386,1235
2026-01-15,80807095,0386,716
2026-01-15,21103371,0386,501
2026-01-15,21155895,0386,1745
2026-01-15,21269899,0386,998
2026-01-15,21314875,0386,364
