date,material,location,quantity
2025-12-21,21029016,A668,81
2025-12-21,21029016,A672,508
2025-12-21,21029016,A673,235
2025-12-21,21029016,A680,68
2025-12-21,21029016,A715,18
2025-12-21,21029016,A716,29
2025-12-21,21029016,C810,5
2025-12-21,21029016,C816,166
2025-12-21,21029016,C819,7
2025-12-21,21029016,C937,32
2025-12-21,21029016,D767,25
2025-12-21,21029016,E556,93
2025-12-21,21029016,E564,51
2025-12-21,21029016,E568,4
2025-12-21,21029016,E569,22
2025-12-21,21098519,A668,590
2025-12-21,21098519,A672,1345
2025-12-21,21098519,A673,899
2025-12-21,21098519,A680,330
2025-12-21,21098519,A715,173
2025-12-21,21098519,A716,112
2025-12-21,21098519,C810,301
2025-12-21,21098519,C816,1004
2025-12-21,21098519,C819,0
2025-12-21,21098519,C937,97
2025-12-21,21098519,D191,2
2025-12-21,21098519,D767,45
2025-12-21,21098519,D901,318
2025-12-21,21098519,E556,48
2025-12-21,21098519,E564,43
2025-12-21,21098519,E568,3
2025-12-21,21098519,E569,12
2025-12-21,21103371,A668,530
2025-12-21,21103371,A672,824
2025-12-21,21103371,A673,1020
2025-12-21,21103371,A680,324
2025-12-21,21103371,A715,131
2025-12-21,21103371,A716,108
2025-12-21,21103371,C563,38
2025-12-21,21103371,C810,296
2025-12-21,21103371,C816,578
2025-12-21,21103371,C937,63
2025-12-21,21103371,D191,2
2025-12-21,21103371,D767,27
2025-12-21,21103371,D901,261
2025-12-21,21103371,E295,291
2025-12-21,21103371,E564,21
2025-12-21,21103371,E568,2
2025-12-21,21103371,E569,10
2025-12-21,21103372,A668,427
2025-12-21,21103372,A672,890
2025-12-21,21103372,A673,1057
2025-12-21,21103372,A680,299
2025-12-21,21103372,A715,177
2025-12-21,21103372,A716,111
2025-12-21,21103372,C810,303
2025-12-21,21103372,C816,595
2025-12-21,21103372,C819,0
2025-12-21,21103372,C937,68
2025-12-21,21103372,D191,2
2025-12-21,21103372,D767,66
2025-12-21,21103372,D901,316
2025-12-21,21103372,E556,150
2025-12-21,21103372,E564,49
2025-12-21,21103372,E568,3
2025-12-21,21103372,E569,22
2025-12-21,21113405,A668,39
2025-12-21,21113405,A672,0
2025-12-21,21113405,A673,0
2025-12-21,21113405,A680,6
2025-12-21,21113405,A715,0
2025-12-21,21113405,A716,0
2025-12-21,21113405,C810,2
2025-12-21,21113405,C816,0
2025-12-21,21113405,C819,4
2025-12-21,21113405,C937,0
2025-12-21,21113405,D767,11
2025-12-21,21113405,D901,4
2025-12-21,21113405,E556,3
2025-12-21,21113405,E564,0
2025-12-21,21113405,E568,2
2025-12-21,21113405,E569,0
2025-12-21,21118864,A668,14
2025-12-21,21118864,A672,15
2025-12-21,21118864,A673,68
2025-12-21,21118864,A680,7
2025-12-21,21118864,A715,1
2025-12-21,21118864,A716,3
2025-12-21,21118864,C816,23
2025-12-21,21118864,C937,1
2025-12-21,21118864,D767,2
2025-12-21,21118864,D901,1
2025-12-21,21118864,E564,0
2025-12-21,21118867,A668,2
2025-12-21,21118867,A672,18
2025-12-21,21118867,A673,31
2025-12-21,21118867,A680,0
2025-12-21,21118867,A715,1
2025-12-21,21118867,A716,3
2025-12-21,21118867,C810,0
2025-12-21,21118867,C816,1
2025-12-21,21118867,C819,3
2025-12-21,21118867,C937,2
2025-12-21,21118867,D767,2
2025-12-21,21118867,D901,3
2025-12-21,21118867,E556,1
2025-12-21,21118867,E564,0
2025-12-21,21118867,E568,1
2025-12-21,21118867,E569,1
2025-12-21,21121751,A668,11
2025-12-21,21121751,A672,104
2025-12-21,21121751,A673,165
2025-12-21,21121751,A680,31
2025-12-21,21121751,A715,7
2025-12-21,21121751,A716,17
2025-12-21,21121751,C816,134
2025-12-21,21121751,C819,23
2025-12-21,21121751,D767,22
2025-12-21,21121751,D901,44
2025-12-21,21121751,E556,15
2025-12-21,21121751,E564,4
2025-12-21,21121752,A668,5
2025-12-21,21121752,A672,65
2025-12-21,21121752,A673,33
2025-12-21,21121752,A680,2
2025-12-21,21121752,A715,2
2025-12-21,21121752,A716,3
2025-12-21,21121752,C816,57
2025-12-21,21121752,C819,11
2025-12-21,21121752,D767,14
2025-12-21,21121752,E556,8
2025-12-21,21121752,E564,2
2025-12-21,21121756,A668,10
2025-12-21,21121756,A672,0
2025-12-21,21121756,A673,4
2025-12-21,21121756,A680,1
2025-12-21,21121756,A715,8
2025-12-21,21121756,A716,7
2025-12-21,21121756,C810,2
2025-12-21,21121756,C816,6
2025-12-21,21121756,C819,4
2025-12-21,21121756,C937,0
2025-12-21,21121756,D767,0
2025-12-21,21121756,D901,0
2025-12-21,21121756,E556,4
2025-12-21,21121756,E564,0
2025-12-21,21121756,E568,1
2025-12-21,21121756,E569,0
2025-12-21,21127730,A668,149
2025-12-21,21127730,A672,157
2025-12-21,21127730,A673,153
2025-12-21,21127730,A680,72
2025-12-21,21127730,A715,24
2025-12-21,21127730,A716,30
2025-12-21,21127730,C563,80
2025-12-21,21127730,C810,2
2025-12-21,21127730,C816,163
2025-12-21,21127730,C937,7
2025-12-21,21127730,D901,32
2025-12-21,21127730,E295,576
2025-12-21,21127730,E568,0
2025-12-21,21127799,A672,1889
2025-12-21,21127799,A673,205
2025-12-21,21127799,C816,158
2025-12-21,21127799,E556,164
2025-12-21,21127800,A672,1928
2025-12-21,21127800,A673,216
2025-12-21,21127800,C816,157
2025-12-21,21127800,E556,164
2025-12-21,21128067,A668,35
2025-12-21,21128067,A672,556
2025-12-21,21128067,A673,239
2025-12-21,21128067,A680,76
2025-12-21,21128067,A715,62
2025-12-21,21128067,A716,120
2025-12-21,21128067,C563,52
2025-12-21,21128067,C810,52
2025-12-21,21128067,C816,629
2025-12-21,21128067,C819,10
2025-12-21,21128067,C937,28
2025-12-21,21128067,D767,90
2025-12-21,21128067,D901,69
2025-12-21,21128067,E556,8
2025-12-21,21128067,E564,40
2025-12-21,21128067,E568,13
2025-12-21,21128067,E569,3
2025-12-21,21128377,A668,151
2025-12-21,21128377,A672,601
2025-12-21,21128377,A673,492
2025-12-21,21128377,A680,151
2025-12-21,21128377,A715,84
2025-12-21,21128377,A716,107
2025-12-21,21128377,C810,28
2025-12-21,21128377,C816,215
2025-12-21,21128377,C937,23
2025-12-21,21128377,D191,12
2025-12-21,21128377,D767,18
2025-12-21,21128377,D901,182
2025-12-21,21128377,E564,9
2025-12-21,21128377,E568,0
2025-12-21,21128377,E569,7
2025-12-21,21131984,D767,0
2025-12-21,21132752,A672,801
2025-12-21,21132752,C816,355
2025-12-21,21132758,A668,379
2025-12-21,21132758,A672,1348
2025-12-21,21132758,A673,621
2025-12-21,21132758,A680,358
2025-12-21,21132758,A715,111
2025-12-21,21132758,A716,134
2025-12-21,21132758,C563,61
2025-12-21,21132758,C810,39
2025-12-21,21132758,C816,658
2025-12-21,21132758,C819,10
2025-12-21,21132758,C937,64
2025-12-21,21132758,D191,11
2025-12-21,21132758,D767,49
2025-12-21,21132758,D901,338
2025-12-21,21132758,E295,149
2025-12-21,21132758,E556,99
2025-12-21,21132758,E564,59
2025-12-21,21132758,E568,5
2025-12-21,21132758,E569,21
2025-12-21,21132988,A668,261
2025-12-21,21132988,A672,340
2025-12-21,21132988,A673,385
2025-12-21,21132988,A680,76
2025-12-21,21132988,A715,58
2025-12-21,21132988,A716,114
2025-12-21,21132988,C563,38
2025-12-21,21132988,C810,37
2025-12-21,21132988,C816,241
2025-12-21,21132988,C819,35
2025-12-21,21132988,C937,28
2025-12-21,21132988,D191,18
2025-12-21,21132988,D767,131
2025-12-21,21132988,D901,89
2025-12-21,21132988,E556,25
2025-12-21,21132988,E564,73
2025-12-21,21132988,E568,17
2025-12-21,21132988,E569,6
2025-12-21,21133312,A668,130
2025-12-21,21133312,A672,165
2025-12-21,21133312,A673,334
2025-12-21,21133312,A680,79
2025-12-21,21133312,A715,29
2025-12-21,21133312,A716,48
2025-12-21,21133312,C810,0
2025-12-21,21133312,C816,139
2025-12-21,21133312,C937,19
2025-12-21,21133312,D191,12
2025-12-21,21133312,D767,7
2025-12-21,21133312,D901,96
2025-12-21,21133312,E564,6
2025-12-21,21133312,E568,0
2025-12-21,21133312,E569,5
2025-12-21,21133493,A672,4270
2025-12-21,21133493,A673,236
2025-12-21,21133493,C816,120
2025-12-21,21133493,E556,421
2025-12-21,21137618,A672,0
2025-12-21,21137618,A673,0
2025-12-21,21137618,C816,0
2025-12-21,21137618,E556,0
2025-12-21,21137621,A672,3352
2025-12-21,21137621,C816,1008
2025-12-21,21137866,A668,424
2025-12-21,21137866,A672,839
2025-12-21,21137866,A673,634
2025-12-21,21137866,A680,98
2025-12-21,21137866,A715,159
2025-12-21,21137866,A716,250
2025-12-21,21137866,C563,37
2025-12-21,21137866,C810,90
2025-12-21,21137866,C816,452
2025-12-21,21137866,C819,58
2025-12-21,21137866,C937,50
2025-12-21,21137866,D191,28
2025-12-21,21137866,D767,168
2025-12-21,21137866,D901,93
2025-12-21,21137866,E556,30
2025-12-21,21137866,E564,112
2025-12-21,21137866,E568,22
2025-12-21,21137866,E569,23
2025-12-21,21138340,A672,4547
2025-12-21,21138340,A673,243
2025-12-21,21138340,C816,120
2025-12-21,21138340,E556,410
2025-12-21,21139445,A668,2
2025-12-21,21139445,A672,44
2025-12-21,21139445,A673,9
2025-12-21,21139445,A680,17
2025-12-21,21139445,A715,19
2025-12-21,21139445,A716,12
2025-12-21,21139445,C810,17
2025-12-21,21139445,C816,0
2025-12-21,21139445,C937,6
2025-12-21,21139445,D901,0
2025-12-21,21139445,E564,0
2025-12-21,21139445,E568,0
2025-12-21,21139445,E569,1
2025-12-21,21141769,A668,130
2025-12-21,21141769,A672,627
2025-12-21,21141769,A673,348
2025-12-21,21141769,A680,58
2025-12-21,21141769,A715,97
2025-12-21,21141769,A716,66
2025-12-21,21141769,C810,48
2025-12-21,21141769,C816,99
2025-12-21,21141769,C819,23
2025-12-21,21141769,C937,43
2025-12-21,21141769,D767,107
2025-12-21,21141769,D901,220
2025-12-21,21141769,E556,36
2025-12-21,21141769,E564,64
2025-12-21,21141769,E568,16
2025-12-21,21141769,E569,14
2025-12-21,21142556,A672,1509
2025-12-21,21142556,C810,325
2025-12-21,21142556,C816,348
2025-12-21,21142560,A672,1766
2025-12-21,21142560,C816,424
2025-12-21,21143102,A668,129
2025-12-21,21143102,A672,367
2025-12-21,21143102,A673,347
2025-12-21,21143102,A680,100
2025-12-21,21143102,A715,50
2025-12-21,21143102,A716,80
2025-12-21,21143102,C810,0
2025-12-21,21143102,C816,328
2025-12-21,21143102,C937,20
2025-12-21,21143102,D191,12
2025-12-21,21143102,D767,11
2025-12-21,21143102,D901,81
2025-12-21,21143102,E564,6
2025-12-21,21143102,E568,0
2025-12-21,21143102,E569,1
2025-12-21,21143103,A668,109
2025-12-21,21143103,A672,189
2025-12-21,21143103,A673,343
2025-12-21,21143103,A680,53
2025-12-21,21143103,A715,36
2025-12-21,21143103,A716,41
2025-12-21,21143103,C810,2
2025-12-21,21143103,C816,329
2025-12-21,21143103,C937,14
2025-12-21,21143103,D767,2
2025-12-21,21143103,D901,73
2025-12-21,21143103,E568,0
2025-12-21,21143103,E569,3
2025-12-21,21143110,A668,127
2025-12-21,21143110,A672,281
2025-12-21,21143110,A673,41
2025-12-21,21143110,A680,65
2025-12-21,21143110,A715,19
2025-12-21,21143110,A716,1
2025-12-21,21143110,C563,50
2025-12-21,21143110,C810,3
2025-12-21,21143110,C816,43
2025-12-21,21143110,C819,4
2025-12-21,21143110,C937,2
2025-12-21,21143110,D901,115
2025-12-21,21143110,E295,79
2025-12-21,21143110,E556,0
2025-12-21,21143110,E569,0
2025-12-21,21148509,A668,42
2025-12-21,21148509,A672,325
2025-12-21,21148509,A673,320
2025-12-21,21148509,A680,22
2025-12-21,21148509,A715,75
2025-12-21,21148509,A716,72
2025-12-21,21148509,C810,48
2025-12-21,21148509,C816,26
2025-12-21,21148509,C819,23
2025-12-21,21148509,C937,45
2025-12-21,21148509,D767,69
2025-12-21,21148509,D901,136
2025-12-21,21148509,E556,18
2025-12-21,21148509,E564,32
2025-12-21,21148509,E568,20
2025-12-21,21148509,E569,14
2025-12-21,21148609,D767,0
2025-12-21,21150048,A672,0
2025-12-21,21150048,A673,0
2025-12-21,21150048,E556,0
2025-12-21,21151196,A668,417
2025-12-21,21151196,A672,1226
2025-12-21,21151196,A673,662
2025-12-21,21151196,A680,195
2025-12-21,21151196,A715,171
2025-12-21,21151196,A716,136
2025-12-21,21151196,C563,53
2025-12-21,21151196,C810,36
2025-12-21,21151196,C816,695
2025-12-21,21151196,C819,5
2025-12-21,21151196,C937,48
2025-12-21,21151196,D191,12
2025-12-21,21151196,D767,15
2025-12-21,21151196,D901,437
2025-12-21,21151196,E295,220
2025-12-21,21151196,E556,0
2025-12-21,21151196,E564,7
2025-12-21,21151196,E568,0
2025-12-21,21151196,E569,4
2025-12-21,21155895,A668,18
2025-12-21,21155895,A672,52
2025-12-21,21155895,A673,303
2025-12-21,21155895,A680,8
2025-12-21,21155895,A715,4
2025-12-21,21155895,A716,2
2025-12-21,21155895,C810,12
2025-12-21,21155895,C816,11
2025-12-21,21155895,C819,5
2025-12-21,21155895,C937,9
2025-12-21,21155895,D767,3
2025-12-21,21155895,D901,96
2025-12-21,21155895,E556,15
2025-12-21,21155895,E564,6
2025-12-21,21155895,E568,1
2025-12-21,21162696,A668,35
2025-12-21,21162696,A672,243
2025-12-21,21162696,A673,79
2025-12-21,21162696,A680,25
2025-12-21,21162696,A715,3
2025-12-21,21162696,A716,13
2025-12-21,21162696,C816,53
2025-12-21,21162696,C819,1
2025-12-21,21162696,C937,11
2025-12-21,21162696,D767,17
2025-12-21,21162696,E556,29
2025-12-21,21162696,E564,19
2025-12-21,21162696,E568,3
2025-12-21,21162696,E569,2
2025-12-21,21165816,A668,15
2025-12-21,21165816,A672,46
2025-12-21,21165816,A673,49
2025-12-21,21165816,A680,14
2025-12-21,21165816,A715,4
2025-12-21,21165816,A716,6
2025-12-21,21165816,C810,32
2025-12-21,21165816,C816,28
2025-12-21,21165816,C937,6
2025-12-21,21165816,D901,18
2025-12-21,21165816,E569,5
2025-12-21,21165868,A668,32
2025-12-21,21165868,A672,58
2025-12-21,21165868,A673,59
2025-12-21,21165868,A680,12
2025-12-21,21165868,A715,4
2025-12-21,21165868,A716,10
2025-12-21,21165868,C810,32
2025-12-21,21165868,C816,22
2025-12-21,21165868,C937,5
2025-12-21,21165868,D901,17
2025-12-21,21165868,E569,5
2025-12-21,21165946,A668,14
2025-12-21,21165946,A672,43
2025-12-21,21165946,A673,270
2025-12-21,21165946,A680,35
2025-12-21,21165946,A715,4
2025-12-21,21165946,A716,13
2025-12-21,21165946,C810,0
2025-12-21,21165946,C816,57
2025-12-21,21165946,C937,2
2025-12-21,21165946,D767,5
2025-12-21,21165946,D901,66
2025-12-21,21165946,E467,36
2025-12-21,21165946,E556,4
2025-12-21,21165946,E564,28
2025-12-21,21165946,E568,1
2025-12-21,21170683,A668,6
2025-12-21,21170683,A672,55
2025-12-21,21170683,A673,364
2025-12-21,21170683,A680,27
2025-12-21,21170683,A715,2
2025-12-21,21170683,A716,21
2025-12-21,21170683,C810,6
2025-12-21,21170683,C816,23
2025-12-21,21170683,C819,2
2025-12-21,21170683,C937,5
2025-12-21,21170683,D767,8
2025-12-21,21170683,D901,25
2025-12-21,21170683,E467,4
2025-12-21,21170683,E556,5
2025-12-21,21170683,E564,15
2025-12-21,21170683,E568,1
2025-12-21,21170686,A668,22
2025-12-21,21170686,A672,56
2025-12-21,21170686,A673,93
2025-12-21,21170686,A680,17
2025-12-21,21170686,A715,10
2025-12-21,21170686,A716,9
2025-12-21,21170686,C810,32
2025-12-21,21170686,C816,27
2025-12-21,21170686,C937,7
2025-12-21,21170686,D901,17
2025-12-21,21170686,E569,5
2025-12-21,21170691,A668,23
2025-12-21,21170691,A672,41
2025-12-21,21170691,A673,95
2025-12-21,21170691,A680,10
2025-12-21,21170691,A715,8
2025-12-21,21170691,A716,6
2025-12-21,21170691,C810,32
2025-12-21,21170691,C816,5
2025-12-21,21170691,C937,6
2025-12-21,21170691,D901,17
2025-12-21,21170691,E569,5
2025-12-21,21171453,A668,4
2025-12-21,21171453,A672,10
2025-12-21,21171453,A673,27
2025-12-21,21171453,A680,17
2025-12-21,21171453,A715,2
2025-12-21,21171453,A716,4
2025-12-21,21171453,C816,16
2025-12-21,21171453,C819,5
2025-12-21,21171453,D767,6
2025-12-21,21171453,D901,19
2025-12-21,21171453,E556,0
2025-12-21,21171453,E564,3
2025-12-21,21176384,A668,29
2025-12-21,21176384,A672,39
2025-12-21,21176384,A673,76
2025-12-21,21176384,A680,11
2025-12-21,21176384,A715,9
2025-12-21,21176384,A716,8
2025-12-21,21176384,C810,32
2025-12-21,21176384,C816,26
2025-12-21,21176384,C937,6
2025-12-21,21176384,D901,16
2025-12-21,21176384,E569,5
2025-12-21,21179704,A668,36
2025-12-21,21179704,A672,261
2025-12-21,21179704,A673,96
2025-12-21,21179704,A680,24
2025-12-21,21179704,A715,3
2025-12-21,21179704,A716,12
2025-12-21,21179704,C816,46
2025-12-21,21179704,C819,1
2025-12-21,21179704,C937,11
2025-12-21,21179704,D767,18
2025-12-21,21179704,E556,30
2025-12-21,21179704,E564,16
2025-12-21,21179704,E568,3
2025-12-21,21179704,E569,2
2025-12-21,21255844,A668,56
2025-12-21,21255844,A672,70
2025-12-21,21255844,A673,111
2025-12-21,21255844,A680,9
2025-12-21,21255844,A715,3
2025-12-21,21255844,C810,2
2025-12-21,21255844,C816,74
2025-12-21,21255844,C819,5
2025-12-21,21255844,C937,222
2025-12-21,21255844,E556,1
2025-12-21,21255844,E564,0
2025-12-21,21255844,E569,20
2025-12-21,21269899,A672,0
2025-12-21,21269899,A673,11
2025-12-21,21269899,A715,20
2025-12-21,21269899,C816,7
2025-12-21,21269899,C819,4
2025-12-21,21269899,E556,0
2025-12-21,21275914,A668,56
2025-12-21,21275914,A672,66
2025-12-21,21275914,A673,105
2025-12-21,21275914,A680,9
2025-12-21,21275914,A715,3
2025-12-21,21275914,C810,2
2025-12-21,21275914,C816,81
2025-12-21,21275914,C819,5
2025-12-21,21275914,C937,236
2025-12-21,21275914,E556,1
2025-12-21,21275914,E564,0
