date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-02-28,80804698,C816,A672,1,80804698|C816|A672|2026-02-28|net demand for normal|071715,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,2,80804704|C816|A672|2026-02-26|net demand for AO|069346,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,80804704,C816,A672,3,80804704|C816|A672|2026-02-26|net demand for AO|069347,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,3,80804704|C816|A672|2026-02-26|net demand for AO|069348,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,4,80804704|C816|A672|2026-02-26|net demand for AO|069349,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,5,80804704|C816|A672|2026-02-27|net demand for AO|070426,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,7,80804704|C816|A672|2026-02-27|net demand for AO|070427,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,8,80804704|C816|A672|2026-02-27|net demand for AO|070428,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,9,80804704|C816|A672|2026-02-27|net demand for AO|070429,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,2,80804704|C816|A672|2026-02-28|net demand for AO|071830,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,6,80804704|C816|A672|2026-02-28|net demand for AO|071831,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,7,80804704|C816|A672|2026-02-28|net demand for AO|071832,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,80804704,C816,A672,8,80804704|C816|A672|2026-02-28|net demand for AO|071833,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804705,C816,A672,9,80804705|C816|A672|2026-02-28|net demand for AO|071865,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804705,C816,A672,12,80804705|C816|A672|2026-02-28|net demand for AO|071866,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804705,C816,A672,20,80804705|C816|A672|2026-02-28|net demand for AO|071867,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804705,C816,A672,29,80804705|C816|A672|2026-02-28|net demand for AO|071868,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069172,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069173,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069174,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069175,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069176,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069177,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21414747,C816,A672,1,21414747|C816|A672|2026-02-26|net demand for forecast|069178,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,3,21419485|C816|A672|2026-02-26|net demand for forecast|069179,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,3,21419485|C816|A672|2026-02-26|net demand for forecast|069180,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,3,21419485|C816|A672|2026-02-26|net demand for forecast|069181,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,4,21419485|C816|A672|2026-02-26|net demand for forecast|069182,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,4,21419485|C816|A672|2026-02-26|net demand for forecast|069183,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,4,21419485|C816|A672|2026-02-26|net demand for forecast|069184,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21419485,C816,A672,4,21419485|C816|A672|2026-02-26|net demand for forecast|069185,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442422,C816,A672,3,21442422|C816|A672|2026-02-26|net demand for forecast|069226,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442422,C816,A672,3,21442422|C816|A672|2026-02-26|net demand for forecast|069227,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442422,C816,A672,3,21442422|C816|A672|2026-02-26|net demand for forecast|069228,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,21442422,C816,A672,4,21442422|C816|A672|2026-02-26|net demand for forecast|069229,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,21442422,C816,A672,4,21442422|C816|A672|2026-02-26|net demand for forecast|069230,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442422,C816,A672,4,21442422|C816|A672|2026-02-26|net demand for forecast|069231,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442422,C816,A672,4,21442422|C816|A672|2026-02-26|net demand for forecast|069232,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069233,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069234,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069235,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069236,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069237,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069238,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,21442896,C816,A672,3,21442896|C816|A672|2026-02-26|net demand for forecast|069239,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069247,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069248,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069249,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069250,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069251,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069252,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,21442897,C816,A672,2,21442897|C816|A672|2026-02-26|net demand for forecast|069253,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069275,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069276,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069277,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069278,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069279,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069280,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804699,C816,A672,1,80804699|C816|A672|2026-02-26|net demand for forecast|069281,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,2,80804703|C816|A672|2026-02-26|net demand for forecast|069320,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,2,80804703|C816|A672|2026-02-26|net demand for forecast|069321,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,2,80804703|C816|A672|2026-02-26|net demand for forecast|069322,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,2,80804703|C816|A672|2026-02-26|net demand for forecast|069323,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,4,80804703|C816|A672|2026-02-26|net demand for forecast|069324,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,4,80804703|C816|A672|2026-02-26|net demand for forecast|069325,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804703,C816,A672,4,80804703|C816|A672|2026-02-26|net demand for forecast|069326,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,4,80804704|C816|A672|2026-02-26|net demand for forecast|069350,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,4,80804704|C816|A672|2026-02-26|net demand for forecast|069351,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,4,80804704|C816|A672|2026-02-26|net demand for forecast|069352,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,4,80804704|C816|A672|2026-02-26|net demand for forecast|069353,2026-02-28,2026-03-09,delivery_shipment
2026-02-28,80804704,C816,A672,4,80804704|C816|A672|2026-02-26|net demand for forecast|069354,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80804704,C816,A672,7,80804704|C816|A672|2026-02-26|net demand for forecast|069355,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069735,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069736,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069737,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069738,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069739,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069740,2026-02-28,2026-03-08,delivery_shipment
2026-02-28,80848021,C816,A672,2,80848021|C816|A672|2026-02-26|net demand for forecast|069741,2026-02-28,2026-03-08,delivery_shipment
