date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-24,21139445,A672,1,21139445|C816|A672|2025-12-15|net demand for forecast|000001,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21419485,A672,10,21419485|C816|A672|2025-12-15|net demand for forecast|000014,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21419490,A672,73,21419490|C816|A672|2025-12-15|net demand for forecast|000015,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21428668,A672,111,21428668|C816|A672|2025-12-15|net demand for forecast|000016,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442422,A672,96,21442422|C816|A672|2025-12-15|net demand for forecast|000018,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442896,A672,5,21442896|C816|A672|2025-12-15|net demand for forecast|000019,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442897,A672,5,21442897|C816|A672|2025-12-15|net demand for forecast|000020,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21447518,A672,1,21447518|C816|A672|2025-12-15|net demand for forecast|000021,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804698,A672,1,80804698|C816|A672|2025-12-15|net demand for forecast|000024,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804698,A672,1,80804698|C816|A672|2025-12-15|net demand for forecast|000025,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804698,A672,1,80804698|C816|A672|2025-12-15|net demand for forecast|000027,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804698,A672,1,80804698|C816|A672|2025-12-15|net demand for forecast|000028,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804698,A672,1,80804698|C816|A672|2025-12-15|net demand for forecast|000029,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804698,A672,1,80804698|C816|A672|2025-12-15|net demand for forecast|000030,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,1,80804703|C816|A672|2025-12-15|net demand for forecast|000038,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,1,80804703|C816|A672|2025-12-15|net demand for forecast|000039,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,1,80804703|C816|A672|2025-12-15|net demand for forecast|000040,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,1,80804703|C816|A672|2025-12-15|net demand for forecast|000041,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,1,80804703|C816|A672|2025-12-15|net demand for forecast|000042,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,1,80804703|C816|A672|2025-12-15|net demand for forecast|000043,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,80804703,A672,2,80804703|C816|A672|2025-12-15|net demand for forecast|000044,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21414747,A672,49,21414747|C816|A672|2025-12-16|net demand for forecast|000082,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21414747,A672,49,21414747|C816|A672|2025-12-16|net demand for forecast|000083,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21419485,A672,47,21419485|C816|A672|2025-12-16|net demand for forecast|000084,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21419485,A672,47,21419485|C816|A672|2025-12-16|net demand for forecast|000085,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21419490,A672,12,21419490|C816|A672|2025-12-16|net demand for forecast|000086,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21419490,A672,12,21419490|C816|A672|2025-12-16|net demand for forecast|000087,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21428668,A672,1,21428668|C816|A672|2025-12-16|net demand for forecast|000090,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21428668,A672,1,21428668|C816|A672|2025-12-16|net demand for forecast|000091,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442422,A672,83,21442422|C816|A672|2025-12-16|net demand for forecast|000092,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442422,A672,83,21442422|C816|A672|2025-12-16|net demand for forecast|000093,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442897,A672,29,21442897|C816|A672|2025-12-16|net demand for forecast|000096,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21442897,A672,29,21442897|C816|A672|2025-12-16|net demand for forecast|000097,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21447518,A672,3,21447518|C816|A672|2025-12-16|net demand for forecast|000098,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21447518,A672,3,21447518|C816|A672|2025-12-16|net demand for forecast|000099,20251216-C816-A672-Train-#1,2025-12-16
2025-12-24,21291975,A668,24,21291975|0386|A668|2025-12-19|net demand for normal|000261,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21357021,A668,17,21357021|0386|A668|2025-12-19|net demand for normal|000487,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21376841,A668,60,21376841|0386|A668|2025-12-19|net demand for normal|000586,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21416910,A668,55,21416910|0386|A668|2025-12-19|net demand for normal|000672,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000185,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000186,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000187,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000188,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000189,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000190,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000192,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000193,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21143102,A668,1,21143102|0386|A668|2025-12-19|net demand for forecast|000194,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,10,21291975|0386|A668|2025-12-19|net demand for forecast|000251,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000252,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000253,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000254,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000255,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,21,21291975|0386|A668|2025-12-19|net demand for forecast|000256,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,22,21291975|0386|A668|2025-12-19|net demand for forecast|000257,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,22,21291975|0386|A668|2025-12-19|net demand for forecast|000258,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,24,21291975|0386|A668|2025-12-19|net demand for forecast|000259,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21291975,A668,24,21291975|0386|A668|2025-12-19|net demand for forecast|000260,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,13,21301637|0386|A668|2025-12-19|net demand for forecast|000336,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000337,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000338,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000339,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000340,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,27,21301637|0386|A668|2025-12-19|net demand for forecast|000341,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,28,21301637|0386|A668|2025-12-19|net demand for forecast|000342,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21301637,A668,28,21301637|0386|A668|2025-12-19|net demand for forecast|000343,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21357021,A668,8,21357021|0386|A668|2025-12-19|net demand for forecast|000477,20251219-0386-A668-Train-#1,2025-12-19
2025-12-24,21357021,A668,18,21357021|0386|A668|2025-12-19|net demand for forecast|000478,20251219-0386-A668-Train-#1,2025-12-19
