date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2025-12-30,21291975,A715,2,21291975|0386|A715|2025-12-19|net demand for forecast|000304,20251219-0386-A715-Train-#1,2025-12-19
2025-12-30,21301637,A715,1,21301637|0386|A715|2025-12-19|net demand for forecast|000397,20251219-0386-A715-Train-#1,2025-12-19
2025-12-30,21301637,A715,3,21301637|0386|A715|2025-12-19|net demand for forecast|000408,20251219-0386-A715-Train-#1,2025-12-19
2025-12-30,21301637,A715,7,21301637|0386|A715|2025-12-19|net demand for safety|000412,20251219-0386-A715-Train-#1,2025-12-19
2025-12-30,21366842,A715,17,21366842|0386|A715|2025-12-20|net demand for normal|000916,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21376841,A715,1,21376841|0386|A715|2025-12-20|net demand for normal|000946,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000901,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000902,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000903,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000904,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000905,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,4,21366842|0386|A715|2025-12-20|net demand for forecast|000907,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,9,21366842|0386|A715|2025-12-20|net demand for forecast|000908,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,9,21366842|0386|A715|2025-12-20|net demand for forecast|000909,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,9,21366842|0386|A715|2025-12-20|net demand for forecast|000910,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,9,21366842|0386|A715|2025-12-20|net demand for forecast|000911,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,9,21366842|0386|A715|2025-12-20|net demand for forecast|000912,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,9,21366842|0386|A715|2025-12-20|net demand for forecast|000913,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,10,21366842|0386|A715|2025-12-20|net demand for forecast|000914,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,10,21366842|0386|A715|2025-12-20|net demand for forecast|000915,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,11,21442422|0386|A715|2025-12-20|net demand for forecast|001020,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,11,21442422|0386|A715|2025-12-20|net demand for forecast|001021,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,12,21442422|0386|A715|2025-12-20|net demand for forecast|001022,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,12,21442422|0386|A715|2025-12-20|net demand for forecast|001023,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,12,21442422|0386|A715|2025-12-20|net demand for forecast|001024,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,12,21442422|0386|A715|2025-12-20|net demand for forecast|001025,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,12,21442422|0386|A715|2025-12-20|net demand for forecast|001026,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,18,21442422|0386|A715|2025-12-20|net demand for forecast|001027,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,73,21442422|0386|A715|2025-12-20|net demand for forecast|001028,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,73,21442422|0386|A715|2025-12-20|net demand for forecast|001029,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,73,21442422|0386|A715|2025-12-20|net demand for forecast|001030,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,73,21442422|0386|A715|2025-12-20|net demand for forecast|001031,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21442422,A715,74,21442422|0386|A715|2025-12-20|net demand for forecast|001033,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21128067,A715,44,21128067|0386|A715|2025-12-20|net demand for safety|000764,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21366842,A715,13,21366842|0386|A715|2025-12-20|net demand for safety|000917,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,21128067,A715,55,21128067|0386|A715|2025-12-20|push replenishment|000765,20251220-0386-A715-Train-#1,2025-12-20
2025-12-30,80804706,A672,1,80804706|C816|A672|2025-12-17|net demand for forecast|000132,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,80804706,A672,1,80804706|C816|A672|2025-12-17|net demand for forecast|000133,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,80804706,A672,1,80804706|C816|A672|2025-12-17|net demand for forecast|000134,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,21419500,A672,1,21419500|C816|A672|2025-12-18|net demand for forecast|000157,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,21419500,A672,1,21419500|C816|A672|2025-12-18|net demand for forecast|000159,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,21419500,A672,2,21419500|C816|A672|2025-12-19|net demand for forecast|000716,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,80884845,A672,2,80884845|C816|A672|2025-12-20|net demand for forecast|001146,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,80884846,A672,3,80884846|C816|A672|2025-12-20|net demand for forecast|001155,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,21442422,A672,102,21442422|C816|A672|2025-12-21|net demand for forecast|001557,20251221-C816-A672-Train-#1,2025-12-21
2025-12-30,21143110,A672,2,21143110|0386|A672|2025-12-22|net demand for forecast|001807,20251222-0386-A672-Train-#1,2025-12-22
2025-12-30,21165946,A672,3,21165946|0386|A672|2025-12-22|net demand for forecast|001922,20251222-0386-A672-Train-#1,2025-12-22
2025-12-30,21165868,A672,17,21165868|0386|A672|2025-12-22|net demand for safety|001868,20251222-0386-A672-Train-#1,2025-12-22
2025-12-30,21165946,A672,83,21165946|0386|A672|2025-12-22|push replenishment|001931,20251222-0386-A672-Train-#1,2025-12-22
2025-12-30,21165946,A680,3,21165946|0386|A680|2025-12-22|net demand for forecast|001962,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21377091,A680,12,21377091|0386|A680|2025-12-22|net demand for forecast|002184,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21377091,A680,13,21377091|0386|A680|2025-12-22|net demand for forecast|002185,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21377091,A680,13,21377091|0386|A680|2025-12-22|net demand for forecast|002186,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21143103,A680,6,21143103|0386|A680|2025-12-22|net demand for safety|001755,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21165868,A680,5,21165868|0386|A680|2025-12-22|net demand for safety|001883,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21165946,A680,18,21165946|0386|A680|2025-12-22|net demand for safety|001970,20251222-0386-A680-Train-#1,2025-12-22
2025-12-30,21428668,A672,126,21428668|C816|A672|2025-12-22|net demand for forecast|002309,20251222-C816-A672-Train-#1,2025-12-22
2025-12-30,21428668,A672,126,21428668|C816|A672|2025-12-22|net demand for forecast|002310,20251222-C816-A672-Train-#1,2025-12-22
2025-12-30,21428668,A672,126,21428668|C816|A672|2025-12-22|net demand for forecast|002312,20251222-C816-A672-Train-#1,2025-12-22
2025-12-30,21428668,A672,126,21428668|C816|A672|2025-12-22|net demand for forecast|002313,20251222-C816-A672-Train-#1,2025-12-22
2025-12-30,21428668,A672,126,21428668|C816|A672|2025-12-22|net demand for forecast|002314,20251222-C816-A672-Train-#1,2025-12-22
2025-12-30,21139445,A680,5,21139445|C816|A680|2025-12-23|net demand for forecast|002519,20251223-C816-A680-Train-#1,2025-12-23
2025-12-30,21139445,A680,11,21139445|C816|A680|2025-12-23|net demand for forecast|002524,20251223-C816-A680-Train-#1,2025-12-23
2025-12-30,21307836,A680,2,21307836|C816|A680|2025-12-23|net demand for forecast|002583,20251223-C816-A680-Train-#1,2025-12-23
