date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-01-20,21098519,A716,1,21098519|0386|A716|2026-01-05|net demand for forecast|013608,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21132988,A716,2,21132988|0386|A716|2026-01-05|net demand for forecast|013763,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21132988,A716,2,21132988|0386|A716|2026-01-05|net demand for forecast|013770,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21132988,A716,2,21132988|0386|A716|2026-01-05|net demand for forecast|013773,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21141769,A716,4,21141769|0386|A716|2026-01-05|net demand for forecast|013878,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21141769,A716,4,21141769|0386|A716|2026-01-05|net demand for forecast|013879,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21141769,A716,4,21141769|0386|A716|2026-01-05|net demand for forecast|013882,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21141769,A716,5,21141769|0386|A716|2026-01-05|net demand for forecast|013885,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21148509,A716,1,21148509|0386|A716|2026-01-05|net demand for forecast|014001,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21148509,A716,2,21148509|0386|A716|2026-01-05|net demand for forecast|014012,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21148509,A716,2,21148509|0386|A716|2026-01-05|net demand for forecast|014019,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21357275,A716,1,21357275|0386|A716|2026-01-05|net demand for forecast|014268,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80804128,A716,1,80804128|0386|A716|2026-01-05|net demand for forecast|014383,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80804704,A716,12,80804704|0386|A716|2026-01-05|net demand for forecast|014662,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80804705,A716,7,80804705|0386|A716|2026-01-05|net demand for forecast|014769,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80848029,A716,1,80848029|0386|A716|2026-01-05|net demand for forecast|015034,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80848029,A716,1,80848029|0386|A716|2026-01-05|net demand for forecast|015044,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80848029,A716,1,80848029|0386|A716|2026-01-05|net demand for forecast|015050,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,80804134,A716,17,80804134|0386|A716|2026-01-05|push replenishment|014485,20260105-0386-A716-Train-#1,2026-01-05
2026-01-20,21141769,A716,2,21141769|0386|A716|2026-01-06|net demand for normal|015228,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015406,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015407,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015408,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015409,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015410,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015411,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015412,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015413,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015414,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015415,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015416,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015417,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015419,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,21314594,A716,1,21314594|0386|A716|2026-01-06|net demand for forecast|015420,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,1,80805856|0386|A716|2026-01-06|net demand for forecast|015933,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,2,80805856|0386|A716|2026-01-06|net demand for forecast|015934,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015935,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015936,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015938,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015940,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015941,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015942,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015944,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015945,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015946,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015947,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015948,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015949,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015950,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015951,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015952,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015953,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015954,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015955,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015956,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80805856,A716,3,80805856|0386|A716|2026-01-06|net demand for forecast|015957,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016099,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016100,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016101,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016102,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016103,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016104,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016105,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016106,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016107,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016108,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016109,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016110,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016111,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016112,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016113,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016114,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016115,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016116,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807110,A716,1,80807110|0386|A716|2026-01-06|net demand for forecast|016117,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,1,80807116|0386|A716|2026-01-06|net demand for forecast|016171,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,1,80807116|0386|A716|2026-01-06|net demand for forecast|016172,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016173,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016174,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016175,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016176,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016177,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016178,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016179,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016180,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016181,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016182,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016183,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016184,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016185,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016186,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016187,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80807116,A716,2,80807116|0386|A716|2026-01-06|net demand for forecast|016188,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,1,80812841|0386|A716|2026-01-06|net demand for forecast|016302,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,2,80812841|0386|A716|2026-01-06|net demand for forecast|016303,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,2,80812841|0386|A716|2026-01-06|net demand for forecast|016304,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,2,80812841|0386|A716|2026-01-06|net demand for forecast|016305,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016306,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016307,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016308,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016309,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016310,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016311,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016312,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016313,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016314,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016315,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016316,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016317,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016318,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016319,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016320,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016321,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016322,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016323,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016324,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016325,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80812841,A716,3,80812841|0386|A716|2026-01-06|net demand for forecast|016326,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,1,80848022|0386|A716|2026-01-06|net demand for forecast|016474,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,3,80848022|0386|A716|2026-01-06|net demand for forecast|016475,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,3,80848022|0386|A716|2026-01-06|net demand for forecast|016477,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,3,80848022|0386|A716|2026-01-06|net demand for forecast|016478,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,3,80848022|0386|A716|2026-01-06|net demand for forecast|016479,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,4,80848022|0386|A716|2026-01-06|net demand for forecast|016480,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,4,80848022|0386|A716|2026-01-06|net demand for forecast|016481,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,4,80848022|0386|A716|2026-01-06|net demand for forecast|016482,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,4,80848022|0386|A716|2026-01-06|net demand for forecast|016483,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,4,80848022|0386|A716|2026-01-06|net demand for forecast|016484,20260106-0386-A716-Train-#1,2026-01-06
2026-01-20,80848022,A716,4,80848022|0386|A716|2026-01-06|net demand for forecast|016485,20260106-0386-A716-Train-#1,2026-01-06
