transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
80838165|0386|A716|2026-01-23|net demand for AO|039089_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for AO|039089,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for AO|039090_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-07,2,80838165|0386|A716|2026-01-23|net demand for AO|039090,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for AO|039091_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,2,80838165|0386|A716|2026-01-23|net demand for AO|039091,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039092_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039092,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039093_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039093,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039094_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039094,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039095_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039095,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039096_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039096,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039097_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-07,1,80838165|0386|A716|2026-01-23|net demand for forecast|039097,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039098_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039098,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039099_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039099,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039100_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-07,1,80838165|0386|A716|2026-01-23|net demand for forecast|039100,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039101_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039101,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039102_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039102,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039103_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039103,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039104_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039104,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039105_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,1,80838165|0386|A716|2026-01-23|net demand for forecast|039105,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039106_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,2,80838165|0386|A716|2026-01-23|net demand for forecast|039106,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039107_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,2,80838165|0386|A716|2026-01-23|net demand for forecast|039107,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039108_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,2,80838165|0386|A716|2026-01-23|net demand for forecast|039108,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for forecast|039109_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,2,80838165|0386|A716|2026-01-23|net demand for forecast|039109,20260123-0386-A716-Train-#1
80804134|0386|A716|2026-01-23|net demand for safety|038554_transit_20260123-0386-A716-Train-#1,2026-02-03,80804134,0386,A716,2026-01-23,2026-02-07,39,80804134|0386|A716|2026-01-23|net demand for safety|038554,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|net demand for safety|039110_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-07,13,80838165|0386|A716|2026-01-23|net demand for safety|039110,20260123-0386-A716-Train-#1
21143103|0386|A716|2026-01-23|push replenishment|038297_transit_20260123-0386-A716-Train-#1,2026-02-03,21143103,0386,A716,2026-01-23,2026-02-06,6,21143103|0386|A716|2026-01-23|push replenishment|038297,20260123-0386-A716-Train-#1
21434952|0386|A716|2026-01-23|push replenishment|038437_transit_20260123-0386-A716-Train-#1,2026-02-03,21434952,0386,A716,2026-01-23,2026-02-06,30,21434952|0386|A716|2026-01-23|push replenishment|038437,20260123-0386-A716-Train-#1
80804134|0386|A716|2026-01-23|push replenishment|038555_transit_20260123-0386-A716-Train-#1,2026-02-03,80804134,0386,A716,2026-01-23,2026-02-06,9,80804134|0386|A716|2026-01-23|push replenishment|038555,20260123-0386-A716-Train-#1
80804698|0386|A716|2026-01-23|push replenishment|038630_transit_20260123-0386-A716-Train-#1,2026-02-03,80804698,0386,A716,2026-01-23,2026-02-06,323,80804698|0386|A716|2026-01-23|push replenishment|038630,20260123-0386-A716-Train-#1
80804705|0386|A716|2026-01-23|push replenishment|038748_transit_20260123-0386-A716-Train-#1,2026-02-03,80804705,0386,A716,2026-01-23,2026-02-06,1664,80804705|0386|A716|2026-01-23|push replenishment|038748,20260123-0386-A716-Train-#1
80838165|0386|A716|2026-01-23|push replenishment|039111_transit_20260123-0386-A716-Train-#1,2026-02-03,80838165,0386,A716,2026-01-23,2026-02-06,23,80838165|0386|A716|2026-01-23|push replenishment|039111,20260123-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for AO|040010_transit_20260124-0386-A716-Train-#1,2026-02-03,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for AO|040010,20260124-0386-A716-Train-#1
80807122|0386|A716|2026-01-24|net demand for AO|040011_transit_20260124-0386-A716-Train-#1,2026-02-03,80807122,0386,A716,2026-01-24,2026-02-07,1,80807122|0386|A716|2026-01-24|net demand for AO|040011,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039276_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039276,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039277_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-08,1,21132758|0386|A716|2026-01-24|net demand for forecast|039277,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039278_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-08,1,21132758|0386|A716|2026-01-24|net demand for forecast|039278,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039279_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039279,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039280_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039280,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039281_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-08,1,21132758|0386|A716|2026-01-24|net demand for forecast|039281,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039282_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039282,20260124-0386-A716-Train-#1
21132758|0386|A716|2026-01-24|net demand for forecast|039283_transit_20260124-0386-A716-Train-#1,2026-02-03,21132758,0386,A716,2026-01-24,2026-02-07,1,21132758|0386|A716|2026-01-24|net demand for forecast|039283,20260124-0386-A716-Train-#1
