transit_uid,date,material,sending,receiving,actual_ship_date,actual_delivery_date,quantity,ori_deployment_uid,vehicle_uid
21325292|0386|A716|2026-01-31|net demand for forecast|048205_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,1,21325292|0386|A716|2026-01-31|net demand for forecast|048205,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048206_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,1,21325292|0386|A716|2026-01-31|net demand for forecast|048206,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048207_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,1,21325292|0386|A716|2026-01-31|net demand for forecast|048207,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048208_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,1,21325292|0386|A716|2026-01-31|net demand for forecast|048208,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048209_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-15,1,21325292|0386|A716|2026-01-31|net demand for forecast|048209,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048210_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,1,21325292|0386|A716|2026-01-31|net demand for forecast|048210,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048211_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,1,21325292|0386|A716|2026-01-31|net demand for forecast|048211,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for forecast|048212_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-15,1,21325292|0386|A716|2026-01-31|net demand for forecast|048212,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048432_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048432,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048433_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048433,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048434_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048434,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048435_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048435,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048436_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048436,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048437_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048437,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048438_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048438,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048439_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-15,1,80804136|0386|A716|2026-01-31|net demand for forecast|048439,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048440_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048440,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048441_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048441,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048442_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048442,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048443_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048443,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048444_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048444,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048445_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-15,1,80804136|0386|A716|2026-01-31|net demand for forecast|048445,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048446_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048446,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048447_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048447,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048448_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048448,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048449_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048449,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for forecast|048450_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,1,80804136|0386|A716|2026-01-31|net demand for forecast|048450,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048953_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048953,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048954_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048954,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048955_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048955,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048956_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048956,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048957_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-15,1,80812103|0386|A716|2026-01-31|net demand for forecast|048957,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048958_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048958,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048959_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048959,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048960_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048960,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048961_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048961,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048962_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048962,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048963_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048963,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048964_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048964,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048965_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048965,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048966_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048966,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048967_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-15,1,80812103|0386|A716|2026-01-31|net demand for forecast|048967,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048968_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-15,1,80812103|0386|A716|2026-01-31|net demand for forecast|048968,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048969_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048969,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for forecast|048970_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,1,80812103|0386|A716|2026-01-31|net demand for forecast|048970,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|net demand for safety|048213_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,5,21325292|0386|A716|2026-01-31|net demand for safety|048213,20260131-0386-A716-Train-#1
80804136|0386|A716|2026-01-31|net demand for safety|048451_transit_20260131-0386-A716-Train-#1,2026-02-13,80804136,0386,A716,2026-01-31,2026-02-14,8,80804136|0386|A716|2026-01-31|net demand for safety|048451,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|net demand for safety|048971_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,9,80812103|0386|A716|2026-01-31|net demand for safety|048971,20260131-0386-A716-Train-#1
21314875|0386|A716|2026-01-30|push replenishment|046823_transit_20260131-0386-A716-Train-#1,2026-02-13,21314875,0386,A716,2026-01-31,2026-02-14,40,21314875|0386|A716|2026-01-30|push replenishment|046823,20260131-0386-A716-Train-#1
21352461|0386|A716|2026-01-30|push replenishment|046885_transit_20260131-0386-A716-Train-#1,2026-02-13,21352461,0386,A716,2026-01-31,2026-02-14,61,21352461|0386|A716|2026-01-30|push replenishment|046885,20260131-0386-A716-Train-#1
21143102|0386|A716|2026-01-31|push replenishment|048002_transit_20260131-0386-A716-Train-#1,2026-02-13,21143102,0386,A716,2026-01-31,2026-02-14,62,21143102|0386|A716|2026-01-31|push replenishment|048002,20260131-0386-A716-Train-#1
21315350|0386|A716|2026-01-31|push replenishment|048107_transit_20260131-0386-A716-Train-#1,2026-02-13,21315350,0386,A716,2026-01-31,2026-02-14,43,21315350|0386|A716|2026-01-31|push replenishment|048107,20260131-0386-A716-Train-#1
21315352|0386|A716|2026-01-31|push replenishment|048154_transit_20260131-0386-A716-Train-#1,2026-02-13,21315352,0386,A716,2026-01-31,2026-02-14,7,21315352|0386|A716|2026-01-31|push replenishment|048154,20260131-0386-A716-Train-#1
21325292|0386|A716|2026-01-31|push replenishment|048214_transit_20260131-0386-A716-Train-#1,2026-02-13,21325292,0386,A716,2026-01-31,2026-02-14,175,21325292|0386|A716|2026-01-31|push replenishment|048214,20260131-0386-A716-Train-#1
80804128|0386|A716|2026-01-31|push replenishment|048356_transit_20260131-0386-A716-Train-#1,2026-02-13,80804128,0386,A716,2026-01-31,2026-02-14,48,80804128|0386|A716|2026-01-31|push replenishment|048356,20260131-0386-A716-Train-#1
80812103|0386|A716|2026-01-31|push replenishment|048972_transit_20260131-0386-A716-Train-#1,2026-02-13,80812103,0386,A716,2026-01-31,2026-02-14,7,80812103|0386|A716|2026-01-31|push replenishment|048972,20260131-0386-A716-Train-#1
80848022|0386|A716|2026-01-31|push replenishment|049057_transit_20260131-0386-A716-Train-#1,2026-02-13,80848022,0386,A716,2026-01-31,2026-02-14,120,80848022|0386|A716|2026-01-31|push replenishment|049057,20260131-0386-A716-Train-#1
80848025|0386|A716|2026-01-31|push replenishment|049101_transit_20260131-0386-A716-Train-#1,2026-02-13,80848025,0386,A716,2026-01-31,2026-02-14,214,80848025|0386|A716|2026-01-31|push replenishment|049101,20260131-0386-A716-Train-#1
80885919|0386|A716|2026-01-31|push replenishment|049271_transit_20260131-0386-A716-Train-#1,2026-02-13,80885919,0386,A716,2026-01-31,2026-02-14,15,80885919|0386|A716|2026-01-31|push replenishment|049271,20260131-0386-A716-Train-#1
80885921|0386|A716|2026-01-31|push replenishment|049300_transit_20260131-0386-A716-Train-#1,2026-02-13,80885921,0386,A716,2026-01-31,2026-02-14,15,80885921|0386|A716|2026-01-31|push replenishment|049300,20260131-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049799_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-16,1,80804134|0386|A716|2026-02-01|net demand for forecast|049799,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049800_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049800,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049801_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049801,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049802_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049802,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049803_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049803,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049804_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049804,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049805_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049805,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049806_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049806,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049807_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049807,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049808_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049808,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049809_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049809,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049810_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049810,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049811_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049811,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049812_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049812,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049813_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049813,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049814_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049814,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049815_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049815,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049816_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049816,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for forecast|049817_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,1,80804134|0386|A716|2026-02-01|net demand for forecast|049817,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050506_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050506,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050507_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050507,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050508_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050508,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050509_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050509,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050510_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050510,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050511_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050511,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050512_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050512,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050513_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050513,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050514_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050514,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050515_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-16,1,80848026|0386|A716|2026-02-01|net demand for forecast|050515,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050516_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050516,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050517_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-16,1,80848026|0386|A716|2026-02-01|net demand for forecast|050517,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050518_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050518,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050519_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050519,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050520_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050520,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050521_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050521,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050522_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050522,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050523_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,1,80848026|0386|A716|2026-02-01|net demand for forecast|050523,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for forecast|050524_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-16,1,80848026|0386|A716|2026-02-01|net demand for forecast|050524,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|net demand for safety|049818_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,63,80804134|0386|A716|2026-02-01|net demand for safety|049818,20260201-0386-A716-Train-#1
80848026|0386|A716|2026-02-01|net demand for safety|050525_transit_20260201-0386-A716-Train-#1,2026-02-13,80848026,0386,A716,2026-02-01,2026-02-15,38,80848026|0386|A716|2026-02-01|net demand for safety|050525,20260201-0386-A716-Train-#1
21103372|0386|A716|2026-02-01|push replenishment|049321_transit_20260201-0386-A716-Train-#1,2026-02-13,21103372,0386,A716,2026-02-01,2026-02-15,35,21103372|0386|A716|2026-02-01|push replenishment|049321,20260201-0386-A716-Train-#1
80804134|0386|A716|2026-02-01|push replenishment|049819_transit_20260201-0386-A716-Train-#1,2026-02-13,80804134,0386,A716,2026-02-01,2026-02-15,43,80804134|0386|A716|2026-02-01|push replenishment|049819,20260201-0386-A716-Train-#1
