date,material,receiving,quantity,ori_deployment_uid,vehicle_uid,actual_ship_date
2026-01-26,21118867,A716,1,21118867|0386|A716|2026-01-11|net demand for forecast|021945,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21132758,A716,1,21132758|0386|A716|2026-01-11|net demand for forecast|022023,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21132758,A716,1,21132758|0386|A716|2026-01-11|net demand for forecast|022028,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21132758,A716,1,21132758|0386|A716|2026-01-11|net demand for forecast|022029,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21132758,A716,1,21132758|0386|A716|2026-01-11|net demand for forecast|022031,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21151196,A716,1,21151196|0386|A716|2026-01-11|net demand for forecast|022175,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21151196,A716,1,21151196|0386|A716|2026-01-11|net demand for forecast|022183,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21179704,A716,1,21179704|0386|A716|2026-01-11|net demand for forecast|022330,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21179704,A716,1,21179704|0386|A716|2026-01-11|net demand for forecast|022339,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,80804127,A716,1,80804127|0386|A716|2026-01-11|net demand for forecast|022595,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,80885921,A716,1,80885921|0386|A716|2026-01-11|net demand for forecast|023693,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21179704,A716,5,21179704|0386|A716|2026-01-11|net demand for safety|022340,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,80804128,A716,9,80804128|0386|A716|2026-01-11|net demand for safety|022742,20260111-0386-A716-Train-#1,2026-01-11
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for normal|023978,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024685,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024686,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024687,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024688,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024689,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024690,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024691,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024694,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024695,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,1,80807116|0386|A716|2026-01-12|net demand for AO|024696,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023795,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023796,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023797,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023798,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023799,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023800,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023801,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023802,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023803,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023804,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023806,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023807,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023808,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023809,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023810,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023811,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21132988,A716,1,21132988|0386|A716|2026-01-12|net demand for forecast|023812,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023959,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023960,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023961,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023963,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023964,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023965,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023966,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023967,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023968,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023970,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023971,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023973,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023974,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023975,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023976,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,21141769,A716,1,21141769|0386|A716|2026-01-12|net demand for forecast|023977,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,2,80807116|0386|A716|2026-01-12|net demand for forecast|024697,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024698,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024699,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024700,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024701,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024702,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024704,20260112-0386-A716-Train-#1,2026-01-12
2026-01-26,80807116,A716,3,80807116|0386|A716|2026-01-12|net demand for forecast|024705,20260112-0386-A716-Train-#1,2026-01-12
