date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-02-17,80805856,A672,E556,1,80805856|A672|E556|2026-02-13|net demand for normal|060675,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,2,21315352|A672|E556|2026-02-17|net demand for normal|062279,2026-02-17,2026-02-21,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-12|net demand for forecast|059979,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-12|net demand for forecast|059980,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-12|net demand for forecast|059981,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-12|net demand for forecast|059982,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-12|net demand for forecast|059983,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-12|net demand for forecast|060114,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-12|net demand for forecast|060115,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-12|net demand for forecast|060116,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-12|net demand for forecast|060117,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-12|net demand for forecast|060118,2026-02-17,2026-02-21,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-12|net demand for forecast|060246,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-12|net demand for forecast|060247,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-12|net demand for forecast|060248,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-12|net demand for forecast|060249,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-12|net demand for forecast|060250,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80848026,A672,E556,1,80848026|A672|E556|2026-02-12|net demand for forecast|060321,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80848026,A672,E556,1,80848026|A672|E556|2026-02-12|net demand for forecast|060322,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80848026,A672,E556,1,80848026|A672|E556|2026-02-12|net demand for forecast|060323,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80848026,A672,E556,1,80848026|A672|E556|2026-02-12|net demand for forecast|060324,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80848026,A672,E556,1,80848026|A672|E556|2026-02-12|net demand for forecast|060325,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-13|net demand for forecast|060501,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-13|net demand for forecast|060502,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-13|net demand for forecast|060503,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-13|net demand for forecast|060504,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,21315352,A672,E556,1,21315352|A672|E556|2026-02-13|net demand for forecast|060505,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-13|net demand for forecast|060638,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-13|net demand for forecast|060639,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-13|net demand for forecast|060640,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-13|net demand for forecast|060641,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80804136,A672,E556,1,80804136|A672|E556|2026-02-13|net demand for forecast|060642,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-13|net demand for forecast|060724,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-13|net demand for forecast|060725,2026-02-17,2026-02-21,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-13|net demand for forecast|060726,2026-02-17,2026-02-21,delivery_shipment
2026-02-17,80812110,A672,E556,1,80812110|A672|E556|2026-02-13|net demand for forecast|060727,2026-02-17,2026-02-20,delivery_shipment
2026-02-17,80848026,A672,E556,1,80848026|A672|E556|2026-02-13|net demand for forecast|060772,2026-02-17,2026-02-20,delivery_shipment
